Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado
04/04/2026,31,Union Saint-Gilloise,Sint-Truidense VV,
06/04/2026,31,Club Brugge KV,RSC Anderlecht,
06/04/2026,31,KAA Gent,KV Mechelen,
11/04/2026,32,Sint-Truidense VV,Club Brugge KV,
12/04/2026,32,KV Mechelen,Union Saint-Gilloise,
12/04/2026,32,RSC Anderlecht,KAA Gent,
18/04/2026,33,KV Mechelen,RSC Anderlecht,
19/04/2026,33,KAA Gent,Sint-Truidense VV,
19/04/2026,33,Union Saint-Gilloise,Club Brugge KV,
22/04/2026,34,Union Saint-Gilloise,KAA Gent,
22/04/2026,34,Club Brugge KV,KV Mechelen,
23/04/2026,34,Sint-Truidense VV,RSC Anderlecht,
26/04/2026,35,KAA Gent,Club Brugge KV,
26/04/2026,35,KV Mechelen,Sint-Truidense VV,
26/04/2026,35,RSC Anderlecht,Union Saint-Gilloise,
02/05/2026,36,Sint-Truidense VV,Union Saint-Gilloise,
03/05/2026,36,KV Mechelen,KAA Gent,
03/05/2026,36,RSC Anderlecht,Club Brugge KV,
09/05/2026,37,Club Brugge KV,Sint-Truidense VV,
10/05/2026,37,KAA Gent,RSC Anderlecht,
10/05/2026,37,Union Saint-Gilloise,KV Mechelen,
16/05/2026,38,Sint-Truidense VV,KAA Gent,
17/05/2026,38,RSC Anderlecht,KV Mechelen,
17/05/2026,38,Club Brugge KV,Union Saint-Gilloise,
21/05/2026,39,KAA Gent,Union Saint-Gilloise,
21/05/2026,39,KV Mechelen,Club Brugge KV,
21/05/2026,39,RSC Anderlecht,Sint-Truidense VV,
24/05/2026,40,Club Brugge KV,KAA Gent,
24/05/2026,40,Sint-Truidense VV,KV Mechelen,
24/05/2026,40,Union Saint-Gilloise,RSC Anderlecht,
