Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado
16/10/2023,,Boca Juniors de Cali,Fortaleza FC,1-1
16/10/2023,,Leones FC,Real Cartagena,2-1
22/10/2023,,Fortaleza FC,Leones FC,2-1
23/10/2023,,Real Cartagena,Boca Juniors de Cali,1-0
26/10/2023,,Leones FC,Boca Juniors de Cali,3-2
27/10/2023,,Real Cartagena,Fortaleza FC,1-2
31/10/2023,,Boca Juniors de Cali,Leones FC,3-3
31/10/2023,,Fortaleza FC,Real Cartagena,3-0
04/11/2023,,Boca Juniors de Cali,Real Cartagena,2-1
05/11/2023,,Leones FC,Fortaleza FC,3-0
12/11/2023,,Real Cartagena,Leones FC,1-1
12/11/2023,,Fortaleza FC,Boca Juniors de Cali,2-1
18/10/2023,,Barranquilla FC,Atlético FC,2-1
19/10/2023,,Cúcuta Deportivo,Llaneros FC,3-2
24/10/2023,,Atlético FC,Cúcuta Deportivo,1-1
24/10/2023,,Llaneros FC,Barranquilla FC,4-2
27/10/2023,,Atlético FC,Llaneros FC,2-2
27/10/2023,,Barranquilla FC,Cúcuta Deportivo,0-1
30/10/2023,,Cúcuta Deportivo,Barranquilla FC,1-0
01/11/2023,,Llaneros FC,Atlético FC,1-0
06/11/2023,,Barranquilla FC,Llaneros FC,0-0
08/11/2023,,Cúcuta Deportivo,Atlético FC,1-0
11/11/2023,,Atlético FC,Barranquilla FC,0-0
11/11/2023,,Llaneros FC,Cúcuta Deportivo,1-0
15/11/2023,,Cúcuta Deportivo,Fortaleza FC,1-0
18/11/2023,,Fortaleza FC,Cúcuta Deportivo,2-0
