matchday,date,time,home_team,away_team,result,status
1,25/08/2022,03:00,Al Fayha,Damac FC,0-1,Final
1,25/08/2022,03:00,Al Khaleej,Al Hilal,0-2,Final
1,26/08/2022,03:00,Al Ettifaq,Al Tai,1-2,Final
1,26/08/2022,03:00,Al Adalah,Al Ittihad,0-3,Final
1,26/08/2022,03:00,Al Shabab,Al Batin,3-0,Final
1,27/08/2022,03:00,Al Fateh,Al Taawoun,0-2,Final
1,27/08/2022,03:00,Abha Club,Al Ra’ed,2-1,Final
1,27/08/2022,03:00,Al Nassr,Al Wehda,1-0,Final
2,31/08/2022,03:00,Al Batin,Al Fateh,0-5,Final
2,31/08/2022,03:00,Al Hilal,Al Fayha,2-0,Final
2,01/09/2022,03:00,Al Ra’ed,Al Wehda,1-0,Final
2,01/09/2022,03:00,Abha Club,Al Shabab,0-4,Final
2,02/09/2022,03:00,Al Tai,Al Adalah,1-0,Final
2,02/09/2022,03:00,Damac FC,Al Khaleej,2-1,Final
2,03/09/2022,03:00,Al Taawoun,Al Nassr,1-0,Final
2,03/09/2022,03:00,Al Ittihad,Al Ettifaq,0-0,Final
3,04/09/2022,03:00,Al Fateh,Al Hilal,0-1,Final
3,08/09/2022,03:00,Al Khaleej,Al Adalah,0-0,Final
3,08/09/2022,03:00,Al Wehda,Abha Club,1-0,Final
3,08/09/2022,03:00,Al Shabab,Al Tai,4-0,Final
3,09/09/2022,03:00,Al Ettifaq,Al Batin,3-0,Final
3,09/09/2022,03:00,Al Ra’ed,Al Ittihad,0-1,Final
3,10/09/2022,03:00,Al Fayha,Al Taawoun,1-1,Final
3,10/09/2022,03:00,Al Nassr,Damac FC,2-1,Final
4,14/09/2022,03:00,Al Tai,Al Fateh,1-0,Final
4,14/09/2022,03:00,Al Adalah,Al Shabab,0-1,Final
4,15/09/2022,03:00,Al Batin,Al Nassr,0-4,Final
4,15/09/2022,03:00,Al Ettifaq,Al Ra’ed,1-2,Final
4,15/09/2022,03:00,Al Ittihad,Al Khaleej,2-0,Final
4,16/09/2022,03:00,Al Taawoun,Damac FC,1-1,Final
4,16/09/2022,03:00,Abha Club,Al Fayha,1-1,Final
4,16/09/2022,03:00,Al Hilal,Al Wehda,3-0,Final
5,01/10/2022,03:00,Al Ra’ed,Al Adalah,2-1,Final
5,01/10/2022,03:00,Damac FC,Al Tai,2-0,Final
5,01/10/2022,03:00,Al Khaleej,Al Batin,1-0,Final
5,01/10/2022,03:00,Al Wehda,Al Ettifaq,1-1,Final
5,02/10/2022,03:00,Al Fayha,Al Shabab,1-2,Final
5,02/10/2022,03:00,Al Hilal,Al Taawoun,1-2,Final
5,02/10/2022,03:00,Al Fateh,Abha Club,3-0,Final
5,02/10/2022,03:00,Al Nassr,Al Ittihad,0-0,Final
6,06/10/2022,03:00,Al Taawoun,Al Wehda,2-0,Final
6,06/10/2022,03:00,Al Tai,Al Khaleej,3-0,Final
6,06/10/2022,03:00,Al Batin,Damac FC,2-2,Final
6,06/10/2022,03:00,Al Ettifaq,Al Hilal,0-0,Final
6,06/10/2022,03:00,Al Shabab,Al Ra’ed,1-0,Final
6,07/10/2022,03:00,Abha Club,Al Nassr,0-3,Final
6,07/10/2022,03:00,Al Adalah,Al Fayha,2-1,Final
6,07/10/2022,03:00,Al Ittihad,Al Fateh,3-1,Final
7,10/10/2022,03:00,Al Ra’ed,Al Tai,0-2,Final
7,10/10/2022,03:00,Al Wehda,Al Batin,2-0,Final
7,10/10/2022,03:00,Al Hilal,Al Shabab,1-1,Final
7,11/10/2022,03:00,Al Taawoun,Abha Club,1-3,Final
7,11/10/2022,03:00,Damac FC,Al Ittihad,1-1,Final
7,11/10/2022,03:00,Al Fayha,Al Ettifaq,0-3,Final
7,11/10/2022,03:00,Al Khaleej,Al Fateh,1-2,Final
7,11/10/2022,03:00,Al Nassr,Al Adalah,4-1,Final
8,15/10/2022,03:00,Al Tai,Al Hilal,2-3,Final
8,15/10/2022,03:00,Al Fateh,Al Ra’ed,1-0,Final
8,15/10/2022,03:00,Al Shabab,Al Khaleej,4-0,Final
8,16/10/2022,03:00,Al Batin,Abha Club,1-3,Final
8,16/10/2022,03:00,Al Nassr,Al Fayha,4-0,Final
8,16/10/2022,03:00,Al Ettifaq,Al Taawoun,0-1,Final
8,16/10/2022,03:00,Al Adalah,Damac FC,0-2,Final
8,16/10/2022,03:00,Al Ittihad,Al Wehda,1-0,Final
9,15/12/2022,03:00,Al Khaleej,Al Fayha,1-2,Final
9,15/12/2022,03:00,Damac FC,Al Ettifaq,0-0,Final
9,15/12/2022,03:00,Al Taawoun,Al Adalah,4-1,Final
9,16/12/2022,03:00,Abha Club,Al Tai,2-1,Final
9,16/12/2022,03:00,Al Ra’ed,Al Nassr,1-4,Final
9,16/12/2022,03:00,Al Hilal,Al Batin,3-1,Final
9,09/01/2023,03:00,Al Shabab,Al Ittihad,1-1,Final
9,27/01/2023,03:00,Al Wehda,Al Fateh,0-2,Final
10,25/12/2022,03:00,Damac FC,Al Wehda,0-0,Final
10,25/12/2022,03:00,Al Adalah,Abha Club,0-2,Final
10,25/12/2022,03:00,Al Ettifaq,Al Khaleej,1-0,Final
10,26/12/2022,03:00,Al Batin,Al Ra’ed,1-2,Final
10,26/12/2022,03:00,Al Fateh,Al Shabab,4-1,Final
10,26/12/2022,03:00,Al Ittihad,Al Taawoun,3-0,Final
10,26/12/2022,03:00,Al Fayha,Al Tai,2-1,Final
10,26/12/2022,03:00,Al Nassr,Al Hilal,2-2,Final
11,30/12/2022,03:00,Al Fateh,Al Fayha,0-2,Final
11,30/12/2022,03:00,Al Wehda,Al Adalah,0-0,Final
11,30/12/2022,03:00,Al Shabab,Al Ettifaq,3-0,Final
11,31/12/2022,03:00,Abha Club,Al Ittihad,1-2,Final
11,31/12/2022,03:00,Al Tai,Al Batin,4-0,Final
11,31/12/2022,03:00,Al Ra’ed,Al Taawoun,2-3,Final
11,31/12/2022,03:00,Al Khaleej,Al Nassr,0-1,Final
11,31/12/2022,03:00,Al Hilal,Damac FC,2-2,Final
12,05/01/2023,03:00,Damac FC,Al Ra’ed,1-2,Final
12,05/01/2023,03:00,Al Wehda,Al Shabab,2-1,Final
12,05/01/2023,03:00,Al Ittihad,Al Hilal,0-1,Final
12,06/01/2023,03:00,Al Taawoun,Al Khaleej,0-1,Final
12,06/01/2023,03:00,Al Adalah,Al Fateh,2-1,Final
12,06/01/2023,03:00,Al Nassr,Al Tai,2-0,Final
12,07/01/2023,03:00,Al Fayha,Al Batin,2-2,Final
12,07/01/2023,03:00,Al Ettifaq,Abha Club,2-1,Final
13,12/01/2023,03:00,Al Fateh,Al Ettifaq,2-0,Final
13,12/01/2023,03:00,Al Tai,Al Taawoun,1-3,Final
13,13/01/2023,03:00,Abha Club,Damac FC,2-1,Final
13,13/01/2023,03:00,Al Khaleej,Al Wehda,3-2,Final
13,14/01/2023,03:00,Al Batin,Al Ittihad,1-2,Final
13,14/01/2023,03:00,Al Ra’ed,Al Fayha,2-4,Final
13,14/01/2023,03:00,Al Shabab,Al Nassr,0-0,Final
13,15/01/2023,03:00,Al Hilal,Al Adalah,2-0,Final
14,19/01/2023,03:00,Al Adalah,Al Batin,1-1,Final
14,19/01/2023,03:00,Al Ittihad,Al Fayha,3-0,Final
14,20/01/2023,03:00,Al Khaleej,Al Ra’ed,3-0,Final
14,20/01/2023,03:00,Damac FC,Al Fateh,3-1,Final
14,20/01/2023,03:00,Al Taawoun,Al Shabab,1-1,Final
14,21/01/2023,03:00,Al Wehda,Al Tai,1-0,Final
14,22/01/2023,03:00,Al Hilal,Abha Club,2-1,Final
14,22/01/2023,03:00,Al Nassr,Al Ettifaq,1-0,Final
15,10/01/2023,03:00,Al Ra’ed,Al Hilal,1-1,Final
15,02/02/2023,03:00,Abha Club,Al Khaleej,2-0,Final
15,02/02/2023,03:00,Al Batin,Al Taawoun,0-1,Final
15,02/02/2023,03:00,Al Shabab,Damac FC,2-1,Final
15,03/02/2023,03:00,Al Fateh,Al Nassr,2-2,Final
15,03/02/2023,03:00,Al Ettifaq,Al Adalah,3-2,Final
15,04/02/2023,03:00,Al Tai,Al Ittihad,0-1,Final
15,04/02/2023,03:00,Al Fayha,Al Wehda,2-0,Final
16,09/02/2023,03:00,Al Batin,Al Shabab,2-4,Final
16,09/02/2023,03:00,Al Taawoun,Al Fateh,1-2,Final
16,09/02/2023,03:00,Al Wehda,Al Nassr,0-4,Final
