matchday,date,time,home_team,away_team,result,status
,04/11/2022,03:00,Sheffield Wednesday,Morecambe FC,2-0,Final
,04/11/2022,03:00,Hereford FC,Portsmouth FC,1-3,Final
,05/11/2022,03:00,South Shields FC,Forest Green Rovers,0-2,Final
,05/11/2022,03:00,Bradford City,Harrogate Town,0-1,Final
,05/11/2022,03:00,Bolton Wanderers,Barnsley FC,1-2,Final
,05/11/2022,03:00,Boreham Wood,Eastleigh FC,3-1,Final
,05/11/2022,03:00,Maidenhead United,Dagenham & Redbridge,0-1,Final
,05/11/2022,03:00,Crawley Town,Accrington Stanley,1-4,Final
,05/11/2022,03:00,Solihull Moors,Hartlepool United,2-2,Final
,05/11/2022,03:00,AFC Fylde,Gillingham FC,1-1,Final
,05/11/2022,03:00,Peterborough United,Salford City,0-0,Final
,05/11/2022,03:00,Sutton United,Farnborough FC,0-2,Final
,05/11/2022,03:00,Grimsby Town,Plymouth Argyle,5-1,Final
,05/11/2022,03:00,Milton Keynes Dons,Taunton Town,6-0,Final
,05/11/2022,03:00,Carlisle United,Tranmere Rovers,2-1,Final
,05/11/2022,03:00,Chippenham Town,Lincoln City,1-0,Final
,05/11/2022,03:00,Shrewsbury Town,York City,2-1,Final
,05/11/2022,03:00,Buxton FC,Merthyr Town,2-0,Final
,05/11/2022,03:00,Ebbsfleet United,Halifax Town,2-1,Final
,05/11/2022,03:00,Charlton Athletic,Coalville Town,4-1,Final
,05/11/2022,03:00,Weymouth FC,AFC Wimbledon,1-1,Final
,05/11/2022,03:00,Newport County,Colchester United,2-0,Final
,05/11/2022,03:00,Stockport County,Swindon Town,4-0,Final
,05/11/2022,03:00,Doncaster Rovers,King's Lynn,0-1,Final
,05/11/2022,03:00,Gateshead FC,Stevenage FC,2-3,Final
,05/11/2022,03:00,Fleetwood Town,Oxford City,3-1,Final
,05/11/2022,03:00,Burton Albion,Needham Market,2-0,Final
,05/11/2022,03:00,Port Vale FC,Exeter City,2-3,Final
,05/11/2022,03:00,Bristol Rovers,Rochdale AFC,1-0,Final
,05/11/2022,03:00,Wycombe Wanderers,Walsall FC,0-2,Final
,05/11/2022,03:00,Crewe Alexandra,Leyton Orient,1-0,Final
,05/11/2022,03:00,Barnet FC,Chelmsford City,1-1,Final
,05/11/2022,03:00,Chesterfield FC,Northampton Town,1-0,Final
,05/11/2022,03:00,Cheltenham Town,Alvechurch FC,1-2,Final
,05/11/2022,03:00,Barrow AFC,Mansfield Town,0-1,Final
,06/11/2022,03:00,Wrexham AFC,Oldham Athletic,3-0,Final
,06/11/2022,03:00,Curzon Ashton,Cambridge United,0-0,Final
,06/11/2022,03:00,Torquay United,Derby County,2-2,Final
,07/11/2022,03:00,Bracknell Town,Ipswich Town,0-3,Final
,16/11/2022,03:00,Woking FC,Oxford United,1-2,Final
,14/11/2022,03:00,Chelmsford City,Barnet FC,0-1,Final
,15/11/2022,03:00,Hartlepool United,Solihull Moors,4-3,Final
,15/11/2022,03:00,Gillingham FC,AFC Fylde,1-0,Final
,15/11/2022,03:00,AFC Wimbledon,Weymouth FC,3-1,Final
,15/11/2022,03:00,Cambridge United,Curzon Ashton,4-2,Final
,15/11/2022,03:00,Derby County,Torquay United,5-0,Final
,16/11/2022,03:00,Salford City,Peterborough United,0-3,Final
,26/11/2022,03:00,King's Lynn,Stevenage FC,0-3,Final
,26/11/2022,03:00,Accrington Stanley,Barnet FC,1-0,Final
,26/11/2022,03:00,Barnsley FC,Crewe Alexandra,3-0,Final
,26/11/2022,03:00,Forest Green Rovers,Alvechurch FC,2-1,Final
,26/11/2022,03:00,Portsmouth FC,Milton Keynes Dons,3-2,Final
,26/11/2022,03:00,Shrewsbury Town,Peterborough United,3-1,Final
,26/11/2022,03:00,Hartlepool United,Harrogate Town,3-1,Final
,26/11/2022,03:00,Charlton Athletic,Stockport County,2-2,Final
,26/11/2022,03:00,Sheffield Wednesday,Mansfield Town,2-1,Final
,26/11/2022,03:00,AFC Wimbledon,Chesterfield FC,0-2,Final
,26/11/2022,03:00,Walsall FC,Carlisle United,2-1,Final
,26/11/2022,03:00,Cambridge United,Grimsby Town,1-2,Final
