1. Jornada
14.08.2021
"Blyth Spartans
2:0
Alfreton Town"
"Boston United
1:2
Spennymoor Town"
"Chorley FC
0:1
Brackley Town"
"Southport FC
2:2
Gloucester City"
"Guiseley AFC
2:4
AFC Fylde"
"Hereford FC
0:1
Farsley Celtic"
"Kettering Town
1:0
Bradford Park Avenue"
"York City
1:2
Kidderminster Harriers"
24.08.2021
"Chester FC
0:3
Curzon Ashton"
07.09.2021
"Leamington FC
2:1
Gateshead FC"
02.10.2021
"Darlington FC
3:0
AFC Telford United"
2. Jornada
21.08.2021
"AFC Fylde
1:0
Boston United"
"AFC Telford United
3:0
Chorley FC"
"Bradford Park Avenue
1:1
Hereford FC"
"Curzon Ashton
1:1
Guiseley AFC"
"Farsley Celtic
2:2
Chester FC"
"Gateshead FC
3:1
Kettering Town"
"Gloucester City
4:0
York City"
"Kidderminster Harriers
3:0
Blyth Spartans"
"Spennymoor Town
3:2
Southport FC"
14.09.2021
"Brackley Town
1:3
Darlington FC"
21.09.2021
"Alfreton Town
1:0
Leamington FC"
3. Jornada
28.08.2021
"Blyth Spartans
2:0
AFC Telford United"
"Boston United
2:1
Curzon Ashton"
"Chester FC
1:1
Gateshead FC"
"Darlington FC
2:3
Alfreton Town"
"Southport FC
1:1
Kidderminster Harriers"
"Guiseley AFC
2:1
Gloucester City"
"Hereford FC
1:4
AFC Fylde"
"Kettering Town
1:1
Farsley Celtic"
"Leamington FC
2:1
Spennymoor Town"
"York City
1:2
Brackley Town"
02.10.2021
"Chorley FC
1:1
Bradford Park Avenue"
4. Jornada
30.08.2021
"AFC Fylde
2:1
Southport FC"
"AFC Telford United
0:0
Hereford FC"
"Alfreton Town
0:1
Chorley FC"
"Brackley Town
2:1
Leamington FC"
"Bradford Park Avenue
1:2
Boston United"
"Curzon Ashton
2:1
Darlington FC"
"Farsley Celtic
1:1
Blyth Spartans"
"Gateshead FC
2:1
Guiseley AFC"
"Gloucester City
0:2
Kettering Town"
"Kidderminster Harriers
3:1
Chester FC"
"Spennymoor Town
1:3
York City"
5. Jornada
04.09.2021
"Blyth Spartans
0:0
Brackley Town"
"Chester FC
3:2
Alfreton Town"
"Chorley FC
9:0
Gloucester City"
"Darlington FC
1:2
Bradford Park Avenue"
"Southport FC
3:3
Gateshead FC"
"Guiseley AFC
0:0
Kidderminster Harriers"
"Hereford FC
0:2
Spennymoor Town"
"Kettering Town
1:1
AFC Fylde"
"Leamington FC
0:3
Curzon Ashton"
"York City
4:2
Farsley Celtic"
12.10.2021
"Boston United
4:1
AFC Telford United"
6. Jornada
11.09.2021
"Alfreton Town
3:1
AFC Telford United"
"Blyth Spartans
2:2
Darlington FC"
"Brackley Town
1:0
Southport FC"
"Bradford Park Avenue
0:2
AFC Fylde"
"Chorley FC
4:1
Chester FC"
"Gloucester City
1:2
Curzon Ashton"
"Guiseley AFC
0:2
Kettering Town"
"Kidderminster Harriers
2:3
Gateshead FC"
"Leamington FC
2:0
Boston United"
"Spennymoor Town
6:0
Farsley Celtic"
28.09.2021
"York City
0:1
Hereford FC"
7. Jornada
25.09.2021
"AFC Fylde
2:1
Kidderminster Harriers"
"AFC Telford United
0:2
Brackley Town"
"Boston United
2:1
Guiseley AFC"
"Chester FC
5:1
Blyth Spartans"
"Curzon Ashton
2:1
Bradford Park Avenue"
"Farsley Celtic
0:3
Alfreton Town"
"Darlington FC
1:2
York City"
"Gateshead FC
3:0
Gloucester City"
"Hereford FC
1:1
Leamington FC"
"Kettering Town
1:2
Spennymoor Town"
02.11.2021
"Southport FC
0:0
Chorley FC"
8. Jornada
09.10.2021
"Alfreton Town
1:1
AFC Fylde"
"Blyth Spartans
0:2
Chorley FC"
"Farsley Celtic
2:0
Curzon Ashton"
"Darlington FC
1:0
Hereford FC"
"Gateshead FC
3:1
Boston United"
"Gloucester City
0:0
Bradford Park Avenue"
"Guiseley AFC
2:0
Leamington FC"
"Kettering Town
0:0
Chester FC"
"Kidderminster Harriers
0:2
Brackley Town"
"Spennymoor Town
1:0
AFC Telford United"
"York City
3:1
Southport FC"
9. Jornada
16.10.2021
"AFC Fylde
1:0
Gloucester City"
"AFC Telford United
2:0
Farsley Celtic"
09.11.2021
"Brackley Town
2:0
Spennymoor Town"
"Leamington FC
2:0
York City"
16.11.2021
"Chorley FC
3:1
Kettering Town"
"Hereford FC
2:0
Blyth Spartans"
23.11.2021
"Boston United
2:0
Darlington FC"
"Chester FC
0:1
Guiseley AFC"
"Southport FC
2:0
Alfreton Town"
14.12.2021
"Curzon Ashton
1:1
Kidderminster Harriers"
10.01.2022
"Bradford Park Avenue
2:4
Gateshead FC"
10. Jornada
23.10.2021
"Alfreton Town
3:3
Hereford FC"
"Blyth Spartans
0:1
Boston United"
"Farsley Celtic
1:0
AFC Fylde"
"Darlington FC
1:1
Leamington FC"
"Gloucester City
2:2
AFC Telford United"
"Guiseley AFC
0:0
Chorley FC"
"Kidderminster Harriers
5:1
Bradford Park Avenue"
"Spennymoor Town
2:2
Curzon Ashton"
"York City
1:0
Chester FC"
18.12.2021
"Gateshead FC
2:0
Brackley Town"
01.02.2022
"Kettering Town
2:1
Southport FC"
11. Jornada
25.10.2021
"Bradford Park Avenue
2:1
Blyth Spartans"
26.10.2021
"AFC Fylde
2:0
Spennymoor Town"
"Boston United
2:1
York City"
"Chester FC
3:2
Gloucester City"
"Chorley FC
1:1
Kidderminster Harriers"
"Southport FC
3:0
Darlington FC"
"Leamington FC
3:0
Farsley Celtic"
23.11.2021
"Curzon Ashton
0:1
Gateshead FC"
30.11.2021
"Hereford FC
3:0
Kettering Town"
21.12.2021
"AFC Telford United
0:1
Guiseley AFC"
22.03.2022
"Brackley Town
1:0
Alfreton Town"
12. Jornada
30.10.2021
"AFC Fylde
2:0
Gateshead FC"
"Alfreton Town
5:1
Bradford Park Avenue"
"Boston United
2:0
Hereford FC"
"Brackley Town
1:0
Gloucester City"
"Chorley FC
2:1
Farsley Celtic"
"Darlington FC
5:1
Guiseley AFC"
"Southport FC
3:2
Chester FC"
"Kidderminster Harriers
4:0
Spennymoor Town"
"York City
4:0
Blyth Spartans"
18.12.2021
"Leamington FC
0:4
Kettering Town"
01.03.2022
"AFC Telford United
2:1
Curzon Ashton"
13. Jornada
06.11.2021
"Blyth Spartans
0:2
Leamington FC"
"Bradford Park Avenue
3:2
AFC Telford United"
"Chester FC
4:0
Boston United"
"Curzon Ashton
2:1
AFC Fylde"
"Farsley Celtic
0:0
Brackley Town"
"Hereford FC
1:0
Chorley FC"
"Kettering Town
1:3
Darlington FC"
"Spennymoor Town
0:2
Alfreton Town"
23.11.2021
"Gloucester City
1:3
Kidderminster Harriers"
07.12.2021
"Gateshead FC
2:0
York City"
"Guiseley AFC
0:2
Southport FC"
14. Jornada
13.11.2021
"AFC Fylde
3:3
Brackley Town"
"Bradford Park Avenue
1:1
Spennymoor Town"
"Chester FC
2:2
Darlington FC"
"Chorley FC
1:0
Leamington FC"
"Curzon Ashton
0:0
York City"
"Gateshead FC
2:1
Alfreton Town"
"Southport FC
4:1
Boston United"
"Gloucester City
2:0
Farsley Celtic"
"Guiseley AFC
0:2
Hereford FC"
"Kettering Town
4:0
Blyth Spartans"
"Kidderminster Harriers
3:0
AFC Telford United"
15. Jornada
20.11.2021
"AFC Telford United
1:2
AFC Fylde"
"Alfreton Town
1:4
Kidderminster Harriers"
"Blyth Spartans
1:0
Guiseley AFC"
"Boston United
2:2
Chorley FC"
"Brackley Town
0:0
Curzon Ashton"
"Farsley Celtic
1:0
Bradford Park Avenue"
"Darlington FC
2:2
Gloucester City"
"Hereford FC
1:0
Chester FC"
"Leamington FC
1:1
Southport FC"
"Spennymoor Town
1:2
Gateshead FC"
"York City
1:2
Kettering Town"
16. Jornada
16.10.2021
"Chorley FC
2:1
Darlington FC"
04.12.2021
"AFC Fylde
4:1
Blyth Spartans"
"Bradford Park Avenue
0:3
Brackley Town"
"Chester FC
2:1
Leamington FC"
"Curzon Ashton
1:2
Alfreton Town"
"Southport FC
2:0
Hereford FC"
"Gloucester City
2:0
Spennymoor Town"
"Guiseley AFC
0:1
York City"
"Kettering Town
2:3
Boston United"
11.01.2022
"Kidderminster Harriers
2:1
Farsley Celtic"
18.01.2022
"Gateshead FC
4:1
AFC Telford United"
17. Jornada
11.12.2021
"AFC Telford United
2:2
Kettering Town"
"Alfreton Town
1:1
Gloucester City"
"Blyth Spartans
1:2
Southport FC"
"Boston United
1:2
Kidderminster Harriers"
"Brackley Town
1:0
Guiseley AFC"
"Farsley Celtic
3:4
Gateshead FC"
"Darlington FC
1:0
AFC Fylde"
"Hereford FC
2:2
Curzon Ashton"
"Leamington FC
1:1
Bradford Park Avenue"
"Spennymoor Town
4:2
Chester FC"
"York City
1:1
Chorley FC"
18. Jornada
26.12.2021
"AFC Fylde
1:2
Chorley FC"
"AFC Telford United
1:3
Chester FC"
"Curzon Ashton
0:0
Southport FC"
"Gloucester City
0:0
Leamington FC"
"Spennymoor Town
1:1
Darlington FC"
11.01.2022
"Brackley Town
1:0
Kettering Town"
08.02.2022
"Gateshead FC
3:0
Blyth Spartans"
09.02.2022
"Bradford Park Avenue
2:4
York City"
15.02.2022
"Kidderminster Harriers
3:0
Hereford FC"
15.03.2022
"Alfreton Town
1:1
Boston United"
05.04.2022
"Farsley Celtic
1:0
Guiseley AFC"
19. Jornada
28.12.2021
"Blyth Spartans
3:1
Spennymoor Town"
"Boston United
1:3
Brackley Town"
"Chester FC
2:2
AFC Fylde"
"Chorley FC
4:3
Curzon Ashton"
"Darlington FC
1:3
Gateshead FC"
"Southport FC
4:0
Farsley Celtic"
"Guiseley AFC
2:2
Bradford Park Avenue"
"Leamington FC
2:2
AFC Telford United"
"York City
1:0
Alfreton Town"
25.01.2022
"Hereford FC
2:1
Gloucester City"
"Kettering Town
0:1
Kidderminster Harriers"
20. Jornada
01.01.2022
"Darlington FC
1:1
Spennymoor Town"
02.01.2022
"Blyth Spartans
2:1
Gateshead FC"
"Boston United
2:3
Alfreton Town"
"Chester FC
1:1
AFC Telford United"
"Guiseley AFC
0:0
Farsley Celtic"
"Kettering Town
3:1
Brackley Town"
"Leamington FC
0:1
Gloucester City"
18.01.2022
"Hereford FC
2:0
Kidderminster Harriers"
25.01.2022
"Chorley FC
2:2
AFC Fylde"
"York City
0:3
Bradford Park Avenue"
15.02.2022
"Southport FC
0:0
