Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado
25/01/2023,1,Atlético Bucaramanga,Envigado FC,0-0
25/01/2023,1,Unión Magdalena,Atlético Huila,2-1
25/01/2023,1,Águilas Doradas,Atlético Junior,1-1
26/01/2023,1,Boyacá Chicó,Alianza FC,2-0
27/01/2023,1,Deportes Tolima,América de Cali,2-1
27/01/2023,1,Atlético Nacional,Once Caldas,1-0
27/01/2023,1,Jaguares de Córdoba,Santa Fe,2-2
16/02/2023,1,Internacional de Bogotá,Independiente Medellín,2-1
02/03/2023,1,Deportivo Cali,Deportivo Pereira,0-1
23/03/2023,1,Millonarios,Deportivo Pasto,2-0
28/01/2023,2,Envigado FC,Internacional de Bogotá,1-1
28/01/2023,2,Atlético Huila,Atlético Bucaramanga,1-2
29/01/2023,2,Atlético Nacional,Águilas Doradas,0-0
29/01/2023,2,Deportivo Pereira,Millonarios,2-3
30/01/2023,2,Atlético Junior,Independiente Medellín,1-1
31/01/2023,2,Once Caldas,Deportes Tolima,1-1
31/01/2023,2,Boyacá Chicó,Jaguares de Córdoba,1-0
01/02/2023,2,América de Cali,Unión Magdalena,4-0
10/03/2023,2,Alianza FC,Deportivo Pasto,3-1
22/03/2023,2,Santa Fe,Deportivo Cali,3-0
04/02/2023,3,Deportivo Pereira,Atlético Huila,2-1
04/02/2023,3,Independiente Medellín,Santa Fe,1-1
04/02/2023,3,Jaguares de Córdoba,Atlético Nacional,2-1
05/02/2023,3,Deportivo Pasto,América de Cali,2-4
05/02/2023,3,Deportivo Cali,Once Caldas,0-0
05/02/2023,3,Atlético Bucaramanga,Atlético Junior,1-0
06/02/2023,3,Unión Magdalena,Envigado FC,1-1
07/02/2023,3,Águilas Doradas,Deportes Tolima,4-2
24/03/2023,3,Internacional de Bogotá,Boyacá Chicó,2-2
11/05/2023,3,Millonarios,Alianza FC,3-1
10/02/2023,4,Atlético Junior,Unión Magdalena,0-0
11/02/2023,4,Alianza FC,Atlético Huila,2-0
11/02/2023,4,Jaguares de Córdoba,Atlético Bucaramanga,1-1
11/02/2023,4,Envigado FC,Independiente Medellín,2-1
12/02/2023,4,Once Caldas,Águilas Doradas,1-2
12/02/2023,4,América de Cali,Internacional de Bogotá,1-1
12/02/2023,4,Boyacá Chicó,Deportivo Pereira,3-1
13/02/2023,4,Atlético Nacional,Deportivo Cali,1-1
15/02/2023,4,Santa Fe,Deportivo Pasto,0-2
30/03/2023,4,Deportes Tolima,Millonarios,1-1
18/02/2023,5,Atlético Huila,Deportes Tolima,0-0
18/02/2023,5,Envigado FC,Alianza FC,0-0
18/02/2023,5,Independiente Medellín,América de Cali,0-1
19/02/2023,5,Millonarios,Jaguares de Córdoba,2-1
19/02/2023,5,Deportivo Pasto,Atlético Junior,1-0
19/02/2023,5,Deportivo Pereira,Once Caldas,3-1
19/02/2023,5,Internacional de Bogotá,Santa Fe,0-1
20/02/2023,5,Atlético Bucaramanga,Atlético Nacional,1-1
21/02/2023,5,Deportivo Cali,Águilas Doradas,1-1
11/05/2023,5,Unión Magdalena,Boyacá Chicó,0-0
25/02/2023,6,Águilas Doradas,Atlético Bucaramanga,1-0
25/02/2023,6,Atlético Junior,Internacional de Bogotá,1-0
26/02/2023,6,Jaguares de Córdoba,Deportivo Pereira,2-0
26/02/2023,6,América de Cali,Envigado FC,1-0
26/02/2023,6,Santa Fe,Unión Magdalena,0-0
26/02/2023,6,Once Caldas,Millonarios,1-0
27/02/2023,6,Deportes Tolima,Deportivo Cali,1-2
27/02/2023,6,Alianza FC,Independiente Medellín,0-1
27/02/2023,6,Atlético Nacional,Atlético Huila,3-1
28/02/2023,6,Boyacá Chicó,Deportivo Pasto,1-1
04/03/2023,7,Atlético Bucaramanga,Once Caldas,0-1
04/03/2023,7,Internacional de Bogotá,Alianza FC,1-1
04/03/2023,7,Envigado FC,Santa Fe,3-2
05/03/2023,7,Unión Magdalena,Jaguares de Córdoba,1-1
05/03/2023,7,Independiente Medellín,Águilas Doradas,3-0
05/03/2023,7,Millonarios,Deportivo Cali,2-0
05/03/2023,7,Deportivo Pasto,Atlético Nacional,0-1
06/03/2023,7,Deportivo Pereira,Deportes Tolima,1-1
07/03/2023,7,Atlético Huila,Boyacá Chicó,3-2
24/03/2023,7,América de Cali,Atlético Junior,2-0
11/03/2023,8,Jaguares de Córdoba,Atlético Huila,1-2
11/03/2023,8,Deportivo Cali,Atlético Bucaramanga,1-1
12/03/2023,8,Atlético Nacional,Millonarios,0-0
12/03/2023,8,Boyacá Chicó,Independiente Medellín,2-0
12/03/2023,8,Águilas Doradas,Deportivo Pereira,2-1
13/03/2023,8,Atlético Junior,Envigado FC,1-2
13/03/2023,8,Alianza FC,Unión Magdalena,2-1
14/03/2023,8,Once Caldas,Deportivo Pasto,0-1
15/03/2023,8,Deportes Tolima,Internacional de Bogotá,1-0
15/03/2023,8,Santa Fe,América de Cali,2-0
18/03/2023,9,Deportivo Pereira,Atlético Nacional,0-2
18/03/2023,9,Envigado FC,Boyacá Chicó,0-1
18/03/2023,9,Internacional de Bogotá,Unión Magdalena,0-0
19/03/2023,9,Deportivo Pasto,Deportivo Cali,2-1
19/03/2023,9,Atlético Junior,Santa Fe,1-1
19/03/2023,9,América de Cali,Alianza FC,1-0
19/03/2023,9,Millonarios,Águilas Doradas,2-2
20/03/2023,9,Independiente Medellín,Jaguares de Córdoba,1-0
21/03/2023,9,Atlético Bucaramanga,Deportes Tolima,1-1
21/03/2023,9,Atlético Huila,Once Caldas,2-1
25/03/2023,10,Águilas Doradas,Envigado FC,1-0
25/03/2023,10,Once Caldas,Deportivo Pereira,1-1
25/03/2023,10,Alianza FC,Atlético Bucaramanga,2-0
26/03/2023,10,Atlético Nacional,Independiente Medellín,1-1
26/03/2023,10,Deportes Tolima,Atlético Huila,2-1
26/03/2023,10,Unión Magdalena,Atlético Junior,2-2
27/03/2023,10,Deportivo Cali,América de Cali,1-1
27/03/2023,10,Santa Fe,Millonarios,1-2
28/03/2023,10,Jaguares de Córdoba,Deportivo Pasto,0-1
29/03/2023,10,Boyacá Chicó,Internacional de Bogotá,3-1
01/04/2023,11,Deportivo Pasto,Deportivo Pereira,0-0
01/04/2023,11,Santa Fe,Boyacá Chicó,1-0
01/04/2023,11,Envigado FC,Once Caldas,0-0
01/04/2023,11,Independiente Medellín,Deportes Tolima,1-1
02/04/2023,11,Internacional de Bogotá,Atlético Nacional,0-0
02/04/2023,11,Atlético Bucaramanga,Millonarios,0-2
02/04/2023,11,América de Cali,Jaguares de Córdoba,0-0
03/04/2023,11,Unión Magdalena,Águilas Doradas,3-1
03/04/2023,11,Atlético Huila,Deportivo Cali,1-0
04/04/2023,11,Atlético Junior,Alianza FC,1-0
08/04/2023,12,Águilas Doradas,Atlético Huila,2-1
08/04/2023,12,Once Caldas,Unión Magdalena,1-1
08/04/2023,12,Jaguares de Córdoba,Envigado FC,2-0
09/04/2023,12,Deportivo Cali,Internacional de Bogotá,0-0
09/04/2023,12,Millonarios,Independiente Medellín,2-1
09/04/2023,12,Deportivo Pereira,Atlético Bucaramanga,1-1
10/04/2023,12,Alianza FC,Santa Fe,3-1
11/04/2023,12,Atlético Nacional,Atlético Junior,0-1
11/04/2023,12,Deportes Tolima,Deportivo Pasto,3-1
20/04/2023,12,Boyacá Chicó,América de Cali,1-1
11/04/2023,13,Internacional de Bogotá,Once Caldas,4-1
12/04/2023,13,Atlético Huila,Millonarios,1-1
12/04/2023,13,América de Cali,Águilas Doradas,1-3
12/04/2023,13,Unión Magdalena,Deportivo Pereira,0-3
13/04/2023,13,Independiente Medellín,Deportivo Cali,3-0
13/04/2023,13,Envigado FC,Deportes Tolima,2-1
14/04/2023,13,Deportivo Pasto,Atlético Bucaramanga,1-0
14/04/2023,13,Atlético Junior,Boyacá Chicó,1-1
15/04/2023,13,Alianza FC,Jaguares de Córdoba,3-0
12/05/2023,13,Santa Fe,Atlético Nacional,0-2
16/04/2023,14,Deportivo Cali,Unión Magdalena,2-1
16/04/2023,14,Deportivo Pereira,Santa Fe,2-2
16/04/2023,14,Atlético Bucaramanga,Independiente Medellín,1-2
16/04/2023,14,Deportes Tolima,Atlético Junior,0-1
17/04/2023,14,Águilas Doradas,Boyacá Chicó,2-0
18/04/2023,14,Atlético Huila,Deportivo Pasto,1-1
19/04/2023,14,Once Caldas,Alianza FC,1-2
19/04/2023,14,Jaguares de Córdoba,Internacional de Bogotá,1-1
05/05/2023,14,Millonarios,Envigado FC,1-1
05/05/2023,14,Atlético Nacional,América de Cali,2-1
22/04/2023,15,Deportivo Pasto,Águilas Doradas,0-0
22/04/2023,15,Internacional de Bogotá,Atlético Huila,2-1
22/04/2023,15,Alianza FC,Deportivo Cali,0-3
23/04/2023,15,Atlético Junior,Jaguares de Córdoba,1-0
23/04/2023,15,Santa Fe,Atlético Bucaramanga,3-0
23/04/2023,15,Envigado FC,Atlético Nacional,0-0
24/04/2023,15,Unión Magdalena,Millonarios,1-1
24/04/2023,15,Boyacá Chicó,Deportes Tolima,2-0
25/04/2023,15,América de Cali,Deportivo Pereira,2-1
12/05/2023,15,Independiente Medellín,Once Caldas,2-2
25/04/2023,16,Atlético Bucaramanga,Alianza FC,1-1
26/04/2023,16,Deportivo Pasto,Internacional de Bogotá,1-1
26/04/2023,16,Atlético Huila,Independiente Medellín,2-3
26/04/2023,16,Once Caldas,Boyacá Chicó,1-1
26/04/2023,16,Deportes Tolima,Jaguares de Córdoba,1-1
27/04/2023,16,Águilas Doradas,Santa Fe,3-1
27/04/2023,16,Atlético Nacional,Unión Magdalena,2-0
27/04/2023,16,Deportivo Pereira,Envigado FC,0-0
28/04/2023,16,Deportivo Cali,Atlético Junior,3-2
28/04/2023,16,Millonarios,América de Cali,4-3
29/04/2023,17,Santa Fe,Deportes Tolima,2-0
29/04/2023,17,Unión Magdalena,Deportivo Pasto,2-1
30/04/2023,17,Alianza FC,Águilas Doradas,2-1
30/04/2023,17,Independiente Medellín,Atlético Nacional,1-3
30/04/2023,17,Internacional de Bogotá,Deportivo Pereira,2-0
30/04/2023,17,Atlético Junior,Millonarios,1-0
01/05/2023,17,América de Cali,Deportivo Cali,5-2
01/05/2023,17,Boyacá Chicó,Atlético Bucaramanga,0-0
01/05/2023,17,Envigado FC,Atlético Huila,0-1
02/05/2023,17,Jaguares de Córdoba,Once Caldas,1-0
06/05/2023,18,Águilas Doradas,Internacional de Bogotá,1-1
06/05/2023,18,Atlético Bucaramanga,Unión Magdalena,3-0
07/05/2023,18,Deportes Tolima,Alianza FC,2-1
07/05/2023,18,Once Caldas,Atlético Junior,2-0
07/05/2023,18,Deportivo Pereira,Independiente Medellín,3-1
07/05/2023,18,Atlético Nacional,Boyacá Chicó,3-1
08/05/2023,18,Millonarios,Santa Fe,1-0
08/05/2023,18,Deportivo Pasto,Jaguares de Córdoba,4-0
09/05/2023,18,Deportivo Cali,Envigado FC,2-0
09/05/2023,18,Atlético Huila,América de Cali,0-2
12/05/2023,19,Envigado FC,Águilas Doradas,1-2
13/05/2023,19,Jaguares de Córdoba,Deportivo Cali,1-1
13/05/2023,19,Internacional de Bogotá,Atlético Bucaramanga,1-0
13/05/2023,19,Unión Magdalena,Deportes Tolima,1-1
14/05/2023,19,Boyacá Chicó,Millonarios,1-1
14/05/2023,19,Atlético Junior,Deportivo Pereira,0-0
14/05/2023,19,Independiente Medellín,Deportivo Pasto,1-0
14/05/2023,19,América de Cali,Once Caldas,0-0
15/05/2023,19,Alianza FC,Atlético Nacional,2-1
15/05/2023,19,Santa Fe,Atlético Huila,5-0
18/05/2023,20,Águilas Doradas,Jaguares de Córdoba,3-0
18/05/2023,20,Atlético Bucaramanga,América de Cali,2-1
18/05/2023,20,Deportivo Cali,Boyacá Chicó,0-0
18/05/2023,20,Atlético Huila,Atlético Junior,0-2
18/05/2023,20,Independiente Medellín,Unión Magdalena,4-0
18/05/2023,20,Millonarios,Internacional de Bogotá,0-0
18/05/2023,20,Once Caldas,Santa Fe,3-1
18/05/2023,20,Deportivo Pasto,Envigado FC,2-1
18/05/2023,20,Deportivo Pereira,Alianza FC,2-1
18/05/2023,20,Deportes Tolima,Atlético Nacional,2-2
