Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado
21/04/2023,31,FK Voždovac,FK Radnički 1923,2-1
22/04/2023,31,Vojvodina,FK Novi Pazar,4-0
22/04/2023,31,Estrella Roja de Belgrado,TSC Bačka Topola,4-1
23/04/2023,31,FK Čukarički,Partizan,1-0
26/04/2023,32,FK Novi Pazar,FK Voždovac,0-1
26/04/2023,32,FK Radnički 1923,Vojvodina,2-2
26/04/2023,32,Partizan,Estrella Roja de Belgrado,0-0
27/04/2023,32,TSC Bačka Topola,FK Čukarički,1-0
29/04/2023,33,FK Novi Pazar,FK Radnički 1923,0-1
29/04/2023,33,Vojvodina,FK Voždovac,2-0
30/04/2023,33,Estrella Roja de Belgrado,FK Čukarički,4-0
01/05/2023,33,TSC Bačka Topola,Partizan,1-3
08/05/2023,34,FK Radnički 1923,TSC Bačka Topola,1-4
08/05/2023,34,FK Čukarički,Vojvodina,1-0
08/05/2023,34,FK Voždovac,Estrella Roja de Belgrado,0-2
08/05/2023,34,Partizan,FK Novi Pazar,2-0
13/05/2023,35,FK Čukarički,FK Novi Pazar,4-0
13/05/2023,35,Estrella Roja de Belgrado,Vojvodina,2-1
13/05/2023,35,TSC Bačka Topola,FK Voždovac,2-0
14/05/2023,35,Partizan,FK Radnički 1923,2-1
20/05/2023,36,FK Radnički 1923,Estrella Roja de Belgrado,1-1
21/05/2023,36,Vojvodina,Partizan,2-2
21/05/2023,36,FK Voždovac,FK Čukarički,1-1
21/05/2023,36,FK Novi Pazar,TSC Bačka Topola,1-4
27/05/2023,37,Partizan,FK Voždovac,2-1
28/05/2023,37,TSC Bačka Topola,Vojvodina,1-1
28/05/2023,37,FK Čukarički,FK Radnički 1923,2-1
28/05/2023,37,Estrella Roja de Belgrado,FK Novi Pazar,2-2
