Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado
03/02/2023,1,Barranquilla FC,Real Cartagena,2-2
03/02/2023,1,Cúcuta Deportivo,Orsomarso SC,1-0
04/02/2023,1,Atlético FC,Real Santander,1-1
04/02/2023,1,Internacional de Palmira,Real Soacha Cundinamarca,1-0
04/02/2023,1,Patriotas FC,Llaneros FC,1-0
08/02/2023,1,Leones FC,Boca Juniors de Cali,1-1
22/02/2023,1,Bogotá FC,Deportes Quindío,0-0
01/03/2023,1,Fortaleza FC,Tigres FC,1-0
09/02/2023,2,Real Cartagena,Patriotas FC,3-2
11/02/2023,2,Real Santander,Fortaleza FC,2-0
11/02/2023,2,Real Soacha Cundinamarca,Cúcuta Deportivo,1-1
11/02/2023,2,Orsomarso SC,Atlético FC,1-0
12/02/2023,2,Boca Juniors de Cali,Bogotá FC,1-0
13/02/2023,2,Tigres FC,Barranquilla FC,1-0
14/02/2023,2,Llaneros FC,Internacional de Palmira,1-3
14/02/2023,2,Deportes Quindío,Leones FC,0-3
18/02/2023,3,Fortaleza FC,Orsomarso SC,3-1
18/02/2023,3,Bogotá FC,Atlético FC,1-1
18/02/2023,3,Internacional de Palmira,Deportes Quindío,2-1
19/02/2023,3,Boca Juniors de Cali,Real Cartagena,2-0
19/02/2023,3,Cúcuta Deportivo,Tigres FC,1-0
21/02/2023,3,Patriotas FC,Real Santander,1-0
22/02/2023,3,Leones FC,Llaneros FC,0-1
30/03/2023,3,Barranquilla FC,Real Soacha Cundinamarca,0-0
25/02/2023,4,Tigres FC,Internacional de Palmira,3-0
25/02/2023,4,Deportes Quindío,Fortaleza FC,1-0
25/02/2023,4,Llaneros FC,Orsomarso SC,2-1
25/02/2023,4,Patriotas FC,Bogotá FC,2-0
26/02/2023,4,Real Santander,Boca Juniors de Cali,1-1
26/02/2023,4,Real Cartagena,Real Soacha Cundinamarca,2-0
27/02/2023,4,Atlético FC,Leones FC,4-3
28/02/2023,4,Barranquilla FC,Cúcuta Deportivo,0-1
03/03/2023,5,Deportes Quindío,Barranquilla FC,2-0
04/03/2023,5,Bogotá FC,Real Cartagena,0-2
04/03/2023,5,Internacional de Palmira,Real Santander,1-0
04/03/2023,5,Cúcuta Deportivo,Atlético FC,2-1
05/03/2023,5,Orsomarso SC,Tigres FC,2-0
05/03/2023,5,Real Soacha Cundinamarca,Llaneros FC,0-0
07/03/2023,5,Leones FC,Patriotas FC,0-0
13/04/2023,5,Boca Juniors de Cali,Fortaleza FC,0-0
08/03/2023,6,Llaneros FC,Bogotá FC,2-0
08/03/2023,6,Real Santander,Deportes Quindío,0-1
08/03/2023,6,Barranquilla FC,Internacional de Palmira,0-5
09/03/2023,6,Fortaleza FC,Cúcuta Deportivo,1-1
09/03/2023,6,Atlético FC,Real Cartagena,1-3
09/03/2023,6,Patriotas FC,Boca Juniors de Cali,4-0
09/03/2023,6,Orsomarso SC,Leones FC,1-0
10/03/2023,6,Tigres FC,Real Soacha Cundinamarca,0-0
11/03/2023,7,Bogotá FC,Barranquilla FC,2-0
11/03/2023,7,Internacional de Palmira,Cúcuta Deportivo,2-2
12/03/2023,7,Leones FC,Fortaleza FC,2-2
12/03/2023,7,Llaneros FC,Tigres FC,1-0
12/03/2023,7,Real Cartagena,Real Santander,1-1
