Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado
07/01/2023,1,Club Necaxa,Atlético San Luis,2-3
08/01/2023,1,CF América,Gallos Blancos,0-0
08/01/2023,1,CF Monterrey,Deportivo Guadalajara,0-1
08/01/2023,1,Pumas UNAM,FC Juárez,2-1
09/01/2023,1,Santos Laguna,UANL Tigres,0-3
09/01/2023,1,Club Tijuana,Cruz Azul,1-1
10/01/2023,1,CF Pachuca,Puebla FC,5-1
02/02/2023,1,Atlas Guadalajara,Deportivo Toluca,0-0
25/03/2023,1,Mazatlán FC,Club León,1-2
13/01/2023,2,Atlas Guadalajara,Mazatlán FC,2-1
14/01/2023,2,Atlético San Luis,Deportivo Guadalajara,0-0
14/01/2023,2,Puebla FC,Gallos Blancos,2-0
15/01/2023,2,Cruz Azul,CF Monterrey,2-3
15/01/2023,2,Deportivo Toluca,CF América,2-2
15/01/2023,2,FC Juárez,Club Tijuana,3-0
15/01/2023,2,Santos Laguna,Pumas UNAM,3-0
16/01/2023,2,UANL Tigres,CF Pachuca,4-1
17/01/2023,2,Club León,Club Necaxa,2-1
21/01/2023,3,Mazatlán FC,Santos Laguna,1-2
21/01/2023,3,Club Tijuana,UANL Tigres,1-1
22/01/2023,3,CF Monterrey,Atlético San Luis,3-1
22/01/2023,3,CF América,Puebla FC,2-2
22/01/2023,3,Deportivo Guadalajara,Deportivo Toluca,1-2
22/01/2023,3,Club Necaxa,Cruz Azul,1-0
22/01/2023,3,Pumas UNAM,Club León,4-1
23/01/2023,3,Gallos Blancos,Atlas Guadalajara,3-3
23/01/2023,3,CF Pachuca,FC Juárez,4-1
27/01/2023,4,Atlas Guadalajara,Santos Laguna,2-2
28/01/2023,4,Puebla FC,CF Monterrey,1-2
28/01/2023,4,Club Tijuana,Pumas UNAM,0-0
29/01/2023,4,UANL Tigres,Atlético San Luis,0-0
29/01/2023,4,CF América,Mazatlán FC,6-0
29/01/2023,4,FC Juárez,Deportivo Guadalajara,1-2
29/01/2023,4,Deportivo Toluca,Club León,0-0
30/01/2023,4,CF Pachuca,Club Necaxa,2-1
30/03/2023,4,Gallos Blancos,Cruz Azul,2-2
03/02/2023,5,Atlético San Luis,Puebla FC,2-0
04/02/2023,5,Club Necaxa,Club Tijuana,1-1
04/02/2023,5,Mazatlán FC,FC Juárez,2-3
05/02/2023,5,Club León,CF Pachuca,0-1
05/02/2023,5,Cruz Azul,UANL Tigres,0-1
05/02/2023,5,Santos Laguna,CF América,2-2
05/02/2023,5,Pumas UNAM,Atlas Guadalajara,2-2
06/02/2023,5,Deportivo Guadalajara,Gallos Blancos,1-1
06/02/2023,5,CF Monterrey,Deportivo Toluca,2-1
10/02/2023,6,Gallos Blancos,Club León,0-3
10/02/2023,6,Atlas Guadalajara,CF Monterrey,0-2
11/02/2023,6,Puebla FC,Mazatlán FC,3-1
11/02/2023,6,Club Tijuana,Atlético San Luis,1-0
12/02/2023,6,CF América,Club Necaxa,2-1
12/02/2023,6,FC Juárez,Santos Laguna,3-1
12/02/2023,6,UANL Tigres,Pumas UNAM,4-2
12/02/2023,6,CF Pachuca,Deportivo Guadalajara,1-1
12/02/2023,6,Deportivo Toluca,Cruz Azul,3-1
15/02/2023,7,Club León,Puebla FC,2-0
15/02/2023,7,UANL Tigres,FC Juárez,0-0
15/02/2023,7,Atlético San Luis,CF América,1-3
16/02/2023,7,CF Monterrey,Gallos Blancos,2-0
16/02/2023,7,Deportivo Guadalajara,Club Tijuana,2-1
16/02/2023,7,Club Necaxa,Pumas UNAM,3-1
17/02/2023,7,Mazatlán FC,CF Pachuca,2-3
23/02/2023,7,Cruz Azul,Atlas Guadalajara,1-0
24/02/2023,7,Santos Laguna,Deportivo Toluca,0-5
18/02/2023,8,FC Juárez,Club León,0-0
18/02/2023,8,Puebla FC,Cruz Azul,1-3
19/02/2023,8,Atlético San Luis,Santos Laguna,1-1
19/02/2023,8,CF Monterrey,Club Necaxa,2-1
19/02/2023,8,Atlas Guadalajara,UANL Tigres,0-1
19/02/2023,8,Pumas UNAM,Deportivo Guadalajara,1-2
20/02/2023,8,Gallos Blancos,Mazatlán FC,1-1
20/02/2023,8,CF América,Club Tijuana,2-1
20/02/2023,8,CF Pachuca,Deportivo Toluca,1-2
25/02/2023,9,Club Necaxa,Gallos Blancos,1-1
25/02/2023,9,Mazatlán FC,Pumas UNAM,1-2
26/02/2023,9,Cruz Azul,FC Juárez,1-0
26/02/2023,9,UANL Tigres,Deportivo Guadalajara,1-2
26/02/2023,9,Atlas Guadalajara,CF América,2-2
26/02/2023,9,Deportivo Toluca,Atlético San Luis,2-0
27/02/2023,9,Santos Laguna,Puebla FC,3-2
27/02/2023,9,Club Tijuana,CF Pachuca,2-0
28/02/2023,9,Club León,CF Monterrey,1-1
04/03/2023,10,Club Necaxa,UANL Tigres,0-1
04/03/2023,10,Mazatlán FC,Cruz Azul,3-1
04/03/2023,10,Club Tijuana,Atlas Guadalajara,1-1
05/03/2023,10,Club León,Atlético San Luis,2-0
05/03/2023,10,CF América,CF Pachuca,0-3
05/03/2023,10,CF Monterrey,FC Juárez,3-0
05/03/2023,10,Deportivo Guadalajara,Santos Laguna,2-0
05/03/2023,10,Pumas UNAM,Puebla FC,2-4
06/03/2023,10,Gallos Blancos,Deportivo Toluca,1-0
11/03/2023,11,Atlético San Luis,Gallos Blancos,2-0
11/03/2023,11,Puebla FC,Deportivo Guadalajara,1-0
12/03/2023,11,Atlas Guadalajara,Club León,0-1
12/03/2023,11,Cruz Azul,Pumas UNAM,1-0
12/03/2023,11,UANL Tigres,CF América,0-2
12/03/2023,11,Deportivo Toluca,Mazatlán FC,4-1
13/03/2023,11,CF Pachuca,CF Monterrey,1-2
13/03/2023,11,Santos Laguna,Club Tijuana,3-2
13/03/2023,11,FC Juárez,Club Necaxa,1-1
18/03/2023,12,Puebla FC,Atlas Guadalajara,0-4
18/03/2023,12,Club Tijuana,Deportivo Toluca,3-3
18/03/2023,12,Mazatlán FC,Club Necaxa,0-1
19/03/2023,12,Cruz Azul,Atlético San Luis,1-0
19/03/2023,12,UANL Tigres,CF Monterrey,0-1
19/03/2023,12,Deportivo Guadalajara,CF América,2-4
19/03/2023,12,Pumas UNAM,CF Pachuca,0-2
20/03/2023,12,Gallos Blancos,FC Juárez,2-2
20/03/2023,12,Club León,Santos Laguna,4-1
01/04/2023,13,Club Necaxa,Santos Laguna,0-0
01/04/2023,13,FC Juárez,Puebla FC,0-2
02/04/2023,13,CF Pachuca,Cruz Azul,0-2
02/04/2023,13,CF América,Club León,2-2
02/04/2023,13,CF Monterrey,Club Tijuana,4-0
02/04/2023,13,Atlas Guadalajara,Deportivo Guadalajara,3-3
02/04/2023,13,Deportivo Toluca,UANL Tigres,3-2
03/04/2023,13,Atlético San Luis,Mazatlán FC,2-1
03/04/2023,13,Gallos Blancos,Pumas UNAM,1-0
08/04/2023,14,Puebla FC,Deportivo Toluca,1-2
08/04/2023,14,Club Tijuana,Gallos Blancos,1-2
09/04/2023,14,Deportivo Guadalajara,Club Necaxa,1-0
09/04/2023,14,Club León,Cruz Azul,0-0
