Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado
27/01/2023,1,Rosario Central,Argentinos Juniors,1-0
28/01/2023,1,Defensa y Justicia,Huracán,2-4
28/01/2023,1,San Lorenzo,Arsenal de Sarandí,1-0
28/01/2023,1,Estudiantes,Tigre,1-2
28/01/2023,1,Talleres de Córdoba,Independiente,0-1
29/01/2023,1,Central Córdoba SdE,River Plate,0-2
29/01/2023,1,Platense,Newell's Old Boys,2-2
29/01/2023,1,Racing Club,Belgrano de Córdoba,0-0
29/01/2023,1,Colón de Santa Fe,Lanús,1-2
29/01/2023,1,Instituto de Córdoba,Sarmiento de Junín,0-0
30/01/2023,1,Boca Juniors,Atlético Tucumán,1-0
30/01/2023,1,Barracas Central,Godoy Cruz,0-1
31/01/2023,1,Banfield,Unión de Santa Fe,0-0
31/01/2023,1,Vélez Sarsfield,Gimnasia de La Plata,3-1
04/02/2023,2,Newell's Old Boys,Vélez Sarsfield,1-0
04/02/2023,2,Tigre,Rosario Central,2-2
04/02/2023,2,Sarmiento de Junín,Barracas Central,3-5
04/02/2023,2,Arsenal de Sarandí,Estudiantes,1-1
04/02/2023,2,Belgrano de Córdoba,River Plate,2-1
05/02/2023,2,Lanús,San Lorenzo,2-1
05/02/2023,2,Argentinos Juniors,Racing Club,1-0
05/02/2023,2,Independiente,Platense,1-2
05/02/2023,2,Boca Juniors,Central Córdoba SdE,0-0
06/02/2023,2,Atlético Tucumán,Talleres de Córdoba,0-2
06/02/2023,2,Unión de Santa Fe,Instituto de Córdoba,0-2
06/02/2023,2,Godoy Cruz,Colón de Santa Fe,1-0
06/02/2023,2,Gimnasia de La Plata,Defensa y Justicia,0-2
07/02/2023,2,Huracán,Banfield,3-2
11/02/2023,3,Central Córdoba SdE,Belgrano de Córdoba,0-1
11/02/2023,3,Colón de Santa Fe,Sarmiento de Junín,0-2
11/02/2023,3,San Lorenzo,Godoy Cruz,1-0
11/02/2023,3,Defensa y Justicia,Newell's Old Boys,1-0
11/02/2023,3,Platense,Atlético Tucumán,1-1
12/02/2023,3,Talleres de Córdoba,Boca Juniors,2-1
12/02/2023,3,Vélez Sarsfield,Independiente,0-0
12/02/2023,3,Rosario Central,Arsenal de Sarandí,2-1
12/02/2023,3,Banfield,Gimnasia de La Plata,0-0
12/02/2023,3,River Plate,Argentinos Juniors,2-1
13/02/2023,3,Racing Club,Tigre,2-2
13/02/2023,3,Instituto de Córdoba,Huracán,0-0
13/02/2023,3,Barracas Central,Unión de Santa Fe,1-1
14/02/2023,3,Estudiantes,Lanús,0-2
17/02/2023,4,Gimnasia de La Plata,Instituto de Córdoba,2-0
18/02/2023,4,Huracán,Barracas Central,2-0
18/02/2023,4,Arsenal de Sarandí,Racing Club,0-3
18/02/2023,4,Lanús,Rosario Central,3-0
18/02/2023,4,Tigre,River Plate,0-1
18/02/2023,4,Godoy Cruz,Estudiantes,0-1
18/02/2023,4,Argentinos Juniors,Belgrano de Córdoba,3-0
19/02/2023,4,Newell's Old Boys,Banfield,2-0
19/02/2023,4,Unión de Santa Fe,Colón de Santa Fe,1-1
19/02/2023,4,Boca Juniors,Platense,3-1
20/02/2023,4,Talleres de Córdoba,Central Córdoba SdE,2-0
20/02/2023,4,Independiente,Defensa y Justicia,0-2
