matchday,date,time,home_team,away_team,result,status
1,15/07/2022,03:00,1. FC Kaiserslautern,Hanóver 96,2-1,Final
1,16/07/2022,03:00,SpVgg Greuther Fürth,Holstein Kiel,2-2,Final
1,16/07/2022,03:00,FC St. Pauli,1. FC Nuremberg,3-2,Final
1,16/07/2022,03:00,SV Sandhausen,Arminia Bielefeld,2-1,Final
1,16/07/2022,03:00,Jahn Regensburg,SV Darmstadt 98,2-0,Final
1,16/07/2022,03:00,1. FC Magdeburg,Fortuna Düsseldorf,1-2,Final
1,17/07/2022,03:00,SC Paderborn 07,Karlsruher SC,5-0,Final
1,17/07/2022,03:00,Hansa Rostock,1. FC Heidenheim 1846,0-1,Final
1,17/07/2022,03:00,Eintracht Brunswick,Hamburgo SV,0-2,Final
2,22/07/2022,03:00,SV Darmstadt 98,SV Sandhausen,2-1,Final
2,22/07/2022,03:00,Fortuna Düsseldorf,SC Paderborn 07,2-1,Final
2,23/07/2022,03:00,1. FC Heidenheim 1846,Eintracht Brunswick,3-0,Final
2,23/07/2022,03:00,1. FC Nuremberg,SpVgg Greuther Fürth,2-0,Final
2,23/07/2022,03:00,Holstein Kiel,1. FC Kaiserslautern,2-2,Final
2,23/07/2022,03:00,Hanóver 96,FC St. Pauli,2-2,Final
2,24/07/2022,03:00,Arminia Bielefeld,Jahn Regensburg,0-3,Final
2,24/07/2022,03:00,Hamburgo SV,Hansa Rostock,0-1,Final
2,24/07/2022,03:00,Karlsruher SC,1. FC Magdeburg,2-3,Final
3,05/08/2022,03:00,SpVgg Greuther Fürth,Karlsruher SC,1-1,Final
3,05/08/2022,03:00,SV Sandhausen,Fortuna Düsseldorf,1-0,Final
3,06/08/2022,03:00,Hamburgo SV,1. FC Heidenheim 1846,1-0,Final
3,06/08/2022,03:00,SC Paderborn 07,Hanóver 96,4-2,Final
3,06/08/2022,03:00,Jahn Regensburg,1. FC Nuremberg,0-0,Final
3,06/08/2022,03:00,Hansa Rostock,Arminia Bielefeld,2-1,Final
3,07/08/2022,03:00,1. FC Magdeburg,Holstein Kiel,1-2,Final
3,07/08/2022,03:00,Eintracht Brunswick,SV Darmstadt 98,0-1,Final
3,07/08/2022,03:00,1. FC Kaiserslautern,FC St. Pauli,2-1,Final
4,12/08/2022,03:00,1. FC Nuremberg,1. FC Heidenheim 1846,0-3,Final
4,12/08/2022,03:00,1. FC Kaiserslautern,SC Paderborn 07,0-1,Final
4,13/08/2022,03:00,Arminia Bielefeld,Hamburgo SV,0-2,Final
4,13/08/2022,03:00,Holstein Kiel,Eintracht Brunswick,3-0,Final
4,13/08/2022,03:00,Karlsruher SC,SV Sandhausen,3-2,Final
4,13/08/2022,03:00,SV Darmstadt 98,Hansa Rostock,4-0,Final
4,14/08/2022,03:00,FC St. Pauli,1. FC Magdeburg,3-0,Final
4,14/08/2022,03:00,Fortuna Düsseldorf,SpVgg Greuther Fürth,2-2,Final
4,14/08/2022,03:00,Hanóver 96,Jahn Regensburg,1-0,Final
5,19/08/2022,03:00,Hamburgo SV,SV Darmstadt 98,1-2,Final
5,19/08/2022,03:00,1. FC Magdeburg,Hanóver 96,0-4,Final
5,20/08/2022,03:00,SC Paderborn 07,Holstein Kiel,7-2,Final
5,20/08/2022,03:00,SV Sandhausen,1. FC Nuremberg,1-2,Final
5,20/08/2022,03:00,Jahn Regensburg,Karlsruher SC,0-6,Final
5,20/08/2022,03:00,Eintracht Brunswick,Fortuna Düsseldorf,2-2,Final
5,21/08/2022,03:00,SpVgg Greuther Fürth,1. FC Kaiserslautern,1-3,Final
5,21/08/2022,03:00,1. FC Heidenheim 1846,Arminia Bielefeld,1-1,Final
5,21/08/2022,03:00,Hansa Rostock,FC St. Pauli,2-0,Final
6,26/08/2022,03:00,Arminia Bielefeld,Eintracht Brunswick,4-1,Final
6,26/08/2022,03:00,Fortuna Düsseldorf,Jahn Regensburg,4-0,Final
6,27/08/2022,03:00,SV Darmstadt 98,1. FC Heidenheim 1846,2-2,Final
6,27/08/2022,03:00,FC St. Pauli,SC Paderborn 07,2-2,Final
6,27/08/2022,03:00,Karlsruher SC,Hansa Rostock,2-0,Final
6,27/08/2022,03:00,1. FC Nuremberg,Hamburgo SV,0-2,Final
6,28/08/2022,03:00,Holstein Kiel,SV Sandhausen,1-0,Final
6,28/08/2022,03:00,Hanóver 96,SpVgg Greuther Fürth,2-1,Final
6,28/08/2022,03:00,1. FC Kaiserslautern,1. FC Magdeburg,4-4,Final
7,02/09/2022,03:00,1. FC Heidenheim 1846,Fortuna Düsseldorf,2-1,Final
7,02/09/2022,03:00,Eintracht Brunswick,1. FC Nuremberg,4-2,Final
7,03/09/2022,03:00,SpVgg Greuther Fürth,FC St. Pauli,2-2,Final
7,03/09/2022,03:00,SC Paderborn 07,1. FC Magdeburg,1-0,Final
7,03/09/2022,03:00,Jahn Regensburg,Holstein Kiel,0-0,Final
7,03/09/2022,03:00,Hamburgo SV,Karlsruher SC,1-0,Final
7,04/09/2022,03:00,SV Darmstadt 98,Arminia Bielefeld,1-1,Final
7,04/09/2022,03:00,Hansa Rostock,Hanóver 96,0-1,Final
7,04/09/2022,03:00,SV Sandhausen,1. FC Kaiserslautern,0-0,Final
8,09/09/2022,03:00,1. FC Nuremberg,Arminia Bielefeld,1-0,Final
8,09/09/2022,03:00,Holstein Kiel,Hamburgo SV,2-3,Final
8,10/09/2022,03:00,SC Paderborn 07,Jahn Regensburg,3-0,Final
8,10/09/2022,03:00,Hanóver 96,Eintracht Brunswick,1-1,Final
8,10/09/2022,03:00,Karlsruher SC,1. FC Heidenheim 1846,0-0,Final
8,10/09/2022,03:00,Fortuna Düsseldorf,Hansa Rostock,3-1,Final
8,11/09/2022,03:00,FC St. Pauli,SV Sandhausen,1-1,Final
8,11/09/2022,03:00,1. FC Magdeburg,SpVgg Greuther Fürth,2-1,Final
8,11/09/2022,03:00,1. FC Kaiserslautern,SV Darmstadt 98,3-3,Final
9,16/09/2022,03:00,SV Sandhausen,Hanóver 96,2-3,Final
9,16/09/2022,03:00,Eintracht Brunswick,Karlsruher SC,2-1,Final
9,17/09/2022,03:00,Arminia Bielefeld,Holstein Kiel,4-2,Final
9,17/09/2022,03:00,SV Darmstadt 98,1. FC Nuremberg,2-0,Final
9,17/09/2022,03:00,Hansa Rostock,1. FC Magdeburg,3-1,Final
9,17/09/2022,03:00,Hamburgo SV,Fortuna Düsseldorf,2-0,Final
9,18/09/2022,03:00,SpVgg Greuther Fürth,SC Paderborn 07,2-1,Final
9,18/09/2022,03:00,1. FC Heidenheim 1846,1. FC Kaiserslautern,2-2,Final
9,18/09/2022,03:00,Jahn Regensburg,FC St. Pauli,2-0,Final
10,30/09/2022,03:00,SC Paderborn 07,SV Darmstadt 98,1-2,Final
10,30/09/2022,03:00,Hanóver 96,Hamburgo SV,1-2,Final
10,01/10/2022,03:00,SpVgg Greuther Fürth,SV Sandhausen,1-1,Final
10,01/10/2022,03:00,Holstein Kiel,Hansa Rostock,1-1,Final
10,01/10/2022,03:00,Fortuna Düsseldorf,Arminia Bielefeld,4-1,Final
10,01/10/2022,03:00,FC St. Pauli,1. FC Heidenheim 1846,0-0,Final
10,02/10/2022,03:00,Karlsruher SC,1. FC Nuremberg,3-0,Final
10,02/10/2022,03:00,1. FC Magdeburg,Jahn Regensburg,1-0,Final
10,02/10/2022,03:00,1. FC Kaiserslautern,Eintracht Brunswick,1-1,Final
11,07/10/2022,03:00,Arminia Bielefeld,Karlsruher SC,1-2,Final
11,07/10/2022,03:00,Jahn Regensburg,SpVgg Greuther Fürth,2-2,Final
11,08/10/2022,03:00,SV Darmstadt 98,Fortuna Düsseldorf,1-0,Final
11,08/10/2022,03:00,Hansa Rostock,SC Paderborn 07,0-3,Final
11,08/10/2022,03:00,Eintracht Brunswick,FC St. Pauli,2-1,Final
11,08/10/2022,03:00,Hamburgo SV,1. FC Kaiserslautern,1-1,Final
11,09/10/2022,03:00,1. FC Heidenheim 1846,Hanóver 96,2-1,Final
11,09/10/2022,03:00,1. FC Nuremberg,Holstein Kiel,2-3,Final
11,09/10/2022,03:00,SV Sandhausen,1. FC Magdeburg,1-0,Final
12,14/10/2022,03:00,SpVgg Greuther Fürth,Hansa Rostock,2-2,Final
12,14/10/2022,03:00,FC St. Pauli,Hamburgo SV,3-0,Final
12,15/10/2022,03:00,Fortuna Düsseldorf,1. FC Nuremberg,0-1,Final
12,15/10/2022,03:00,Karlsruher SC,SV Darmstadt 98,1-2,Final
12,15/10/2022,03:00,1. FC Magdeburg,Eintracht Brunswick,0-2,Final
12,15/10/2022,03:00,Hanóver 96,Arminia Bielefeld,2-0,Final
12,16/10/2022,03:00,SC Paderborn 07,SV Sandhausen,3-0,Final
12,16/10/2022,03:00,Holstein Kiel,1. FC Heidenheim 1846,3-1,Final
12,16/10/2022,03:00,1. FC Kaiserslautern,Jahn Regensburg,0-3,Final
13,21/10/2022,03:00,SV Darmstadt 98,Holstein Kiel,1-1,Final
13,21/10/2022,03:00,Hansa Rostock,1. FC Kaiserslautern,0-2,Final
13,22/10/2022,03:00,1. FC Nuremberg,Hanóver 96,0-0,Final
13,22/10/2022,03:00,Jahn Regensburg,SV Sandhausen,2-1,Final
13,22/10/2022,03:00,Eintracht Brunswick,SC Paderborn 07,0-0,Final
13,22/10/2022,03:00,Arminia Bielefeld,FC St. Pauli,2-0,Final
13,23/10/2022,03:00,Hamburgo SV,1. FC Magdeburg,2-3,Final
13,23/10/2022,03:00,1. FC Heidenheim 1846,SpVgg Greuther Fürth,3-1,Final
13,23/10/2022,03:00,Karlsruher SC,Fortuna Düsseldorf,0-2,Final
