matchday,date,time,home_team,away_team,result,status
1,05/08/2022,03:00,FC Den Bosch,FC Eindhoven,1-3,Final
1,05/08/2022,03:00,FC Dordrecht,Roda JC Kerkrade,0-2,Final
1,05/08/2022,03:00,Heracles Almelo,ADO Den Haag,4-0,Final
1,05/08/2022,03:00,NAC Breda,Helmond Sport,1-0,Final
1,05/08/2022,03:00,TOP Oss,FC Utrecht (J),3-0,Final
1,05/08/2022,03:00,VVV-Venlo,Almere City FC,3-0,Final
1,05/08/2022,03:00,Willem II,Jong PSV,1-1,Final
1,07/08/2022,03:00,PEC Zwolle,De Graafschap,2-1,Final
1,08/08/2022,03:00,Jong Ajax,Telstar,1-1,Final
1,08/08/2022,03:00,AZ Alkmaar (J),MVV,3-1,Final
2,12/08/2022,03:00,Almere City FC,TOP Oss,3-0,Final
2,12/08/2022,03:00,De Graafschap,VVV-Venlo,1-2,Final
2,12/08/2022,03:00,FC Eindhoven,Willem II,2-1,Final
2,12/08/2022,03:00,Helmond Sport,AZ Alkmaar (J),1-3,Final
2,12/08/2022,03:00,Roda JC Kerkrade,Jong Ajax,1-0,Final
2,12/08/2022,03:00,Telstar,PEC Zwolle,0-5,Final
2,14/08/2022,03:00,ADO Den Haag,FC Den Bosch,0-2,Final
2,15/08/2022,03:00,FC Utrecht (J),Heracles Almelo,0-3,Final
2,15/08/2022,03:00,Jong PSV,FC Dordrecht,1-0,Final
2,15/08/2022,03:00,MVV,NAC Breda,3-1,Final
3,19/08/2022,03:00,FC Den Bosch,Roda JC Kerkrade,0-3,Final
3,19/08/2022,03:00,FC Dordrecht,FC Utrecht (J),2-1,Final
3,19/08/2022,03:00,Helmond Sport,FC Eindhoven,0-1,Final
3,19/08/2022,03:00,MVV,ADO Den Haag,3-1,Final
3,19/08/2022,03:00,NAC Breda,TOP Oss,1-0,Final
3,19/08/2022,03:00,Willem II,Telstar,2-1,Final
3,21/08/2022,03:00,VVV-Venlo,PEC Zwolle,0-4,Final
3,22/08/2022,03:00,Jong Ajax,De Graafschap,5-1,Final
3,22/08/2022,03:00,AZ Alkmaar (J),Almere City FC,3-2,Final
3,22/08/2022,03:00,Jong PSV,Heracles Almelo,0-3,Final
4,26/08/2022,03:00,Almere City FC,FC Den Bosch,2-0,Final
4,26/08/2022,03:00,FC Eindhoven,AZ Alkmaar (J),1-0,Final
4,26/08/2022,03:00,De Graafschap,FC Dordrecht,1-1,Final
4,26/08/2022,03:00,TOP Oss,VVV-Venlo,1-2,Final
4,26/08/2022,03:00,PEC Zwolle,Jong PSV,4-2,Final
4,26/08/2022,03:00,Roda JC Kerkrade,NAC Breda,1-3,Final
4,26/08/2022,03:00,Telstar,Helmond Sport,2-1,Final
4,28/08/2022,03:00,ADO Den Haag,Jong Ajax,4-0,Final
4,29/08/2022,03:00,Heracles Almelo,MVV,2-2,Final
4,29/08/2022,03:00,FC Utrecht (J),Willem II,0-0,Final
5,01/09/2022,03:00,Telstar,De Graafschap,0-1,Final
5,02/09/2022,03:00,FC Den Bosch,PEC Zwolle,1-2,Final
5,02/09/2022,03:00,Helmond Sport,Almere City FC,3-0,Final
5,02/09/2022,03:00,NAC Breda,FC Eindhoven,1-1,Final
5,02/09/2022,03:00,VVV-Venlo,FC Utrecht (J),2-1,Final
5,02/09/2022,03:00,Willem II,ADO Den Haag,1-0,Final
5,04/09/2022,03:00,MVV,Roda JC Kerkrade,1-1,Final
5,05/09/2022,03:00,Jong Ajax,Heracles Almelo,4-0,Final
5,05/09/2022,03:00,AZ Alkmaar (J),FC Dordrecht,3-1,Final
5,05/09/2022,03:00,Jong PSV,TOP Oss,0-3,Final
6,09/09/2022,03:00,ADO Den Haag,AZ Alkmaar (J),2-2,Final
6,09/09/2022,03:00,Almere City FC,Telstar,0-1,Final
6,09/09/2022,03:00,FC Dordrecht,FC Den Bosch,2-1,Final
6,09/09/2022,03:00,FC Eindhoven,MVV,5-0,Final
6,09/09/2022,03:00,De Graafschap,NAC Breda,1-1,Final
6,09/09/2022,03:00,Heracles Almelo,VVV-Venlo,5-3,Final
6,09/09/2022,03:00,TOP Oss,Jong Ajax,1-1,Final
6,09/09/2022,03:00,PEC Zwolle,Willem II,2-2,Final
6,09/09/2022,03:00,Roda JC Kerkrade,Jong PSV,1-1,Final
6,09/09/2022,03:00,FC Utrecht (J),Helmond Sport,2-0,Final
7,16/09/2022,03:00,FC Eindhoven,Roda JC Kerkrade,3-3,Final
7,16/09/2022,03:00,De Graafschap,Almere City FC,1-2,Final
7,16/09/2022,03:00,Helmond Sport,FC Dordrecht,2-1,Final
7,16/09/2022,03:00,MVV,Jong Ajax,4-1,Final
7,16/09/2022,03:00,NAC Breda,FC Utrecht (J),3-1,Final
7,16/09/2022,03:00,PEC Zwolle,ADO Den Haag,1-2,Final
7,16/09/2022,03:00,Telstar,Heracles Almelo,0-3,Final
7,16/09/2022,03:00,VVV-Venlo,Jong PSV,1-1,Final
7,16/09/2022,03:00,Willem II,AZ Alkmaar (J),1-0,Final
7,17/09/2022,03:00,FC Den Bosch,TOP Oss,4-1,Final
8,12/09/2022,03:00,Jong Ajax,NAC Breda,3-1,Final
8,12/09/2022,03:00,Almere City FC,FC Eindhoven,1-1,Final
8,12/09/2022,03:00,AZ Alkmaar (J),PEC Zwolle,2-3,Final
8,12/09/2022,03:00,Jong PSV,FC Den Bosch,3-1,Final
8,12/09/2022,03:00,Roda JC Kerkrade,De Graafschap,3-2,Final
8,12/09/2022,03:00,FC Utrecht (J),ADO Den Haag,1-1,Final
8,23/09/2022,03:00,FC Dordrecht,MVV,1-2,Final
8,23/09/2022,03:00,Heracles Almelo,Helmond Sport,2-0,Final
8,23/09/2022,03:00,TOP Oss,Willem II,1-3,Final
8,23/09/2022,03:00,VVV-Venlo,Telstar,1-1,Final
9,30/09/2022,03:00,ADO Den Haag,Jong PSV,1-3,Final
9,30/09/2022,03:00,Almere City FC,Roda JC Kerkrade,2-1,Final
9,30/09/2022,03:00,FC Den Bosch,Heracles Almelo,1-2,Final
9,30/09/2022,03:00,FC Eindhoven,FC Dordrecht,1-1,Final
9,30/09/2022,03:00,De Graafschap,AZ Alkmaar (J),2-0,Final
9,30/09/2022,03:00,Helmond Sport,TOP Oss,1-2,Final
9,30/09/2022,03:00,MVV,Willem II,3-2,Final
9,30/09/2022,03:00,NAC Breda,VVV-Venlo,1-2,Final
9,30/09/2022,03:00,PEC Zwolle,Jong Ajax,1-1,Final
9,30/09/2022,03:00,Telstar,FC Utrecht (J),2-2,Final
10,07/10/2022,03:00,ADO Den Haag,FC Eindhoven,1-0,Final
10,07/10/2022,03:00,Jong Ajax,Helmond Sport,0-1,Final
10,07/10/2022,03:00,AZ Alkmaar (J),NAC Breda,4-0,Final
10,07/10/2022,03:00,FC Dordrecht,PEC Zwolle,3-0,Final
10,07/10/2022,03:00,Heracles Almelo,De Graafschap,3-2,Final
10,07/10/2022,03:00,TOP Oss,MVV,0-1,Final
10,07/10/2022,03:00,Jong PSV,Telstar,0-2,Final
10,07/10/2022,03:00,Roda JC Kerkrade,VVV-Venlo,4-1,Final
10,07/10/2022,03:00,FC Utrecht (J),Almere City FC,0-2,Final
10,07/10/2022,03:00,Willem II,FC Den Bosch,1-2,Final
11,14/10/2022,03:00,Almere City FC,Jong Ajax,2-3,Final
11,14/10/2022,03:00,FC Den Bosch,AZ Alkmaar (J),3-0,Final
11,14/10/2022,03:00,FC Eindhoven,TOP Oss,2-1,Final
11,14/10/2022,03:00,De Graafschap,FC Utrecht (J),2-0,Final
11,14/10/2022,03:00,Helmond Sport,Willem II,1-3,Final
11,14/10/2022,03:00,MVV,Jong PSV,1-1,Final
11,14/10/2022,03:00,NAC Breda,ADO Den Haag,1-2,Final
11,14/10/2022,03:00,PEC Zwolle,Heracles Almelo,3-2,Final
11,14/10/2022,03:00,Telstar,Roda JC Kerkrade,2-1,Final
11,14/10/2022,03:00,VVV-Venlo,FC Dordrecht,0-1,Final
12,21/10/2022,03:00,ADO Den Haag,De Graafschap,2-2,Final
12,21/10/2022,03:00,Heracles Almelo,FC Eindhoven,3-0,Final
12,21/10/2022,03:00,TOP Oss,Roda JC Kerkrade,3-0,Final
12,21/10/2022,03:00,Willem II,Almere City FC,1-1,Final
12,22/10/2022,03:00,FC Dordrecht,NAC Breda,0-3,Final
12,22/10/2022,03:00,MVV,FC Den Bosch,3-1,Final
12,24/10/2022,03:00,Jong Ajax,VVV-Venlo,1-1,Final
12,24/10/2022,03:00,AZ Alkmaar (J),Telstar,0-0,Final
12,24/10/2022,03:00,Jong PSV,Helmond Sport,6-0,Final
12,24/10/2022,03:00,FC Utrecht (J),PEC Zwolle,0-1,Final
13,28/10/2022,03:00,Almere City FC,Heracles Almelo,3-2,Final
13,28/10/2022,03:00,FC Den Bosch,NAC Breda,3-2,Final
13,28/10/2022,03:00,FC Eindhoven,Jong PSV,2-2,Final
13,28/10/2022,03:00,De Graafschap,TOP Oss,2-0,Final
13,28/10/2022,03:00,Helmond Sport,ADO Den Haag,2-1,Final
13,28/10/2022,03:00,PEC Zwolle,MVV,0-1,Final
13,28/10/2022,03:00,Roda JC Kerkrade,FC Utrecht (J),4-1,Final
13,28/10/2022,03:00,Telstar,FC Dordrecht,2-2,Final
13,28/10/2022,03:00,VVV-Venlo,AZ Alkmaar (J),1-2,Final
13,31/10/2022,03:00,Jong Ajax,Willem II,1-2,Final
14,04/11/2022,03:00,ADO Den Haag,VVV-Venlo,2-3,Final
14,04/11/2022,03:00,FC Den Bosch,De Graafschap,2-1,Final
14,04/11/2022,03:00,FC Dordrecht,Jong Ajax,3-4,Final
14,04/11/2022,03:00,MVV,Helmond Sport,4-0,Final
14,04/11/2022,03:00,NAC Breda,Telstar,1-1,Final
14,04/11/2022,03:00,TOP Oss,PEC Zwolle,0-5,Final
