matchday,date,time,home_team,away_team,result,status
1,02/08/2022,13:45,Cambridge United,Millwall,1-0,Final
1,09/08/2022,13:30,Shrewsbury,Carlisle,3-2,Final
1,09/08/2022,13:45,Huddersfield,Preston,1-4,Final
1,09/08/2022,13:45,Cardiff,Portsmouth,0-3,Final
1,09/08/2022,13:45,Ipswich,Colchester,0-1,Final
2,09/08/2022,13:45,Bolton,Salford City,5-1,Final
2,09/08/2022,13:45,Norwich,Birmingham,2-2,Final
2,09/08/2022,13:45,AFC Wimbledon,Gillingham,0-2,Final
2,09/08/2022,13:45,Charlton,QPR,1-1,Final
2,09/08/2022,13:45,Fleetwood Town,Wigan,1-0,Final
3,09/08/2022,13:45,Northampton,Wycombe,1-2,Final
3,09/08/2022,13:45,Oxford United,Swansea,2-2,Final
3,09/08/2022,13:45,Rochdale,Burton Albion,2-0,Final
3,09/08/2022,13:45,Walsall,Swindon Town,2-0,Final
3,09/08/2022,13:45,Bradford,Hull City,2-1,Final
4,09/08/2022,13:45,Milton Keynes Dons,Sutton Utd,1-0,Final
4,09/08/2022,13:45,Doncaster,Lincoln,0-3,Final
4,09/08/2022,13:45,Blackpool,Barrow,0-0,Final
4,09/08/2022,13:45,Luton,Newport County,2-3,Final
4,09/08/2022,13:45,Accrington ST,Tranmere,2-2,Final
5,09/08/2022,13:45,Crawley Town,Bristol Rovers,1-0,Final
5,09/08/2022,13:45,Grimsby,Crewe,4-0,Final
5,09/08/2022,13:45,Cheltenham,Exeter City,0-7,Final
5,09/08/2022,13:45,Mansfield Town,Derby,1-2,Final
5,09/08/2022,13:45,Morecambe,Stoke City,0-0,Final
6,09/08/2022,13:45,Forest Green,Leyton Orient,2-0,Final
6,09/08/2022,13:45,Harrogate Town,Stockport County,0-1,Final
6,09/08/2022,14:00,Reading,Stevenage,1-2,Final
6,10/08/2022,13:45,Blackburn,Hartlepool,4-0,Final
6,10/08/2022,13:45,Middlesbrough,Barnsley,0-1,Final
7,10/08/2022,13:45,Sheffield Wednesday,Sunderland,2-0,Final
7,10/08/2022,13:45,Coventry,Bristol City,1-4,Final
7,10/08/2022,13:45,Port Vale,Rotherham,1-2,Final
7,10/08/2022,13:45,Plymouth,Peterborough,0-2,Final
7,11/08/2022,14:00,West Brom,Sheffield Utd,1-0,Final
8,23/08/2022,13:00,Walsall,Charlton,0-1,Final
8,23/08/2022,13:30,Sheffield Wednesday,Rochdale,3-0,Final
8,23/08/2022,13:30,Shrewsbury,Burnley,0-1,Final
8,23/08/2022,13:45,Watford,Milton Keynes Dons,0-2,Final
8,23/08/2022,13:45,Wolves,Preston,2-1,Final
9,23/08/2022,13:45,Bolton,Aston Villa,1-4,Final
9,23/08/2022,13:45,Derby,West Brom,1-0,Final
9,23/08/2022,13:45,Norwich,Bournemouth,2-2,Final
9,23/08/2022,13:45,Rotherham,Morecambe,0-1,Final
9,23/08/2022,13:45,Fleetwood Town,Everton,0-1,Final
10,23/08/2022,13:45,Oxford United,Crystal Palace,0-2,Final
10,23/08/2022,13:45,Bradford,Blackburn,1-2,Final
10,23/08/2022,13:45,Gillingham,Exeter City,0-0,Final
10,23/08/2022,13:45,Colchester,Brentford,0-2,Final
10,23/08/2022,13:45,Crawley Town,Fulham,2-0,Final
11,23/08/2022,13:45,Grimsby,Nottingham Forest,0-3,Final
11,23/08/2022,13:45,Newport County,Portsmouth,3-2,Final
11,23/08/2022,13:45,Stevenage,Peterborough,1-0,Final
11,23/08/2022,13:45,Cambridge United,Southampton,0-3,Final
11,23/08/2022,13:45,Barrow,Lincoln,2-2,Final
12,23/08/2022,13:45,Stockport County,Leicester,0-0,Final
12,24/08/2022,13:45,Leeds,Barnsley,3-1,Final
12,24/08/2022,13:45,Wycombe,Bristol City,1-3,Final
12,24/08/2022,13:45,Forest Green,Brighton,0-3,Final
12,24/08/2022,13:45,Tranmere,Newcastle,1-2,Final
13,08/11/2022,14:45,Bournemouth,Everton,4-1,Final
13,08/11/2022,14:45,Burnley,Crawley Town,3-1,Final
13,08/11/2022,14:45,Leicester,Newport County,3-0,Final
13,08/11/2022,14:45,Brentford,Gillingham,1-1,Final
13,08/11/2022,14:45,Bristol City,Lincoln,1-3,Final
