Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado
20/05/2023,,Deportes Quindío,Llaneros FC,2-2
20/05/2023,,Fortaleza FC,Real Cartagena,4-0
25/05/2023,,Llaneros FC,Fortaleza FC,2-1
25/05/2023,,Real Cartagena,Deportes Quindío,1-1
27/05/2023,,Real Cartagena,Llaneros FC,2-1
27/05/2023,,Fortaleza FC,Deportes Quindío,3-0
31/05/2023,,Llaneros FC,Real Cartagena,1-0
31/05/2023,,Deportes Quindío,Fortaleza FC,0-2
03/06/2023,,Deportes Quindío,Real Cartagena,2-2
04/06/2023,,Fortaleza FC,Llaneros FC,0-1
11/06/2023,,Real Cartagena,Fortaleza FC,0-1
11/06/2023,,Llaneros FC,Deportes Quindío,2-0
21/05/2023,,Internacional de Palmira,Cúcuta Deportivo,1-3
21/05/2023,,Real Soacha Cundinamarca,Patriotas FC,1-1
25/05/2023,,Cúcuta Deportivo,Real Soacha Cundinamarca,1-1
26/05/2023,,Patriotas FC,Internacional de Palmira,0-0
28/05/2023,,Cúcuta Deportivo,Patriotas FC,1-1
30/05/2023,,Internacional de Palmira,Real Soacha Cundinamarca,0-2
01/06/2023,,Patriotas FC,Cúcuta Deportivo,2-2
01/06/2023,,Real Soacha Cundinamarca,Internacional de Palmira,0-1
07/06/2023,,Internacional de Palmira,Patriotas FC,0-0
07/06/2023,,Real Soacha Cundinamarca,Cúcuta Deportivo,1-1
10/06/2023,,Cúcuta Deportivo,Internacional de Palmira,2-2
10/06/2023,,Patriotas FC,Real Soacha Cundinamarca,2-0
19/06/2023,,Patriotas FC,Llaneros FC,1-0
24/06/2023,,Llaneros FC,Patriotas FC,0-0
