Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado
08/09/2022,1,FC Zürich,Arsenal FC,1-2
08/09/2022,1,PSV Eindhoven,FK Bodø/Glimt,1-1
15/09/2022,2,FK Bodø/Glimt,FC Zürich,2-1
06/10/2022,3,FC Zürich,PSV Eindhoven,1-5
06/10/2022,3,Arsenal FC,FK Bodø/Glimt,3-0
13/10/2022,4,FK Bodø/Glimt,Arsenal FC,0-1
13/10/2022,4,PSV Eindhoven,FC Zürich,5-0
20/10/2022,2,Arsenal FC,PSV Eindhoven,1-0
27/10/2022,5,PSV Eindhoven,Arsenal FC,2-0
27/10/2022,5,FC Zürich,FK Bodø/Glimt,2-1
03/11/2022,6,Arsenal FC,FC Zürich,1-0
03/11/2022,6,FK Bodø/Glimt,PSV Eindhoven,1-2
08/09/2022,1,Fenerbahçe,Dinamo Kiev,2-1
08/09/2022,1,AEK Larnaca,Stade Rennais,1-2
15/09/2022,2,Dinamo Kiev,AEK Larnaca,0-1
15/09/2022,2,Stade Rennais,Fenerbahçe,2-2
06/10/2022,3,Stade Rennais,Dinamo Kiev,2-1
06/10/2022,3,Fenerbahçe,AEK Larnaca,2-0
13/10/2022,4,Dinamo Kiev,Stade Rennais,0-1
13/10/2022,4,AEK Larnaca,Fenerbahçe,1-2
27/10/2022,5,AEK Larnaca,Dinamo Kiev,3-3
27/10/2022,5,Fenerbahçe,Stade Rennais,3-3
03/11/2022,6,Dinamo Kiev,Fenerbahçe,0-2
03/11/2022,6,Stade Rennais,AEK Larnaca,1-1
08/09/2022,1,PFC Ludogorets Razgrad,AS Roma,2-1
08/09/2022,1,HJK Helsinki,Real Betis,0-2
15/09/2022,2,AS Roma,HJK Helsinki,3-0
15/09/2022,2,Real Betis,PFC Ludogorets Razgrad,3-2
06/10/2022,3,HJK Helsinki,PFC Ludogorets Razgrad,1-1
06/10/2022,3,AS Roma,Real Betis,1-2
13/10/2022,4,Real Betis,AS Roma,1-1
13/10/2022,4,PFC Ludogorets Razgrad,HJK Helsinki,2-0
27/10/2022,5,PFC Ludogorets Razgrad,Real Betis,0-1
27/10/2022,5,HJK Helsinki,AS Roma,1-2
03/11/2022,6,AS Roma,PFC Ludogorets Razgrad,3-1
03/11/2022,6,Real Betis,HJK Helsinki,3-0
08/09/2022,1,Malmö FF,Sporting Braga,0-2
08/09/2022,1,Union Berlín,Union Saint-Gilloise,0-1
15/09/2022,2,Sporting Braga,Union Berlín,1-0
15/09/2022,2,Union Saint-Gilloise,Malmö FF,3-2
06/10/2022,3,Malmö FF,Union Berlín,0-1
06/10/2022,3,Sporting Braga,Union Saint-Gilloise,1-2
13/10/2022,4,Union Saint-Gilloise,Sporting Braga,3-3
13/10/2022,4,Union Berlín,Malmö FF,1-0
27/10/2022,5,Union Berlín,Sporting Braga,1-0
