Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado
02/07/2022,1,Mazatlán FC,Puebla FC,2-4
03/07/2022,1,Club Necaxa,Deportivo Toluca,1-3
03/07/2022,1,Deportivo Guadalajara,FC Juárez,0-0
03/07/2022,1,UANL Tigres,Cruz Azul,2-3
03/07/2022,1,CF América,Atlas Guadalajara,0-0
03/07/2022,1,Pumas UNAM,Club Tijuana,1-1
04/07/2022,1,Atlético San Luis,Club León,1-2
04/07/2022,1,Santos Laguna,CF Monterrey,4-3
05/07/2022,1,CF Pachuca,Gallos Blancos,2-0
09/07/2022,2,Mazatlán FC,UANL Tigres,0-1
09/07/2022,2,Club Tijuana,FC Juárez,0-2
09/07/2022,2,Puebla FC,Santos Laguna,1-0
10/07/2022,2,Club León,Pumas UNAM,3-3
10/07/2022,2,Deportivo Guadalajara,Atlético San Luis,0-1
10/07/2022,2,CF Monterrey,CF América,3-2
10/07/2022,2,Cruz Azul,CF Pachuca,1-2
10/07/2022,2,Deportivo Toluca,Atlas Guadalajara,3-2
11/07/2022,2,Gallos Blancos,Club Necaxa,1-2
14/07/2022,3,CF América,Deportivo Toluca,1-0
16/07/2022,3,Puebla FC,Club León,1-1
16/07/2022,3,FC Juárez,Gallos Blancos,1-1
17/07/2022,3,Atlas Guadalajara,Cruz Azul,3-2
17/07/2022,3,Santos Laguna,Deportivo Guadalajara,1-1
17/07/2022,3,Pumas UNAM,Club Necaxa,1-0
18/07/2022,3,Atlético San Luis,CF Monterrey,0-1
18/07/2022,3,UANL Tigres,Club Tijuana,1-0
19/07/2022,3,CF Pachuca,Mazatlán FC,1-1
21/07/2022,4,Deportivo Guadalajara,Club León,0-0
22/07/2022,4,Gallos Blancos,CF Monterrey,0-3
23/07/2022,4,Mazatlán FC,Atlético San Luis,1-1
23/07/2022,4,Club Necaxa,FC Juárez,1-0
24/07/2022,4,Deportivo Toluca,Santos Laguna,2-1
24/07/2022,4,Cruz Azul,Puebla FC,2-2
24/07/2022,4,Club Tijuana,CF América,2-0
24/07/2022,4,UANL Tigres,Atlas Guadalajara,2-0
25/07/2022,4,CF Pachuca,Pumas UNAM,0-0
27/07/2022,5,Atlas Guadalajara,Club Tijuana,1-2
27/07/2022,5,CF Monterrey,Puebla FC,1-0
27/07/2022,5,FC Juárez,UANL Tigres,0-1
27/07/2022,5,Atlético San Luis,Cruz Azul,0-0
27/07/2022,5,Club León,Deportivo Toluca,0-1
28/07/2022,5,Club Necaxa,CF Pachuca,2-0
28/07/2022,5,Gallos Blancos,Deportivo Guadalajara,2-2
28/07/2022,5,Pumas UNAM,Mazatlán FC,1-1
15/09/2022,5,CF América,Santos Laguna,3-3
30/07/2022,6,FC Juárez,Deportivo Toluca,1-1
31/07/2022,6,Cruz Azul,Club Necaxa,1-0
31/07/2022,6,UANL Tigres,Gallos Blancos,2-1
