matchday,date,time,home_team,away_team,result,status
1,04/02/2023,03:00,Deportivo Morón,Almagro,0-1,Final
1,04/02/2023,03:00,Estudiantes de Río Cuarto,San Martín de Tucumán,0-1,Final
1,04/02/2023,03:00,All Boys,Nueva Chicago,1-1,Final
1,04/02/2023,03:00,Patronato de Paraná,Guillermo Brown,0-0,Final
1,05/02/2023,03:00,Alvarado,San Martín de San Juan,0-0,Final
1,05/02/2023,03:00,Defensores de Belgrano,Temperley,1-1,Final
1,05/02/2023,03:00,Gimnasia de Mendoza,Defensores Unidos de Zárate,1-1,Final
1,05/02/2023,03:00,Almirante Brown,San Telmo,1-0,Final
1,05/02/2023,03:00,Güemes de SdE,Agropecuario Argentino,0-1,Final
1,10/02/2023,03:00,Aldosivi,Independiente Rivadavia,1-2,Final
1,11/02/2023,03:00,Atlético Rafaela,Tristan Suárez,3-0,Final
1,11/02/2023,03:00,Gimnasia de Jujuy,Ferro Carril Oeste,1-1,Final
1,11/02/2023,03:00,Estudiantes de Caseros,Atlanta,2-0,Final
1,11/02/2023,03:00,Brown de Adrogué,Racing de Córdoba,1-2,Final
1,11/02/2023,03:00,Deportivo Madryn,Chacarita Juniors,0-0,Final
1,11/02/2023,03:00,Villa Dálmine,Mitre de SdE,0-0,Final
1,12/02/2023,03:00,Deportivo Maipú,Chaco For Ever,2-0,Final
1,12/02/2023,03:00,Quilmes,Deportivo Riestra,3-1,Final
2,11/02/2023,03:00,Almagro,Almirante Brown,0-1,Final
2,11/02/2023,03:00,Temperley,Estudiantes de Río Cuarto,2-0,Final
2,11/02/2023,03:00,Flandria,Alvarado,0-0,Final
2,11/02/2023,03:00,San Telmo,Defensores de Belgrano,2-2,Final
2,11/02/2023,03:00,San Martín de Tucumán,All Boys,2-1,Final
2,12/02/2023,03:00,San Martín de San Juan,Gimnasia de Mendoza,0-1,Final
2,12/02/2023,03:00,Defensores Unidos de Zárate,Patronato de Paraná,1-1,Final
2,12/02/2023,03:00,Guillermo Brown,Güemes de SdE,4-1,Final
2,14/02/2023,03:00,Agropecuario Argentino,Deportivo Morón,3-1,Final
2,18/02/2023,03:00,Gimnasia de Jujuy,Aldosivi,1-1,Final
2,18/02/2023,03:00,Racing de Córdoba,Estudiantes de Caseros,0-1,Final
2,18/02/2023,03:00,Ferro Carril Oeste,Quilmes,2-3,Final
2,18/02/2023,03:00,Chacarita Juniors,Villa Dálmine,3-0,Final
2,18/02/2023,03:00,Deportivo Riestra,Brown de Adrogué,2-1,Final
2,19/02/2023,03:00,Tristan Suárez,Deportivo Madryn,1-2,Final
2,19/02/2023,03:00,Mitre de SdE,Deportivo Maipú,1-0,Final
2,19/02/2023,03:00,Chaco For Ever,Independiente Rivadavia,2-1,Final
2,21/02/2023,03:00,Atlanta,Atlético Rafaela,0-0,Final
3,17/02/2023,03:00,Patronato de Paraná,San Martín de San Juan,1-2,Final
3,18/02/2023,03:00,All Boys,Temperley,1-1,Final
3,18/02/2023,03:00,Estudiantes de Río Cuarto,San Telmo,2-2,Final
3,19/02/2023,03:00,Gimnasia de Mendoza,Flandria,0-0,Final
3,19/02/2023,03:00,Defensores de Belgrano,Almagro,1-0,Final
3,19/02/2023,03:00,Güemes de SdE,Defensores Unidos de Zárate,1-1,Final
3,20/02/2023,03:00,Deportivo Morón,Guillermo Brown,0-0,Final
3,20/02/2023,03:00,Almirante Brown,Agropecuario Argentino,4-1,Final
3,20/02/2023,03:00,Nueva Chicago,San Martín de Tucumán,1-0,Final
3,24/02/2023,03:00,Villa Dálmine,Tristan Suárez,3-1,Final
3,25/02/2023,03:00,Estudiantes de Caseros,Deportivo Riestra,1-0,Final
3,25/02/2023,03:00,Brown de Adrogué,Ferro Carril Oeste,1-1,Final
