matchday,date,time,home_team,away_team,result,status
1,29/07/2022,03:00,Huddersfield Town,Burnley FC,0-1,Final
1,30/07/2022,03:00,Blackburn Rovers,Queens Park Rangers,1-0,Final
1,30/07/2022,03:00,Blackpool FC,Reading FC,1-0,Final
1,30/07/2022,03:00,Cardiff City,Norwich City,1-0,Final
1,30/07/2022,03:00,Millwall FC,Stoke City,2-0,Final
1,30/07/2022,03:00,Hull City,Bristol City,2-1,Final
1,30/07/2022,03:00,Luton Town,Birmingham City,0-0,Final
1,30/07/2022,03:00,Rotherham United,Swansea City,1-1,Final
1,30/07/2022,03:00,Wigan Athletic,Preston North End,0-0,Final
1,30/07/2022,03:00,Middlesbrough FC,West Bromwich Albion,1-1,Final
1,31/07/2022,03:00,Sunderland AFC,Coventry City,1-1,Final
1,01/08/2022,03:00,Watford FC,Sheffield United,1-0,Final
2,05/08/2022,03:00,Birmingham City,Huddersfield Town,2-1,Final
2,06/08/2022,03:00,Norwich City,Wigan Athletic,1-1,Final
2,06/08/2022,03:00,Bristol City,Sunderland AFC,2-3,Final
2,06/08/2022,03:00,Burnley FC,Luton Town,1-1,Final
2,06/08/2022,03:00,Reading FC,Cardiff City,2-1,Final
2,06/08/2022,03:00,Preston North End,Hull City,0-0,Final
2,06/08/2022,03:00,Queens Park Rangers,Middlesbrough FC,3-2,Final
2,06/08/2022,03:00,Sheffield United,Millwall FC,2-0,Final
2,06/08/2022,03:00,Stoke City,Blackpool FC,2-0,Final
2,06/08/2022,03:00,Swansea City,Blackburn Rovers,0-3,Final
2,08/08/2022,03:00,West Bromwich Albion,Watford FC,1-1,Final
2,25/10/2022,03:00,Coventry City,Rotherham United,2-2,Final
3,12/08/2022,03:00,Watford FC,Burnley FC,1-0,Final
3,13/08/2022,03:00,Cardiff City,Birmingham City,1-0,Final
3,13/08/2022,03:00,Sunderland AFC,Queens Park Rangers,2-2,Final
3,13/08/2022,03:00,Blackpool FC,Swansea City,0-1,Final
3,13/08/2022,03:00,Millwall FC,Coventry City,3-2,Final
3,13/08/2022,03:00,Huddersfield Town,Stoke City,3-1,Final
3,13/08/2022,03:00,Hull City,Norwich City,2-1,Final
3,13/08/2022,03:00,Luton Town,Preston North End,0-1,Final
3,13/08/2022,03:00,Rotherham United,Reading FC,4-0,Final
3,13/08/2022,03:00,Wigan Athletic,Bristol City,1-1,Final
3,14/08/2022,03:00,Middlesbrough FC,Sheffield United,2-2,Final
3,14/08/2022,03:00,Blackburn Rovers,West Bromwich Albion,2-1,Final
4,16/08/2022,03:00,Birmingham City,Watford FC,1-1,Final
4,16/08/2022,03:00,Bristol City,Luton Town,2-0,Final
4,16/08/2022,03:00,Burnley FC,Hull City,1-1,Final
4,16/08/2022,03:00,Norwich City,Huddersfield Town,2-1,Final
4,16/08/2022,03:00,Preston North End,Rotherham United,0-0,Final
4,16/08/2022,03:00,Swansea City,Millwall FC,2-2,Final
4,16/08/2022,03:00,Queens Park Rangers,Blackpool FC,0-1,Final
4,17/08/2022,03:00,Stoke City,Middlesbrough FC,2-2,Final
4,17/08/2022,03:00,Sheffield United,Sunderland AFC,2-1,Final
4,17/08/2022,03:00,Reading FC,Blackburn Rovers,3-0,Final
4,17/08/2022,03:00,West Bromwich Albion,Cardiff City,0-0,Final
4,08/11/2022,03:00,Coventry City,Wigan Athletic,2-0,Final
5,19/08/2022,03:00,Norwich City,Millwall FC,2-0,Final
5,20/08/2022,03:00,Birmingham City,Wigan Athletic,0-1,Final
5,20/08/2022,03:00,Burnley FC,Blackpool FC,3-3,Final
5,20/08/2022,03:00,Reading FC,Middlesbrough FC,1-0,Final
5,20/08/2022,03:00,Preston North End,Watford FC,0-0,Final
5,20/08/2022,03:00,Queens Park Rangers,Rotherham United,1-1,Final
5,20/08/2022,03:00,Sheffield United,Blackburn Rovers,3-0,Final
5,20/08/2022,03:00,Stoke City,Sunderland AFC,0-1,Final
5,20/08/2022,03:00,Swansea City,Luton Town,0-2,Final
5,20/08/2022,03:00,West Bromwich Albion,Hull City,5-2,Final
5,21/08/2022,03:00,Bristol City,Cardiff City,2-0,Final
5,28/01/2023,03:00,Coventry City,Huddersfield Town,2-0,Final
6,26/08/2022,03:00,Luton Town,Sheffield United,1-1,Final
6,27/08/2022,03:00,Sunderland AFC,Norwich City,0-1,Final
6,27/08/2022,03:00,Blackburn Rovers,Stoke City,0-1,Final
6,27/08/2022,03:00,Blackpool FC,Bristol City,3-3,Final
6,27/08/2022,03:00,Cardiff City,Preston North End,0-0,Final
6,27/08/2022,03:00,Middlesbrough FC,Swansea City,2-1,Final
