matchday,date,time,home_team,away_team,result,status
1,16/08/2024,03:00,Brescia Calcio,Palermo FC,1-0,Final
1,17/08/2024,03:00,SSC Bari,Juve Stabia,1-3,Final
1,17/08/2024,03:00,Pisa SC,Spezia Calcio,2-2,Final
1,17/08/2024,03:00,US Salernitana 1919,AS Cittadella,2-1,Final
1,17/08/2024,03:00,FC Südtirol,Modena FC,2-1,Final
1,18/08/2024,03:00,US Catanzaro,Sassuolo Calcio,1-1,Final
1,18/08/2024,03:00,Cesena FC,Carrarese Calcio,2-1,Final
1,18/08/2024,03:00,Cosenza Calcio,US Cremonese,1-0,Final
1,18/08/2024,03:00,Frosinone Calcio,Sampdoria,2-2,Final
1,18/08/2024,03:00,AC Reggiana 1919,Mantova 1911,2-2,Final
2,23/08/2024,03:00,Modena FC,SSC Bari,2-1,Final
2,24/08/2024,03:00,FC Südtirol,US Salernitana 1919,3-2,Final
2,24/08/2024,03:00,Brescia Calcio,AS Cittadella,0-1,Final
2,24/08/2024,03:00,US Cremonese,Carrarese Calcio,1-0,Final
2,24/08/2024,03:00,Pisa SC,Palermo FC,2-0,Final
2,24/08/2024,03:00,Sampdoria,AC Reggiana 1919,0-1,Final
2,24/08/2024,03:00,Sassuolo Calcio,Cesena FC,2-1,Final
2,24/08/2024,03:00,Spezia Calcio,Frosinone Calcio,2-1,Final
2,25/08/2024,03:00,US Catanzaro,Juve Stabia,0-0,Final
2,25/08/2024,03:00,Mantova 1911,Cosenza Calcio,3-2,Final
3,27/08/2024,03:00,SSC Bari,Sassuolo Calcio,1-1,Final
3,27/08/2024,03:00,Carrarese Calcio,FC Südtirol,2-0,Final
3,27/08/2024,03:00,AS Cittadella,Pisa SC,0-3,Final
3,27/08/2024,03:00,US Cremonese,Palermo FC,0-1,Final
3,27/08/2024,03:00,Frosinone Calcio,Modena FC,1-1,Final
3,27/08/2024,03:00,AC Reggiana 1919,Brescia Calcio,2-0,Final
3,27/08/2024,03:00,US Salernitana 1919,Sampdoria,3-2,Final
3,28/08/2024,03:00,Cesena FC,US Catanzaro,2-0,Final
3,28/08/2024,03:00,Cosenza Calcio,Spezia Calcio,0-0,Final
3,28/08/2024,03:00,Juve Stabia,Mantova 1911,1-0,Final
4,31/08/2024,03:00,Sampdoria,SSC Bari,0-0,Final
4,31/08/2024,03:00,Modena FC,AS Cittadella,0-1,Final
4,31/08/2024,03:00,Pisa SC,AC Reggiana 1919,2-1,Final
4,31/08/2024,03:00,Sassuolo Calcio,US Cremonese,1-4,Final
4,31/08/2024,03:00,FC Südtirol,Brescia Calcio,1-2,Final
4,01/09/2024,03:00,US Catanzaro,Carrarese Calcio,3-1,Final
4,01/09/2024,03:00,Frosinone Calcio,Juve Stabia,0-0,Final
4,01/09/2024,03:00,Mantova 1911,US Salernitana 1919,1-0,Final
4,01/09/2024,03:00,Palermo FC,Cosenza Calcio,1-1,Final
4,01/09/2024,03:00,Spezia Calcio,Cesena FC,2-1,Final
5,13/09/2024,03:00,Cesena FC,Modena FC,2-2,Final
5,14/09/2024,03:00,SSC Bari,Mantova 1911,2-0,Final
5,14/09/2024,03:00,Brescia Calcio,Frosinone Calcio,4-0,Final
5,14/09/2024,03:00,AS Cittadella,US Catanzaro,0-0,Final
5,14/09/2024,03:00,US Cremonese,Spezia Calcio,1-1,Final
5,14/09/2024,03:00,Juve Stabia,Palermo FC,1-3,Final
5,15/09/2024,03:00,Carrarese Calcio,Sassuolo Calcio,0-2,Final
5,15/09/2024,03:00,Cosenza Calcio,Sampdoria,2-1,Final
5,15/09/2024,03:00,AC Reggiana 1919,FC Südtirol,1-3,Final
5,15/09/2024,03:00,US Salernitana 1919,Pisa SC,2-3,Final
6,20/09/2024,03:00,US Catanzaro,US Cremonese,1-2,Final
6,21/09/2024,03:00,Cosenza Calcio,Sassuolo Calcio,0-1,Final
6,21/09/2024,03:00,Palermo FC,Cesena FC,0-0,Final
6,21/09/2024,03:00,Pisa SC,Brescia Calcio,2-1,Final
6,21/09/2024,03:00,AC Reggiana 1919,US Salernitana 1919,0-0,Final
6,21/09/2024,03:00,Sampdoria,FC Südtirol,1-0,Final
6,21/09/2024,03:00,Modena FC,Juve Stabia,3-0,Final
6,22/09/2024,03:00,Frosinone Calcio,SSC Bari,0-3,Final
6,22/09/2024,03:00,Mantova 1911,AS Cittadella,1-0,Final
6,22/09/2024,03:00,Spezia Calcio,Carrarese Calcio,4-2,Final
7,27/09/2024,03:00,AS Cittadella,Frosinone Calcio,1-2,Final
7,28/09/2024,03:00,SSC Bari,Cosenza Calcio,1-1,Final
7,28/09/2024,03:00,Carrarese Calcio,AC Reggiana 1919,0-0,Final
