Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado
11/01/2025,1,Gallos Blancos,CF América,0-1
11/01/2025,1,Club Tijuana,Deportivo Toluca,2-4
11/01/2025,1,Mazatlán FC,FC Juárez,1-1
12/01/2025,1,Atlético San Luis,UANL Tigres,1-3
12/01/2025,1,Deportivo Guadalajara,Santos Laguna,1-0
12/01/2025,1,Cruz Azul,Atlas Guadalajara,1-1
12/01/2025,1,Pumas UNAM,Club Necaxa,2-1
13/01/2025,1,CF Monterrey,Puebla FC,1-1
06/02/2025,1,CF Pachuca,Club León,1-2
17/01/2025,2,CF América,Club Tijuana,1-1
18/01/2025,2,Puebla FC,Atlético San Luis,1-2
18/01/2025,2,UANL Tigres,Mazatlán FC,2-1
18/01/2025,2,Club Necaxa,Deportivo Guadalajara,3-2
19/01/2025,2,FC Juárez,Cruz Azul,1-0
19/01/2025,2,Deportivo Toluca,CF Monterrey,1-1
19/01/2025,2,Atlas Guadalajara,Club León,1-2
20/01/2025,2,Gallos Blancos,Pumas UNAM,3-2
21/01/2025,2,CF Pachuca,Santos Laguna,2-1
25/01/2025,3,Atlético San Luis,Club Necaxa,0-3
25/01/2025,3,Club Tijuana,Gallos Blancos,2-1
25/01/2025,3,Mazatlán FC,Deportivo Toluca,2-1
26/01/2025,3,Club León,FC Juárez,1-0
26/01/2025,3,Cruz Azul,Puebla FC,1-1
26/01/2025,3,Santos Laguna,CF América,1-4
26/01/2025,3,Deportivo Guadalajara,UANL Tigres,1-1
26/01/2025,3,CF Monterrey,CF Pachuca,2-3
26/01/2025,3,Pumas UNAM,Atlas Guadalajara,0-0
29/01/2025,4,CF América,Atlético San Luis,3-0
29/01/2025,4,Puebla FC,Mazatlán FC,0-1
29/01/2025,4,Club León,Deportivo Guadalajara,2-1
29/01/2025,4,UANL Tigres,Club Tijuana,4-0
29/01/2025,4,Club Necaxa,Cruz Azul,1-3
30/01/2025,4,Atlas Guadalajara,CF Monterrey,3-3
30/01/2025,4,Gallos Blancos,CF Pachuca,0-1
30/01/2025,4,FC Juárez,Santos Laguna,1-0
30/01/2025,4,Pumas UNAM,Deportivo Toluca,1-1
01/02/2025,5,Mazatlán FC,Club León,1-2
01/02/2025,5,Club Tijuana,Cruz Azul,2-3
02/02/2025,5,CF América,FC Juárez,4-0
02/02/2025,5,Deportivo Guadalajara,Gallos Blancos,1-1
02/02/2025,5,CF Pachuca,Atlas Guadalajara,0-0
02/02/2025,5,CF Monterrey,Club Necaxa,1-0
02/02/2025,5,Deportivo Toluca,UANL Tigres,1-0
03/02/2025,5,Santos Laguna,Puebla FC,0-2
03/02/2025,5,Atlético San Luis,Pumas UNAM,2-3
08/02/2025,6,Gallos Blancos,Atlético San Luis,1-0
08/02/2025,6,Club Necaxa,Santos Laguna,3-2
08/02/2025,6,Puebla FC,CF América,1-2
09/02/2025,6,Club León,Deportivo Toluca,3-3
09/02/2025,6,UANL Tigres,Atlas Guadalajara,2-1
09/02/2025,6,FC Juárez,CF Monterrey,2-1
09/02/2025,6,Cruz Azul,CF Pachuca,2-1
10/02/2025,6,Pumas UNAM,Mazatlán FC,1-0
10/02/2025,6,Deportivo Guadalajara,Club Tijuana,2-1
15/02/2025,7,Club Tijuana,FC Juárez,1-2
15/02/2025,7,Mazatlán FC,Santos Laguna,1-1
15/02/2025,7,CF América,Club Necaxa,2-3
16/02/2025,7,Atlas Guadalajara,Puebla FC,3-2
16/02/2025,7,UANL Tigres,Cruz Azul,2-1
16/02/2025,7,Deportivo Toluca,Deportivo Guadalajara,2-1
17/02/2025,7,Gallos Blancos,CF Monterrey,2-4
17/02/2025,7,Atlético San Luis,Club León,1-2
17/02/2025,7,CF Pachuca,Pumas UNAM,2-1
22/02/2025,8,Club Necaxa,Mazatlán FC,3-1
22/02/2025,8,Puebla FC,Club Tijuana,2-0
23/02/2025,8,FC Juárez,Deportivo Toluca,0-4
23/02/2025,8,Club León,UANL Tigres,1-0
23/02/2025,8,CF Monterrey,Atlético San Luis,3-1
23/02/2025,8,Deportivo Guadalajara,CF Pachuca,2-1
23/02/2025,8,Pumas UNAM,CF América,0-2
24/02/2025,8,Santos Laguna,Atlas Guadalajara,2-0
24/02/2025,8,Cruz Azul,Gallos Blancos,1-0
19/02/2025,9,Atlas Guadalajara,Club Necaxa,0-4
20/02/2025,9,CF América,Club León,1-1
20/02/2025,9,Santos Laguna,Cruz Azul,0-1
26/02/2025,9,UANL Tigres,FC Juárez,0-1
