matchday,date,time,home_team,away_team,result,status
1,29/03/2025,03:00,São Paulo FC,Sport Recife - PE,0-0,Final
1,29/03/2025,03:00,Cruzeiro,Mirassol - SP,2-1,Final
1,29/03/2025,03:00,Grêmio Porto Alegre,Atlético Mineiro,2-1,Final
1,29/03/2025,03:00,Fortaleza - CE,Fluminense RJ,2-0,Final
1,29/03/2025,03:00,Juventude - RS,Vitória - BA,2-0,Final
1,30/03/2025,03:00,Flamengo RJ,Internacional,1-1,Final
1,30/03/2025,03:00,Palmeiras,Botafogo - RJ,0-0,Final
1,30/03/2025,03:00,Vasco da Gama - RJ,Santos FC,2-1,Final
1,31/03/2025,03:00,Bahia - BA,Corinthians SP,1-1,Final
1,01/04/2025,03:00,Red Bull Bragantino,Ceará - CE,2-2,Final
2,05/04/2025,03:00,Corinthians SP,Vasco da Gama - RJ,3-0,Final
2,05/04/2025,03:00,Ceará - CE,Grêmio Porto Alegre,2-0,Final
2,06/04/2025,03:00,Botafogo - RJ,Juventude - RS,2-0,Final
2,06/04/2025,03:00,Fluminense RJ,Red Bull Bragantino,2-1,Final
2,06/04/2025,03:00,Atlético Mineiro,São Paulo FC,0-0,Final
2,06/04/2025,03:00,Mirassol - SP,Fortaleza - CE,1-1,Final
2,06/04/2025,03:00,Internacional,Cruzeiro,3-0,Final
2,06/04/2025,03:00,Vitória - BA,Flamengo RJ,1-2,Final
2,06/04/2025,03:00,Sport Recife - PE,Palmeiras,1-2,Final
2,07/04/2025,03:00,Santos FC,Bahia - BA,2-2,Final
3,12/04/2025,03:00,Red Bull Bragantino,Botafogo - RJ,1-0,Final
3,12/04/2025,03:00,Juventude - RS,Ceará - CE,2-1,Final
3,12/04/2025,03:00,Palmeiras,Corinthians SP,2-0,Final
3,13/04/2025,03:00,Vasco da Gama - RJ,Sport Recife - PE,3-1,Final
3,13/04/2025,03:00,Bahia - BA,Mirassol - SP,1-1,Final
3,13/04/2025,03:00,São Paulo FC,Cruzeiro,1-1,Final
3,13/04/2025,03:00,Grêmio Porto Alegre,Flamengo RJ,0-2,Final
3,14/04/2025,03:00,Fluminense RJ,Santos FC,1-0,Final
3,14/04/2025,03:00,Fortaleza - CE,Internacional,0-0,Final
3,14/04/2025,03:00,Atlético Mineiro,Vitória - BA,2-2,Final
4,16/04/2025,03:00,Ceará - CE,Vasco da Gama - RJ,2-1,Final
4,16/04/2025,03:00,Botafogo - RJ,São Paulo FC,2-2,Final
4,17/04/2025,03:00,Mirassol - SP,Grêmio Porto Alegre,4-1,Final
4,17/04/2025,03:00,Sport Recife - PE,Red Bull Bragantino,0-1,Final
4,17/04/2025,03:00,Corinthians SP,Fluminense RJ,0-2,Final
4,17/04/2025,03:00,Internacional,Palmeiras,0-1,Final
4,17/04/2025,03:00,Flamengo RJ,Juventude - RS,6-0,Final
4,17/04/2025,03:00,Santos FC,Atlético Mineiro,2-0,Final
4,17/04/2025,03:00,Vitória - BA,Fortaleza - CE,2-1,Final
4,18/04/2025,03:00,Cruzeiro,Bahia - BA,3-0,Final
5,19/04/2025,03:00,Corinthians SP,Sport Recife - PE,2-1,Final
5,19/04/2025,03:00,Vasco da Gama - RJ,Flamengo RJ,0-0,Final
5,20/04/2025,03:00,Grêmio Porto Alegre,Internacional,1-1,Final
5,20/04/2025,03:00,Juventude - RS,Mirassol - SP,2-2,Final
5,20/04/2025,03:00,São Paulo FC,Santos FC,2-1,Final
5,20/04/2025,03:00,Atlético Mineiro,Botafogo - RJ,1-0,Final
5,20/04/2025,03:00,Fluminense RJ,Vitória - BA,1-1,Final
5,20/04/2025,03:00,Fortaleza - CE,Palmeiras,1-2,Final
5,21/04/2025,03:00,Red Bull Bragantino,Cruzeiro,1-0,Final
5,22/04/2025,03:00,Bahia - BA,Ceará - CE,1-0,Final
6,26/04/2025,03:00,Internacional,Juventude - RS,3-1,Final
