matchday,date,time,home_team,away_team,result,status
1,02/08/2024,03:00,1. FC Colonia,Hamburgo SV,1-2,Final
1,03/08/2024,03:00,Karlsruher SC,1. FC Nuremberg,3-2,Final
1,03/08/2024,03:00,Hanóver 96,Jahn Regensburg,2-0,Final
1,03/08/2024,03:00,Hertha BSC,SC Paderborn 07,1-2,Final
1,03/08/2024,03:00,1. FC Magdeburg,SV 07 Elversberg,0-0,Final
1,03/08/2024,03:00,FC Schalke 04,Eintracht Brunswick,5-1,Final
1,04/08/2024,03:00,SV Darmstadt 98,Fortuna Düsseldorf,0-2,Final
1,04/08/2024,03:00,SpVgg Greuther Fürth,Preußen Münster,3-1,Final
1,04/08/2024,03:00,SSV Ulm 1846,1. FC Kaiserslautern,1-2,Final
2,09/08/2024,03:00,1. FC Kaiserslautern,SpVgg Greuther Fürth,2-2,Final
2,09/08/2024,03:00,Jahn Regensburg,SSV Ulm 1846,1-0,Final
2,10/08/2024,03:00,Fortuna Düsseldorf,Karlsruher SC,0-0,Final
2,10/08/2024,03:00,SV 07 Elversberg,1. FC Colonia,2-2,Final
2,10/08/2024,03:00,1. FC Nuremberg,FC Schalke 04,3-1,Final
2,10/08/2024,03:00,Hamburgo SV,Hertha BSC,1-1,Final
2,11/08/2024,03:00,SC Paderborn 07,SV Darmstadt 98,3-1,Final
2,11/08/2024,03:00,Eintracht Brunswick,1. FC Magdeburg,1-3,Final
2,11/08/2024,03:00,Preußen Münster,Hanóver 96,0-0,Final
3,23/08/2024,03:00,Karlsruher SC,SV 07 Elversberg,3-2,Final
3,23/08/2024,03:00,Hanóver 96,Hamburgo SV,1-0,Final
3,24/08/2024,03:00,SpVgg Greuther Fürth,SC Paderborn 07,1-1,Final
3,24/08/2024,03:00,Hertha BSC,Jahn Regensburg,2-0,Final
3,24/08/2024,03:00,Preußen Münster,1. FC Kaiserslautern,0-1,Final
3,24/08/2024,03:00,1. FC Colonia,Eintracht Brunswick,5-0,Final
3,25/08/2024,03:00,SV Darmstadt 98,1. FC Nuremberg,1-1,Final
3,25/08/2024,03:00,1. FC Magdeburg,FC Schalke 04,2-2,Final
3,25/08/2024,03:00,SSV Ulm 1846,Fortuna Düsseldorf,1-2,Final
4,30/08/2024,03:00,Fortuna Düsseldorf,Hanóver 96,1-0,Final
4,30/08/2024,03:00,Jahn Regensburg,SpVgg Greuther Fürth,0-4,Final
4,31/08/2024,03:00,Hamburgo SV,Preußen Münster,4-1,Final
4,31/08/2024,03:00,SV 07 Elversberg,SV Darmstadt 98,4-0,Final
4,31/08/2024,03:00,1. FC Nuremberg,1. FC Magdeburg,0-4,Final
4,31/08/2024,03:00,1. FC Kaiserslautern,Hertha BSC,3-4,Final
4,01/09/2024,03:00,SC Paderborn 07,SSV Ulm 1846,0-0,Final
4,01/09/2024,03:00,FC Schalke 04,1. FC Colonia,1-3,Final
4,01/09/2024,03:00,Eintracht Brunswick,Karlsruher SC,1-2,Final
5,13/09/2024,03:00,Karlsruher SC,FC Schalke 04,2-0,Final
5,13/09/2024,03:00,Preußen Münster,SC Paderborn 07,3-3,Final
5,14/09/2024,03:00,SV Darmstadt 98,Eintracht Brunswick,1-1,Final
5,14/09/2024,03:00,Hanóver 96,1. FC Kaiserslautern,3-1,Final
5,14/09/2024,03:00,SSV Ulm 1846,1. FC Nuremberg,1-2,Final
5,14/09/2024,03:00,1. FC Colonia,1. FC Magdeburg,1-2,Final
5,15/09/2024,03:00,Hamburgo SV,Jahn Regensburg,5-0,Final
5,15/09/2024,03:00,SpVgg Greuther Fürth,SV 07 Elversberg,0-0,Final
5,15/09/2024,03:00,Hertha BSC,Fortuna Düsseldorf,0-2,Final
6,20/09/2024,03:00,SC Paderborn 07,Hanóver 96,2-1,Final
6,20/09/2024,03:00,FC Schalke 04,SV Darmstadt 98,3-5,Final
