matchday,date,time,home_team,away_team,result,status
1,19/07/2024,03:00,Jagiellonia Białystok,Puszcza Niepołomice,2-0,Final
1,19/07/2024,03:00,Śląsk Wrocław,Lechia Gdańsk,1-1,Final
1,20/07/2024,03:00,GKS Katowice,Radomiak Radom,1-2,Final
1,20/07/2024,03:00,Pogoń Szczecin,Korona Kielce,3-0,Final
1,20/07/2024,03:00,Legia Warszawa,Zagłębie Lubin,2-0,Final
1,21/07/2024,03:00,KS Cracovia,Piast Gliwice,1-1,Final
1,21/07/2024,03:00,Lech Poznań,Górnik Zabrze,2-0,Final
1,21/07/2024,03:00,Motor Lublin,Raków Częstochowa,0-2,Final
1,22/07/2024,03:00,FKS Stal Mielec,Widzew Łódź,1-1,Final
2,26/07/2024,03:00,Puszcza Niepołomice,Górnik Zabrze,2-2,Final
2,26/07/2024,03:00,Lechia Gdańsk,Motor Lublin,0-2,Final
2,27/07/2024,03:00,FKS Stal Mielec,GKS Katowice,0-1,Final
2,27/07/2024,03:00,Radomiak Radom,Jagiellonia Białystok,2-3,Final
2,27/07/2024,03:00,Widzew Łódź,Lech Poznań,2-1,Final
2,28/07/2024,03:00,Zagłębie Lubin,Pogoń Szczecin,2-2,Final
2,28/07/2024,03:00,Piast Gliwice,Śląsk Wrocław,2-0,Final
2,28/07/2024,03:00,Korona Kielce,Legia Warszawa,0-1,Final
2,29/07/2024,03:00,Raków Częstochowa,KS Cracovia,0-1,Final
3,02/08/2024,03:00,Zagłębie Lubin,Puszcza Niepołomice,1-0,Final
3,02/08/2024,03:00,Górnik Zabrze,Pogoń Szczecin,1-0,Final
3,03/08/2024,03:00,GKS Katowice,Raków Częstochowa,0-1,Final
3,03/08/2024,03:00,Jagiellonia Białystok,FKS Stal Mielec,2-0,Final
3,03/08/2024,03:00,Lech Poznań,Lechia Gdańsk,3-1,Final
3,04/08/2024,03:00,Motor Lublin,Korona Kielce,1-1,Final
3,04/08/2024,03:00,Legia Warszawa,Piast Gliwice,1-2,Final
3,05/08/2024,03:00,KS Cracovia,Widzew Łódź,1-3,Final
3,14/12/2024,03:00,Śląsk Wrocław,Radomiak Radom,1-2,Final
4,09/08/2024,03:00,Radomiak Radom,Górnik Zabrze,1-2,Final
4,09/08/2024,03:00,Raków Częstochowa,Lech Poznań,0-0,Final
4,10/08/2024,03:00,Korona Kielce,KS Cracovia,0-2,Final
4,10/08/2024,03:00,Pogoń Szczecin,FKS Stal Mielec,1-0,Final
4,11/08/2024,03:00,Lechia Gdańsk,Zagłębie Lubin,1-1,Final
4,11/08/2024,03:00,Puszcza Niepołomice,Legia Warszawa,2-2,Final
4,11/08/2024,03:00,Widzew Łódź,Śląsk Wrocław,0-0,Final
4,12/08/2024,03:00,Piast Gliwice,GKS Katowice,2-2,Final
4,25/09/2024,03:00,Motor Lublin,Jagiellonia Białystok,0-2,Final
5,16/08/2024,03:00,Puszcza Niepołomice,Lechia Gdańsk,4-1,Final
5,16/08/2024,03:00,GKS Katowice,Motor Lublin,0-0,Final
5,17/08/2024,03:00,Jagiellonia Białystok,KS Cracovia,2-4,Final
5,17/08/2024,03:00,Zagłębie Lubin,Lech Poznań,0-1,Final
5,17/08/2024,03:00,Pogoń Szczecin,Widzew Łódź,2-0,Final
5,18/08/2024,03:00,Śląsk Wrocław,Korona Kielce,1-1,Final
5,18/08/2024,03:00,Legia Warszawa,Radomiak Radom,4-1,Final
5,18/08/2024,03:00,Górnik Zabrze,Raków Częstochowa,0-0,Final
5,19/08/2024,03:00,FKS Stal Mielec,Piast Gliwice,2-0,Final
6,23/08/2024,03:00,Widzew Łódź,Radomiak Radom,3-2,Final
6,23/08/2024,03:00,Lechia Gdańsk,Raków Częstochowa,1-2,Final
6,24/08/2024,03:00,Motor Lublin,Puszcza Niepołomice,0-0,Final
6,24/08/2024,03:00,KS Cracovia,Górnik Zabrze,3-2,Final
6,24/08/2024,03:00,Piast Gliwice,Zagłębie Lubin,1-0,Final
6,25/08/2024,03:00,GKS Katowice,Jagiellonia Białystok,3-1,Final
6,25/08/2024,03:00,Lech Poznań,Pogoń Szczecin,2-0,Final
6,25/08/2024,03:00,Śląsk Wrocław,Legia Warszawa,1-1,Final
6,26/08/2024,03:00,Korona Kielce,FKS Stal Mielec,2-1,Final
7,30/08/2024,03:00,Raków Częstochowa,Piast Gliwice,0-1,Final
7,30/08/2024,03:00,FKS Stal Mielec,Lech Poznań,0-2,Final
7,31/08/2024,03:00,Puszcza Niepołomice,Korona Kielce,0-0,Final
7,31/08/2024,03:00,Zagłębie Lubin,GKS Katowice,1-0,Final
7,31/08/2024,03:00,Radomiak Radom,KS Cracovia,2-1,Final
7,01/09/2024,03:00,Górnik Zabrze,Lechia Gdańsk,2-3,Final
7,01/09/2024,03:00,Legia Warszawa,Motor Lublin,5-2,Final
7,01/09/2024,03:00,Pogoń Szczecin,Śląsk Wrocław,5-3,Final
7,01/09/2024,03:00,Jagiellonia Białystok,Widzew Łódź,1-0,Final
8,13/09/2024,03:00,Motor Lublin,Górnik Zabrze,1-0,Final
8,13/09/2024,03:00,GKS Katowice,Widzew Łódź,2-2,Final
8,14/09/2024,03:00,Lechia Gdańsk,Radomiak Radom,1-0,Final
8,14/09/2024,03:00,KS Cracovia,Pogoń Szczecin,2-1,Final
8,14/09/2024,03:00,Lech Poznań,Jagiellonia Białystok,5-0,Final
8,15/09/2024,03:00,Piast Gliwice,Puszcza Niepołomice,1-1,Final
8,15/09/2024,03:00,Korona Kielce,Zagłębie Lubin,2-0,Final
8,15/09/2024,03:00,Legia Warszawa,Raków Częstochowa,0-1,Final
8,23/10/2024,03:00,Śląsk Wrocław,FKS Stal Mielec,2-1,Final
