matchday,date,time,home_team,away_team,result,status
1,06/07/2024,03:00,Puebla FC,Santos Laguna,1-0,Final
1,06/07/2024,03:00,Gallos Blancos,Club Tijuana,1-2,Final
1,06/07/2024,03:00,FC Juárez,Atlas Guadalajara,2-2,Final
1,07/07/2024,03:00,Atlético San Luis,CF América,2-1,Final
1,07/07/2024,03:00,UANL Tigres,Club Necaxa,1-0,Final
1,07/07/2024,03:00,Deportivo Guadalajara,Deportivo Toluca,0-0,Final
1,07/07/2024,03:00,Cruz Azul,Mazatlán FC,1-0,Final
1,07/07/2024,03:00,Pumas UNAM,Club León,4-1,Final
1,08/07/2024,03:00,CF Pachuca,CF Monterrey,0-1,Final
2,13/07/2024,03:00,CF América,Gallos Blancos,3-1,Final
2,13/07/2024,03:00,Mazatlán FC,Atlético San Luis,2-2,Final
2,13/07/2024,03:00,Club Tijuana,Deportivo Guadalajara,4-2,Final
2,13/07/2024,03:00,Atlas Guadalajara,UANL Tigres,1-1,Final
2,14/07/2024,03:00,Club Necaxa,Puebla FC,4-1,Final
2,14/07/2024,03:00,Club León,CF Pachuca,0-0,Final
2,14/07/2024,03:00,Santos Laguna,Pumas UNAM,1-1,Final
2,14/07/2024,03:00,Deportivo Toluca,FC Juárez,3-2,Final
2,14/07/2024,03:00,CF Monterrey,Cruz Azul,0-4,Final
3,17/07/2024,03:00,Gallos Blancos,Deportivo Guadalajara,0-2,Final
3,17/07/2024,03:00,Atlas Guadalajara,Santos Laguna,1-0,Final
3,17/07/2024,03:00,CF Pachuca,Atlético San Luis,2-0,Final
3,17/07/2024,03:00,Puebla FC,Club León,2-2,Final
3,17/07/2024,03:00,Cruz Azul,Club Tijuana,3-0,Final
3,18/07/2024,03:00,Club Necaxa,CF Monterrey,0-1,Final
3,18/07/2024,03:00,FC Juárez,Pumas UNAM,1-2,Final
3,18/07/2024,03:00,Deportivo Toluca,Mazatlán FC,3-0,Final
3,18/07/2024,03:00,UANL Tigres,CF América,1-0,Final
4,20/07/2024,03:00,Atlético San Luis,Club Tijuana,1-1,Final
4,20/07/2024,03:00,Puebla FC,Atlas Guadalajara,1-2,Final
4,21/07/2024,03:00,Deportivo Guadalajara,Mazatlán FC,2-0,Final
4,21/07/2024,03:00,Santos Laguna,UANL Tigres,0-3,Final
4,21/07/2024,03:00,CF Monterrey,Gallos Blancos,2-1,Final
4,21/07/2024,03:00,Cruz Azul,Deportivo Toluca,1-1,Final
4,21/07/2024,03:00,FC Juárez,CF América,1-2,Final
4,22/07/2024,03:00,Pumas UNAM,CF Pachuca,2-0,Final
4,22/07/2024,03:00,Club León,Club Necaxa,1-1,Final
5,24/08/2024,03:00,Gallos Blancos,Cruz Azul,0-2,Final
5,24/08/2024,03:00,Mazatlán FC,CF Pachuca,3-0,Final
5,24/08/2024,03:00,Club Tijuana,CF Monterrey,2-2,Final
5,25/08/2024,03:00,Club Necaxa,FC Juárez,3-0,Final
5,25/08/2024,03:00,Club León,Santos Laguna,1-1,Final
5,25/08/2024,03:00,Atlas Guadalajara,Pumas UNAM,2-1,Final
5,25/08/2024,03:00,UANL Tigres,Deportivo Guadalajara,1-1,Final
5,25/08/2024,03:00,CF América,Puebla FC,0-1,Final
5,25/08/2024,03:00,Deportivo Toluca,Atlético San Luis,2-1,Final
6,31/08/2024,03:00,Atlético San Luis,Atlas Guadalajara,2-1,Final
6,31/08/2024,03:00,Mazatlán FC,Puebla FC,1-1,Final
6,31/08/2024,03:00,Club Tijuana,Club León,2-1,Final
6,01/09/2024,03:00,CF Pachuca,Gallos Blancos,1-1,Final
6,01/09/2024,03:00,Deportivo Guadalajara,FC Juárez,5-0,Final
6,01/09/2024,03:00,CF Monterrey,Deportivo Toluca,1-2,Final
6,01/09/2024,03:00,Cruz Azul,CF América,4-1,Final
6,02/09/2024,03:00,Pumas UNAM,UANL Tigres,1-3,Final
6,02/09/2024,03:00,Santos Laguna,Club Necaxa,3-2,Final
7,14/09/2024,03:00,Puebla FC,Gallos Blancos,2-1,Final
7,14/09/2024,03:00,Atlas Guadalajara,CF Pachuca,2-0,Final
7,14/09/2024,03:00,FC Juárez,Mazatlán FC,1-0,Final
7,14/09/2024,03:00,UANL Tigres,Atlético San Luis,1-0,Final
7,14/09/2024,03:00,Club Necaxa,Pumas UNAM,2-0,Final
7,15/09/2024,03:00,Deportivo Toluca,Club Tijuana,4-0,Final
7,15/09/2024,03:00,CF América,Deportivo Guadalajara,1-0,Final
7,15/09/2024,03:00,Club León,Cruz Azul,1-2,Final
7,15/09/2024,03:00,Santos Laguna,CF Monterrey,0-2,Final
8,19/08/2024,03:00,Club Tijuana,Santos Laguna,3-1,Final
8,18/09/2024,03:00,Atlético San Luis,Cruz Azul,3-1,Final
8,18/09/2024,03:00,CF Pachuca,Deportivo Toluca,2-2,Final
8,18/09/2024,03:00,CF América,Atlas Guadalajara,3-0,Final
8,18/09/2024,03:00,Pumas UNAM,Puebla FC,1-0,Final
8,18/09/2024,03:00,Gallos Blancos,UANL Tigres,1-0,Final
8,19/09/2024,03:00,Deportivo Guadalajara,Club León,2-0,Final
8,19/09/2024,03:00,Mazatlán FC,Club Necaxa,0-0,Final
8,19/09/2024,03:00,CF Monterrey,FC Juárez,3-2,Final
9,21/09/2024,03:00,Atlas Guadalajara,Gallos Blancos,0-1,Final
9,21/09/2024,03:00,Puebla FC,CF Pachuca,2-3,Final
9,22/09/2024,03:00,Club León,Atlético San Luis,1-0,Final
9,22/09/2024,03:00,Club Necaxa,CF América,1-1,Final
