Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado
07/02/2025,1,Colón de Santa Fe,Temperley,0-0
07/02/2025,1,Arsenal de Sarandí,All Boys,0-0
07/02/2025,1,Nueva Chicago,San Telmo,0-2
08/02/2025,1,Chaco For Ever,Estudiantes de Caseros,0-1
08/02/2025,1,CA Los Andes,Patronato de Paraná,1-3
08/02/2025,1,Almagro,San Martín de Tucumán,0-0
08/02/2025,1,Atlético San Miguel,Tristan Suárez,2-1
08/02/2025,1,Quilmes,Gimnasia y Tiro de Salta,1-1
08/02/2025,1,Colegiales de Munro,Alvarado,0-0
09/02/2025,1,Gimnasia de Mendoza,Estudiantes de Río Cuarto,1-1
09/02/2025,1,Gimnasia de Jujuy,Defensores de Belgrano,0-0
09/02/2025,1,Central Norte,Talleres (RdE),1-0
09/02/2025,1,Racing de Córdoba,Deportivo Maipú,0-1
09/02/2025,1,Almirante Brown,Deportivo Morón,1-1
10/02/2025,1,Mitre de SdE,Defensores Unidos de Zárate,0-1
10/02/2025,1,Ferro Carril Oeste,Güemes de SdE,0-0
10/02/2025,1,Atlanta,Deportivo Madryn,1-0
11/02/2025,1,Agropecuario Argentino,Chacarita Juniors,0-1
15/02/2025,2,Tristan Suárez,Almagro,2-1
15/02/2025,2,Güemes de SdE,Patronato de Paraná,1-1
15/02/2025,2,Defensores Unidos de Zárate,Chaco For Ever,0-2
15/02/2025,2,Talleres (RdE),Gimnasia de Mendoza,0-1
15/02/2025,2,Deportivo Madryn,Racing de Córdoba,1-2
15/02/2025,2,Estudiantes de Caseros,Almirante Brown,5-2
16/02/2025,2,All Boys,Colegiales de Munro,0-0
16/02/2025,2,Arsenal de Sarandí,CA Los Andes,1-1
16/02/2025,2,Gimnasia y Tiro de Salta,Atlético San Miguel,1-0
16/02/2025,2,Temperley,Mitre de SdE,2-0
16/02/2025,2,Deportivo Morón,Central Norte,2-0
16/02/2025,2,Chacarita Juniors,San Telmo,1-1
16/02/2025,2,Alvarado,Atlanta,0-0
16/02/2025,2,Deportivo Maipú,Quilmes,2-0
16/02/2025,2,Estudiantes de Río Cuarto,Gimnasia de Jujuy,1-1
17/02/2025,2,Defensores de Belgrano,Agropecuario Argentino,1-1
18/02/2025,2,Colón de Santa Fe,Nueva Chicago,2-1
18/02/2025,2,San Martín de Tucumán,Ferro Carril Oeste,1-0
22/02/2025,3,CA Los Andes,Güemes de SdE,2-0
22/02/2025,3,Almagro,Gimnasia y Tiro de Salta,0-1
22/02/2025,3,Atlético San Miguel,Deportivo Maipú,2-0
22/02/2025,3,Atlanta,All Boys,0-0
22/02/2025,3,Almirante Brown,Defensores Unidos de Zárate,1-1
22/02/2025,3,Colegiales de Munro,Arsenal de Sarandí,1-1
23/02/2025,3,Chaco For Ever,Temperley,2-0
23/02/2025,3,San Telmo,Defensores de Belgrano,0-3
23/02/2025,3,Gimnasia de Jujuy,Talleres (RdE),1-0
23/02/2025,3,Mitre de SdE,Colón de Santa Fe,0-1
23/02/2025,3,Central Norte,Estudiantes de Caseros,1-1
23/02/2025,3,Patronato de Paraná,San Martín de Tucumán,0-1
23/02/2025,3,Ferro Carril Oeste,Tristan Suárez,0-0
24/02/2025,3,Gimnasia de Mendoza,Deportivo Morón,1-0
24/02/2025,3,Quilmes,Deportivo Madryn,1-1
24/02/2025,3,Agropecuario Argentino,Estudiantes de Río Cuarto,2-1
24/02/2025,3,Nueva Chicago,Chacarita Juniors,1-1
25/02/2025,3,Racing de Córdoba,Alvarado,2-1
28/02/2025,4,Arsenal de Sarandí,Atlanta,1-1
01/03/2025,4,Colegiales de Munro,CA Los Andes,0-1
01/03/2025,4,Estudiantes de Río Cuarto,San Telmo,1-0
01/03/2025,4,Defensores Unidos de Zárate,Central Norte,1-1
01/03/2025,4,Talleres (RdE),Agropecuario Argentino,2-0
02/03/2025,4,Tristan Suárez,Patronato de Paraná,2-0
02/03/2025,4,Temperley,Almirante Brown,2-0
02/03/2025,4,Alvarado,Quilmes,0-0
02/03/2025,4,Deportivo Madryn,Atlético San Miguel,2-1
02/03/2025,4,Gimnasia y Tiro de Salta,Ferro Carril Oeste,1-2
02/03/2025,4,Mitre de SdE,Nueva Chicago,0-1
02/03/2025,4,Estudiantes de Caseros,Gimnasia de Mendoza,0-0
02/03/2025,4,Deportivo Maipú,Almagro,3-1
02/03/2025,4,Defensores de Belgrano,Chacarita Juniors,1-0
03/03/2025,4,San Martín de Tucumán,Güemes de SdE,1-1
03/03/2025,4,Deportivo Morón,Gimnasia de Jujuy,0-0
03/03/2025,4,Colón de Santa Fe,Chaco For Ever,2-1
04/03/2025,4,All Boys,Racing de Córdoba,4-0
08/03/2025,5,CA Los Andes,San Martín de Tucumán,1-1
08/03/2025,5,Güemes de SdE,Tristan Suárez,0-1
