Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado
06/10/2025,13,Atlético Huila,Barranquilla FC,3-2
07/10/2025,13,Tigres FC,Patriotas FC,2-3
08/10/2025,13,Real Soacha Cundinamarca,Orsomarso SC,1-1
10/10/2025,14,Real Santander,Cúcuta Deportivo,0-2
11/10/2025,14,Barranquilla FC,Real Cartagena,3-1
12/10/2025,14,Jaguares de Córdoba,Leones FC,4-0
12/10/2025,14,Bogotá FC,Real Soacha Cundinamarca,0-3
13/10/2025,14,Atlético FC,Boca Juniors de Cali,0-1
13/10/2025,14,Patriotas FC,Atlético Huila,1-0
14/10/2025,14,Orsomarso SC,Internacional de Palmira,0-0
17/10/2025,14,Deportes Quindío,Tigres FC,2-1
18/10/2025,15,Leones FC,Atlético FC,1-0
19/10/2025,15,Patriotas FC,Jaguares de Córdoba,2-1
20/10/2025,15,Orsomarso SC,Deportes Quindío,2-3
20/10/2025,15,Real Cartagena,Cúcuta Deportivo,1-1
20/10/2025,15,Tigres FC,Bogotá FC,1-1
20/10/2025,15,Boca Juniors de Cali,Barranquilla FC,1-0
20/10/2025,15,Internacional de Palmira,Real Santander,1-0
21/10/2025,15,Atlético Huila,Real Soacha Cundinamarca,2-0
24/10/2025,16,Atlético FC,Patriotas FC,1-3
25/10/2025,16,Bogotá FC,Leones FC,0-1
25/10/2025,16,Barranquilla FC,Tigres FC,2-2
25/10/2025,16,Cúcuta Deportivo,Orsomarso SC,1-0
26/10/2025,16,Real Soacha Cundinamarca,Internacional de Palmira,2-0
27/10/2025,16,Real Santander,Atlético Huila,2-1
27/10/2025,16,Jaguares de Córdoba,Boca Juniors de Cali,1-1
27/10/2025,16,Deportes Quindío,Real Cartagena,0-0
