Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado
25/01/2025,1,Boyacá Chicó,Atlético Bucaramanga,1-0
25/01/2025,1,América de Cali,Llaneros FC,4-3
26/01/2025,1,Atlético Nacional,Once Caldas,4-0
26/01/2025,1,Santa Fe,Deportivo Pereira,2-1
26/01/2025,1,Atlético Junior,Deportivo Cali,0-0
27/01/2025,1,Alianza FC,Independiente Medellín,1-1
28/01/2025,1,Águilas Doradas,Internacional de Bogotá,1-1
28/01/2025,1,Deportes Tolima,Deportivo Pasto,2-0
29/01/2025,1,Fortaleza FC,Envigado FC,0-0
21/02/2025,1,Unión Magdalena,Millonarios,1-3
01/02/2025,2,Santa Fe,Deportes Tolima,0-0
01/02/2025,2,Once Caldas,Fortaleza FC,2-1
01/02/2025,2,Deportivo Pasto,Millonarios,0-1
02/02/2025,2,Atlético Junior,Águilas Doradas,2-2
02/02/2025,2,Internacional de Bogotá,Atlético Nacional,0-1
02/02/2025,2,Deportivo Cali,Envigado FC,1-0
03/02/2025,2,Independiente Medellín,Boyacá Chicó,3-0
03/02/2025,2,Atlético Bucaramanga,América de Cali,0-4
04/02/2025,2,Deportivo Pereira,Alianza FC,0-0
04/02/2025,2,Llaneros FC,Unión Magdalena,2-0
08/02/2025,3,Águilas Doradas,Santa Fe,0-0
08/02/2025,3,Deportes Tolima,Alianza FC,3-1
08/02/2025,3,Boyacá Chicó,Llaneros FC,2-2
08/02/2025,3,América de Cali,Deportivo Pasto,1-1
09/02/2025,3,Unión Magdalena,Atlético Junior,0-0
09/02/2025,3,Millonarios,Internacional de Bogotá,2-1
09/02/2025,3,Envigado FC,Independiente Medellín,0-1
09/02/2025,3,Once Caldas,Atlético Bucaramanga,2-1
10/02/2025,3,Fortaleza FC,Deportivo Cali,1-0
10/02/2025,3,Atlético Nacional,Deportivo Pereira,3-0
12/02/2025,4,Llaneros FC,Millonarios,2-2
12/02/2025,4,Deportivo Pasto,Boyacá Chicó,3-0
13/02/2025,4,Independiente Medellín,Unión Magdalena,1-1
13/02/2025,4,Santa Fe,Atlético Nacional,2-2
13/02/2025,4,Internacional de Bogotá,Envigado FC,2-3
14/02/2025,4,Atlético Junior,Once Caldas,2-0
14/02/2025,4,Deportivo Pereira,Deportes Tolima,0-0
15/02/2025,4,Deportivo Cali,Atlético Bucaramanga,0-0
26/03/2025,4,Alianza FC,Fortaleza FC,0-0
01/05/2025,4,Águilas Doradas,América de Cali,0-1
15/02/2025,5,América de Cali,Santa Fe,2-0
16/02/2025,5,Millonarios,Independiente Medellín,0-1
16/02/2025,5,Unión Magdalena,Internacional de Bogotá,0-0
17/02/2025,5,Envigado FC,Deportivo Pasto,0-1
18/02/2025,5,Fortaleza FC,Águilas Doradas,2-1
18/02/2025,5,Atlético Bucaramanga,Alianza FC,0-0
19/02/2025,5,Llaneros FC,Deportivo Cali,0-1
19/02/2025,5,Boyacá Chicó,Atlético Junior,0-2
20/02/2025,5,Once Caldas,Deportivo Pereira,3-1
20/03/2025,5,Atlético Nacional,Deportes Tolima,4-3
22/02/2025,6,Internacional de Bogotá,Boyacá Chicó,0-1
23/02/2025,6,Águilas Doradas,Once Caldas,0-1
23/02/2025,6,Deportivo Pereira,Fortaleza FC,2-0
23/02/2025,6,Alianza FC,Atlético Nacional,3-2
24/02/2025,6,Deportivo Cali,Millonarios,3-1
24/02/2025,6,Deportes Tolima,América de Cali,0-0
25/02/2025,6,Atlético Junior,Envigado FC,1-2
26/02/2025,6,Deportivo Pasto,Unión Magdalena,2-1
28/02/2025,6,Independiente Medellín,Llaneros FC,3-0
20/03/2025,6,Santa Fe,Atlético Bucaramanga,1-1
28/02/2025,7,Envigado FC,Santa Fe,1-7
01/03/2025,7,Boyacá Chicó,Águilas Doradas,1-1
01/03/2025,7,Atlético Bucaramanga,Atlético Junior,1-1
02/03/2025,7,América de Cali,Deportivo Pereira,2-0
02/03/2025,7,Once Caldas,Alianza FC,1-2
02/03/2025,7,Millonarios,Deportes Tolima,2-0
03/03/2025,7,Unión Magdalena,Deportivo Cali,2-2
04/03/2025,7,Independiente Medellín,Deportivo Pasto,1-0
05/03/2025,7,Llaneros FC,Internacional de Bogotá,1-0
05/03/2025,7,Fortaleza FC,Atlético Nacional,1-5
08/03/2025,8,Águilas Doradas,Atlético Bucaramanga,0-1
08/03/2025,8,Deportivo Pereira,Envigado FC,2-0
08/03/2025,8,Alianza FC,Unión Magdalena,1-0
09/03/2025,8,Deportivo Pasto,Llaneros FC,1-0
09/03/2025,8,Internacional de Bogotá,Independiente Medellín,0-0
09/03/2025,8,Santa Fe,Fortaleza FC,2-0
09/03/2025,8,Atlético Junior,Millonarios,2-1
10/03/2025,8,Atlético Nacional,América de Cali,1-0
11/03/2025,8,Deportivo Cali,Boyacá Chicó,0-0
11/03/2025,8,Deportes Tolima,Once Caldas,2-0
15/03/2025,9,Atlético Bucaramanga,Deportivo Pereira,0-1
15/03/2025,9,Deportivo Pasto,Internacional de Bogotá,2-1
15/03/2025,9,Envigado FC,Atlético Nacional,0-0
15/03/2025,9,Fortaleza FC,Deportes Tolima,1-1
16/03/2025,9,América de Cali,Alianza FC,3-0
16/03/2025,9,Once Caldas,Santa Fe,0-1
16/03/2025,9,Millonarios,Águilas Doradas,1-0
16/03/2025,9,Unión Magdalena,Boyacá Chicó,1-1
17/03/2025,9,Independiente Medellín,Deportivo Cali,0-0
17/03/2025,9,Llaneros FC,Atlético Junior,0-1
22/03/2025,10,Boyacá Chicó,Deportivo Pasto,0-0
22/03/2025,10,Internacional de Bogotá,Fortaleza FC,1-1
23/03/2025,10,Deportivo Pereira,Once Caldas,1-1
23/03/2025,10,Santa Fe,Millonarios,3-2
23/03/2025,10,Alianza FC,Atlético Bucaramanga,1-2
23/03/2025,10,Atlético Nacional,Independiente Medellín,1-1
24/03/2025,10,Águilas Doradas,Envigado FC,1-0
24/03/2025,10,Deportes Tolima,Llaneros FC,1-0
25/03/2025,10,Deportivo Cali,América de Cali,1-1
27/03/2025,10,Atlético Junior,Unión Magdalena,2-1
29/03/2025,11,Atlético Bucaramanga,Atlético Nacional,2-0
30/03/2025,11,Deportivo Pasto,Deportivo Cali,1-1
30/03/2025,11,Independiente Medellín,Águilas Doradas,0-0
30/03/2025,11,Millonarios,Alianza FC,2-0
31/03/2025,11,Unión Magdalena,Santa Fe,0-1
31/03/2025,11,América de Cali,Fortaleza FC,1-0
01/04/2025,11,Internacional de Bogotá,Atlético Junior,0-1
02/04/2025,11,Llaneros FC,Deportivo Pereira,2-1
02/04/2025,11,Boyacá Chicó,Deportes Tolima,1-4
01/05/2025,11,Envigado FC,Once Caldas,1-2
04/04/2025,12,Alianza FC,Envigado FC,1-2
05/04/2025,12,Santa Fe,Deportivo Pasto,1-1
05/04/2025,12,Atlético Nacional,Unión Magdalena,1-0
05/04/2025,12,Deportivo Cali,Internacional de Bogotá,3-1
06/04/2025,12,Once Caldas,América de Cali,3-0
06/04/2025,12,Deportes Tolima,Atlético Bucaramanga,2-1
06/04/2025,12,Deportivo Pereira,Boyacá Chicó,1-1
06/04/2025,12,Fortaleza FC,Millonarios,0-2
07/04/2025,12,Atlético Junior,Independiente Medellín,1-0
07/04/2025,12,Águilas Doradas,Llaneros FC,1-2
