matchday,date,time,home_team,away_team,result,status
1,18/09/2020,03:00,Hamburgo SV,Fortuna Düsseldorf,2-1,Final
1,18/09/2020,03:00,Jahn Regensburg,1. FC Nuremberg,1-1,Final
1,19/09/2020,03:00,Hanóver 96,Karlsruher SC,2-0,Final
1,19/09/2020,03:00,SV Sandhausen,SV Darmstadt 98,3-2,Final
1,19/09/2020,03:00,Würzburger Kickers,Erzgebirge Aue,0-3,Final
1,20/09/2020,03:00,1. FC Heidenheim 1846,Eintracht Brunswick,2-0,Final
1,20/09/2020,03:00,Holstein Kiel,SC Paderborn 07,1-0,Final
1,20/09/2020,03:00,SpVgg Greuther Fürth,VfL Osnabrück,1-1,Final
1,21/09/2020,03:00,VfL Bochum,FC St. Pauli,2-2,Final
2,25/09/2020,03:00,Erzgebirge Aue,SpVgg Greuther Fürth,1-1,Final
2,25/09/2020,03:00,VfL Osnabrück,Hanóver 96,2-1,Final
2,26/09/2020,03:00,Fortuna Düsseldorf,Würzburger Kickers,1-0,Final
2,26/09/2020,03:00,SV Darmstadt 98,Jahn Regensburg,0-0,Final
2,26/09/2020,03:00,Eintracht Brunswick,Holstein Kiel,0-0,Final
2,27/09/2020,03:00,FC St. Pauli,1. FC Heidenheim 1846,4-2,Final
2,27/09/2020,03:00,Karlsruher SC,VfL Bochum,0-1,Final
2,27/09/2020,03:00,1. FC Nuremberg,SV Sandhausen,1-0,Final
2,28/09/2020,03:00,SC Paderborn 07,Hamburgo SV,3-4,Final
3,02/10/2020,03:00,VfL Bochum,VfL Osnabrück,0-0,Final
3,02/10/2020,03:00,SV Sandhausen,FC St. Pauli,1-0,Final
3,03/10/2020,03:00,1. FC Heidenheim 1846,SC Paderborn 07,0-0,Final
3,03/10/2020,03:00,Hanóver 96,Eintracht Brunswick,4-1,Final
3,03/10/2020,03:00,Jahn Regensburg,Karlsruher SC,1-0,Final
3,04/10/2020,03:00,Holstein Kiel,Fortuna Düsseldorf,2-1,Final
3,04/10/2020,03:00,Würzburger Kickers,SpVgg Greuther Fürth,2-2,Final
3,05/10/2020,03:00,1. FC Nuremberg,SV Darmstadt 98,2-3,Final
3,21/10/2020,03:00,Hamburgo SV,Erzgebirge Aue,3-0,Final
4,17/10/2020,03:00,SpVgg Greuther Fürth,Hamburgo SV,0-1,Final
4,17/10/2020,03:00,Karlsruher SC,SV Sandhausen,3-0,Final
4,17/10/2020,03:00,Eintracht Brunswick,VfL Bochum,2-1,Final
4,18/10/2020,03:00,Fortuna Düsseldorf,Jahn Regensburg,2-2,Final
4,18/10/2020,03:00,SC Paderborn 07,Hanóver 96,1-0,Final
4,18/10/2020,03:00,Erzgebirge Aue,1. FC Heidenheim 1846,2-1,Final
4,18/10/2020,03:00,Würzburger Kickers,Holstein Kiel,0-2,Final
4,19/10/2020,03:00,FC St. Pauli,1. FC Nuremberg,2-2,Final
4,28/10/2020,03:00,VfL Osnabrück,SV Darmstadt 98,1-1,Final
5,23/10/2020,03:00,Jahn Regensburg,Eintracht Brunswick,3-0,Final
5,23/10/2020,03:00,1. FC Nuremberg,Karlsruher SC,1-1,Final
5,24/10/2020,03:00,Hamburgo SV,Würzburger Kickers,3-1,Final
5,24/10/2020,03:00,SV Darmstadt 98,FC St. Pauli,2-2,Final
5,24/10/2020,03:00,Hanóver 96,Fortuna Düsseldorf,3-0,Final
5,24/10/2020,03:00,Holstein Kiel,SpVgg Greuther Fürth,1-3,Final
5,25/10/2020,03:00,1. FC Heidenheim 1846,VfL Osnabrück,1-1,Final
5,25/10/2020,03:00,VfL Bochum,Erzgebirge Aue,2-0,Final
5,25/10/2020,03:00,SV Sandhausen,SC Paderborn 07,1-1,Final
6,30/10/2020,03:00,Fortuna Düsseldorf,1. FC Heidenheim 1846,1-0,Final
6,30/10/2020,03:00,Hamburgo SV,FC St. Pauli,2-2,Final
6,31/10/2020,03:00,SC Paderborn 07,Jahn Regensburg,3-1,Final
6,31/10/2020,03:00,Erzgebirge Aue,Holstein Kiel,1-1,Final
6,31/10/2020,03:00,VfL Osnabrück,SV Sandhausen,2-1,Final
6,31/10/2020,03:00,Eintracht Brunswick,1. FC Nuremberg,3-2,Final
6,01/11/2020,03:00,SpVgg Greuther Fürth,Hanóver 96,4-1,Final
6,01/11/2020,03:00,Karlsruher SC,SV Darmstadt 98,3-4,Final
6,01/11/2020,03:00,Würzburger Kickers,VfL Bochum,2-3,Final
7,06/11/2020,03:00,1. FC Heidenheim 1846,Würzburger Kickers,4-1,Final
7,06/11/2020,03:00,SV Sandhausen,Eintracht Brunswick,2-2,Final
7,07/11/2020,03:00,Hanóver 96,Erzgebirge Aue,0-0,Final
7,07/11/2020,03:00,VfL Bochum,SpVgg Greuther Fürth,0-2,Final
7,07/11/2020,03:00,1. FC Nuremberg,Fortuna Düsseldorf,1-1,Final
7,08/11/2020,03:00,SV Darmstadt 98,SC Paderborn 07,0-4,Final
7,08/11/2020,03:00,Jahn Regensburg,VfL Osnabrück,2-4,Final
7,08/11/2020,03:00,FC St. Pauli,Karlsruher SC,0-3,Final
7,09/11/2020,03:00,Holstein Kiel,Hamburgo SV,1-1,Final
8,21/11/2020,03:00,Fortuna Düsseldorf,SV Sandhausen,1-0,Final
8,21/11/2020,03:00,SC Paderborn 07,FC St. Pauli,2-0,Final
8,21/11/2020,03:00,Holstein Kiel,1. FC Heidenheim 1846,2-2,Final
8,21/11/2020,03:00,Eintracht Brunswick,Karlsruher SC,1-3,Final
8,22/11/2020,03:00,Hamburgo SV,VfL Bochum,1-3,Final
8,22/11/2020,03:00,Erzgebirge Aue,SV Darmstadt 98,3-0,Final
8,22/11/2020,03:00,SpVgg Greuther Fürth,Jahn Regensburg,3-1,Final
8,22/11/2020,03:00,Würzburger Kickers,Hanóver 96,2-1,Final
8,23/11/2020,03:00,VfL Osnabrück,1. FC Nuremberg,1-4,Final
9,27/11/2020,03:00,SV Darmstadt 98,Eintracht Brunswick,4-0,Final
9,27/11/2020,03:00,FC St. Pauli,VfL Osnabrück,0-1,Final
9,28/11/2020,03:00,SV Sandhausen,Erzgebirge Aue,1-4,Final
9,28/11/2020,03:00,Jahn Regensburg,Würzburger Kickers,2-1,Final
9,28/11/2020,03:00,Karlsruher SC,SC Paderborn 07,1-0,Final
9,29/11/2020,03:00,1. FC Heidenheim 1846,Hamburgo SV,3-2,Final
9,29/11/2020,03:00,Hanóver 96,Holstein Kiel,0-3,Final
9,29/11/2020,03:00,1. FC Nuremberg,SpVgg Greuther Fürth,2-3,Final
9,30/11/2020,03:00,VfL Bochum,Fortuna Düsseldorf,5-0,Final
10,04/12/2020,03:00,Fortuna Düsseldorf,SV Darmstadt 98,3-2,Final
10,04/12/2020,03:00,Holstein Kiel,VfL Bochum,3-1,Final
10,05/12/2020,03:00,Hamburgo SV,Hanóver 96,0-1,Final
10,05/12/2020,03:00,SpVgg Greuther Fürth,1. FC Heidenheim 1846,0-1,Final
10,05/12/2020,03:00,VfL Osnabrück,Karlsruher SC,1-2,Final
10,05/12/2020,03:00,Eintracht Brunswick,FC St. Pauli,2-1,Final
10,06/12/2020,03:00,SC Paderborn 07,1. FC Nuremberg,0-2,Final
10,06/12/2020,03:00,Erzgebirge Aue,Jahn Regensburg,0-2,Final
10,06/12/2020,03:00,Würzburger Kickers,SV Sandhausen,2-3,Final
11,11/12/2020,03:00,VfL Bochum,SC Paderborn 07,3-0,Final
11,11/12/2020,03:00,SV Sandhausen,SpVgg Greuther Fürth,0-3,Final
11,12/12/2020,03:00,1. FC Heidenheim 1846,Hanóver 96,1-0,Final
11,12/12/2020,03:00,SV Darmstadt 98,Hamburgo SV,1-2,Final
11,12/12/2020,03:00,Jahn Regensburg,Holstein Kiel,2-3,Final
11,13/12/2020,03:00,FC St. Pauli,Erzgebirge Aue,2-2,Final
11,13/12/2020,03:00,Karlsruher SC,Fortuna Düsseldorf,1-2,Final
11,13/12/2020,03:00,1. FC Nuremberg,Würzburger Kickers,2-1,Final
11,13/12/2020,03:00,Eintracht Brunswick,VfL Osnabrück,0-2,Final
12,15/12/2020,03:00,1. FC Heidenheim 1846,Jahn Regensburg,0-0,Final
12,15/12/2020,03:00,Hamburgo SV,SV Sandhausen,4-0,Final
12,15/12/2020,03:00,Hanóver 96,VfL Bochum,2-0,Final
12,15/12/2020,03:00,SpVgg Greuther Fürth,SV Darmstadt 98,0-4,Final
12,16/12/2020,03:00,Fortuna Düsseldorf,VfL Osnabrück,3-0,Final
12,16/12/2020,03:00,SC Paderborn 07,Eintracht Brunswick,2-2,Final
12,16/12/2020,03:00,Holstein Kiel,1. FC Nuremberg,1-0,Final
12,17/12/2020,03:00,Erzgebirge Aue,Karlsruher SC,4-1,Final
12,06/01/2021,03:00,Würzburger Kickers,FC St. Pauli,1-1,Final
13,18/12/2020,03:00,VfL Bochum,1. FC Heidenheim 1846,3-0,Final
13,18/12/2020,03:00,Jahn Regensburg,Hanóver 96,0-0,Final
13,19/12/2020,03:00,SV Darmstadt 98,Würzburger Kickers,2-0,Final
13,19/12/2020,03:00,VfL Osnabrück,SC Paderborn 07,0-1,Final
13,19/12/2020,03:00,Eintracht Brunswick,SpVgg Greuther Fürth,0-3,Final
13,20/12/2020,03:00,SV Sandhausen,Holstein Kiel,0-2,Final
13,20/12/2020,03:00,FC St. Pauli,Fortuna Düsseldorf,0-3,Final
13,20/12/2020,03:00,1. FC Nuremberg,Erzgebirge Aue,1-0,Final
13,21/12/2020,03:00,Karlsruher SC,Hamburgo SV,1-2,Final
14,02/01/2021,03:00,1. FC Heidenheim 1846,1. FC Nuremberg,2-0,Final
14,02/01/2021,03:00,VfL Bochum,SV Darmstadt 98,2-1,Final
14,02/01/2021,03:00,Würzburger Kickers,Karlsruher SC,2-4,Final
14,03/01/2021,03:00,Hamburgo SV,Jahn Regensburg,3-1,Final
14,03/01/2021,03:00,Hanóver 96,SV Sandhausen,4-0,Final
14,03/01/2021,03:00,Erzgebirge Aue,Eintracht Brunswick,3-1,Final
14,03/01/2021,03:00,SpVgg Greuther Fürth,FC St. Pauli,2-1,Final
14,03/01/2021,03:00,Holstein Kiel,VfL Osnabrück,1-2,Final
14,04/01/2021,03:00,Fortuna Düsseldorf,SC Paderborn 07,2-1,Final
15,08/01/2021,03:00,SV Sandhausen,1. FC Heidenheim 1846,4-0,Final
15,08/01/2021,03:00,Karlsruher SC,SpVgg Greuther Fürth,3-2,Final
15,09/01/2021,03:00,VfL Osnabrück,Würzburger Kickers,2-3,Final
15,09/01/2021,03:00,FC St. Pauli,Holstein Kiel,1-1,Final
15,09/01/2021,03:00,1. FC Nuremberg,Hamburgo SV,1-1,Final
15,10/01/2021,03:00,SC Paderborn 07,Erzgebirge Aue,2-1,Final
15,10/01/2021,03:00,SV Darmstadt 98,Hanóver 96,1-2,Final
15,10/01/2021,03:00,Jahn Regensburg,VfL Bochum,0-2,Final
15,11/01/2021,03:00,Eintracht Brunswick,Fortuna Düsseldorf,0-0,Final
16,15/01/2021,03:00,SpVgg Greuther Fürth,SC Paderborn 07,1-1,Final
16,15/01/2021,03:00,Würzburger Kickers,Eintracht Brunswick,0-0,Final
16,16/01/2021,03:00,Hanóver 96,FC St. Pauli,2-3,Final
16,16/01/2021,03:00,Erzgebirge Aue,Fortuna Düsseldorf,0-3,Final
16,16/01/2021,03:00,VfL Bochum,1. FC Nuremberg,3-1,Final
16,17/01/2021,03:00,1. FC Heidenheim 1846,SV Darmstadt 98,3-0,Final
16,17/01/2021,03:00,Holstein Kiel,Karlsruher SC,2-3,Final
16,17/01/2021,03:00,Jahn Regensburg,SV Sandhausen,3-1,Final
16,18/01/2021,03:00,Hamburgo SV,VfL Osnabrück,5-0,Final
17,22/01/2021,03:00,Fortuna Düsseldorf,SpVgg Greuther Fürth,3-3,Final
17,22/01/2021,03:00,VfL Osnabrück,Erzgebirge Aue,0-1,Final
17,23/01/2021,03:00,SC Paderborn 07,Würzburger Kickers,1-0,Final
17,23/01/2021,03:00,Karlsruher SC,1. FC Heidenheim 1846,1-1,Final
17,23/01/2021,03:00,Eintracht Brunswick,Hamburgo SV,2-4,Final
17,24/01/2021,03:00,SV Darmstadt 98,Holstein Kiel,0-2,Final
17,24/01/2021,03:00,SV Sandhausen,VfL Bochum,1-1,Final
17,24/01/2021,03:00,FC St. Pauli,Jahn Regensburg,2-0,Final
17,24/01/2021,03:00,1. FC Nuremberg,Hanóver 96,2-5,Final
18,26/01/2021,03:00,Erzgebirge Aue,Würzburger Kickers,2-1,Final
18,26/01/2021,03:00,Fortuna Düsseldorf,Hamburgo SV,0-0,Final
18,26/01/2021,03:00,Eintracht Brunswick,1. FC Heidenheim 1846,1-0,Final
