matchday,date,time,home_team,away_team,result,status
1,28/08/2020,03:00,FC Utrecht (J),FC Eindhoven,1-2,Final
1,28/08/2020,03:00,SC Cambuur,NEC Nijmegen,2-0,Final
1,29/08/2020,03:00,Jong PSV,SBV Excelsior,1-6,Final
1,29/08/2020,03:00,TOP Oss,Helmond Sport,1-2,Final
1,29/08/2020,03:00,NAC Breda,AZ Alkmaar (J),6-1,Final
1,30/08/2020,03:00,Telstar,FC Volendam,2-2,Final
1,30/08/2020,03:00,Jong Ajax,Roda JC Kerkrade,0-4,Final
1,30/08/2020,03:00,FC Dordrecht,Go Ahead Eagles,0-0,Final
1,30/08/2020,03:00,Almere City FC,MVV,0-0,Final
1,31/08/2020,03:00,De Graafschap,FC Den Bosch,4-2,Final
2,05/09/2020,03:00,FC Eindhoven,Telstar,2-3,Final
2,05/09/2020,03:00,MVV,SC Cambuur,1-7,Final
2,05/09/2020,03:00,Roda JC Kerkrade,TOP Oss,3-0,Final
2,06/09/2020,03:00,SBV Excelsior,Almere City FC,4-6,Final
2,06/09/2020,03:00,FC Den Bosch,FC Dordrecht,2-1,Final
2,06/09/2020,03:00,Helmond Sport,NAC Breda,0-2,Final
2,14/09/2020,03:00,Jong Ajax,Jong PSV,1-2,Final
2,14/09/2020,03:00,FC Utrecht (J),AZ Alkmaar (J),1-2,Final
2,15/09/2020,03:00,FC Volendam,NEC Nijmegen,1-3,Final
2,13/10/2020,03:00,Go Ahead Eagles,De Graafschap,0-0,Final
3,11/09/2020,03:00,FC Dordrecht,SBV Excelsior,1-3,Final
3,11/09/2020,03:00,FC Volendam,FC Utrecht (J),0-1,Final
3,11/09/2020,03:00,FC Eindhoven,Helmond Sport,0-0,Final
3,11/09/2020,03:00,AZ Alkmaar (J),Jong PSV,1-4,Final
3,11/09/2020,03:00,NEC Nijmegen,Jong Ajax,2-1,Final
3,11/09/2020,03:00,SC Cambuur,Go Ahead Eagles,0-2,Final
3,12/09/2020,03:00,De Graafschap,Roda JC Kerkrade,4-0,Final
3,13/09/2020,03:00,Telstar,MVV,1-2,Final
3,14/09/2020,03:00,NAC Breda,FC Den Bosch,2-1,Final
3,15/09/2020,03:00,Almere City FC,TOP Oss,3-0,Final
4,18/09/2020,03:00,Jong PSV,FC Eindhoven,1-2,Final
4,18/09/2020,03:00,Helmond Sport,FC Volendam,0-1,Final
4,18/09/2020,03:00,Go Ahead Eagles,Jong Ajax,0-3,Final
4,18/09/2020,03:00,Roda JC Kerkrade,FC Dordrecht,4-0,Final
4,19/09/2020,03:00,TOP Oss,SC Cambuur,2-2,Final
4,20/09/2020,03:00,NEC Nijmegen,Almere City FC,0-1,Final
4,21/09/2020,03:00,AZ Alkmaar (J),De Graafschap,7-3,Final
4,21/09/2020,03:00,FC Utrecht (J),NAC Breda,0-2,Final
4,22/09/2020,03:00,SBV Excelsior,Telstar,1-2,Final
4,22/09/2020,03:00,FC Den Bosch,MVV,2-0,Final
5,25/09/2020,03:00,Almere City FC,Helmond Sport,2-0,Final
5,25/09/2020,03:00,FC Dordrecht,AZ Alkmaar (J),2-0,Final
5,25/09/2020,03:00,MVV,TOP Oss,3-0,Final
5,25/09/2020,03:00,SC Cambuur,FC Utrecht (J),5-2,Final
5,26/09/2020,03:00,NAC Breda,Jong PSV,2-1,Final
5,27/09/2020,03:00,De Graafschap,NEC Nijmegen,2-0,Final
5,27/09/2020,03:00,FC Volendam,Go Ahead Eagles,0-0,Final
5,28/09/2020,03:00,Jong Ajax,SBV Excelsior,3-0,Final
5,28/09/2020,03:00,Telstar,FC Den Bosch,6-1,Final
5,29/09/2020,03:00,FC Eindhoven,Roda JC Kerkrade,3-3,Final
6,02/10/2020,03:00,Go Ahead Eagles,FC Utrecht (J),2-3,Final
