matchday,date,time,home_team,away_team,result,status
1,19/02/2021,03:00,Universidad Católica,Olmedo,3-0,Final
1,20/02/2021,03:00,LDU Quito,9 de Octubre,4-2,Final
1,20/02/2021,03:00,Mushuc Runa,Aucas,1-3,Final
1,20/02/2021,03:00,Guayaquil City,Macará,3-1,Final
1,21/02/2021,03:00,Manta,Barcelona,2-3,Final
1,21/02/2021,03:00,Orense SC,Independiente del Valle,2-0,Final
1,21/02/2021,03:00,Técnico Universitario,Delfín SC,0-1,Final
1,22/02/2021,03:00,Emelec,Deportivo Cuenca,4-1,Final
2,27/02/2021,03:00,Deportivo Cuenca,Guayaquil City,3-0,Final
2,27/02/2021,03:00,Universidad Católica,Manta,3-3,Final
2,27/02/2021,03:00,Macará,Independiente del Valle,3-1,Final
2,28/02/2021,03:00,Aucas,Emelec,2-3,Final
2,28/02/2021,03:00,9 de Octubre,Mushuc Runa,1-2,Final
2,28/02/2021,03:00,Olmedo,LDU Quito,0-0,Final
2,01/03/2021,03:00,Barcelona,Técnico Universitario,3-0,Final
2,02/03/2021,03:00,Delfín SC,Orense SC,1-1,Final
3,06/03/2021,03:00,Independiente del Valle,Mushuc Runa,2-0,Final
3,06/03/2021,03:00,Orense SC,Aucas,2-2,Final
3,06/03/2021,03:00,LDU Quito,Universidad Católica,2-1,Final
3,07/03/2021,03:00,Emelec,Delfín SC,1-0,Final
3,07/03/2021,03:00,Olmedo,Macará,0-2,Final
3,07/03/2021,03:00,Manta,Deportivo Cuenca,1-0,Final
3,08/03/2021,03:00,Guayaquil City,Barcelona,0-3,Final
3,09/03/2021,03:00,Técnico Universitario,9 de Octubre,0-0,Final
4,12/03/2021,03:00,Macará,Emelec,1-1,Final
4,13/03/2021,03:00,Deportivo Cuenca,LDU Quito,2-2,Final
4,13/03/2021,03:00,Universidad Católica,Técnico Universitario,1-1,Final
4,13/03/2021,03:00,Delfín SC,Guayaquil City,1-1,Final
4,14/03/2021,03:00,Aucas,Independiente del Valle,3-4,Final
4,14/03/2021,03:00,Mushuc Runa,Manta,4-2,Final
4,14/03/2021,03:00,9 de Octubre,Olmedo,2-0,Final
4,15/03/2021,03:00,Barcelona,Orense SC,2-0,Final
5,20/03/2021,03:00,Técnico Universitario,Olmedo,0-0,Final
5,20/03/2021,03:00,Mushuc Runa,Macará,0-0,Final
5,20/03/2021,03:00,Independiente del Valle,Delfín SC,2-0,Final
5,21/03/2021,03:00,LDU Quito,Barcelona,2-2,Final
5,21/03/2021,03:00,Manta,Aucas,1-1,Final
5,21/03/2021,03:00,Guayaquil City,Universidad Católica,1-2,Final
5,22/03/2021,03:00,Emelec,9 de Octubre,0-1,Final
5,23/03/2021,03:00,Deportivo Cuenca,Orense SC,1-0,Final
6,02/04/2021,03:00,Universidad Católica,Macará,1-1,Final
6,02/04/2021,03:00,Olmedo,Emelec,2-3,Final
6,03/04/2021,03:00,Delfín SC,Deportivo Cuenca,1-1,Final
6,03/04/2021,03:00,LDU Quito,Mushuc Runa,0-0,Final
6,04/04/2021,03:00,Barcelona,Independiente del Valle,2-2,Final
6,04/04/2021,03:00,Orense SC,Manta,0-1,Final
6,04/04/2021,03:00,9 de Octubre,Aucas,1-3,Final
6,05/04/2021,03:00,Técnico Universitario,Guayaquil City,3-0,Final
7,31/03/2021,03:00,Aucas,Delfín SC,3-3,Final
7,01/04/2021,03:00,Guayaquil City,Orense SC,4-1,Final
7,08/04/2021,03:00,Mushuc Runa,Olmedo,4-0,Final
7,09/04/2021,03:00,Deportivo Cuenca,Barcelona,1-0,Final
7,10/04/2021,03:00,Manta,Técnico Universitario,0-2,Final
7,10/04/2021,03:00,Macará,9 de Octubre,3-2,Final
7,11/04/2021,03:00,Emelec,LDU Quito,1-1,Final
7,11/07/2021,03:00,Independiente del Valle,Universidad Católica,2-3,Final
8,01/04/2021,03:00,Técnico Universitario,Independiente del Valle,0-2,Final
8,12/04/2021,03:00,Orense SC,Mushuc Runa,0-2,Final
8,13/04/2021,03:00,Barcelona,Aucas,3-0,Final
8,13/04/2021,03:00,9 de Octubre,Guayaquil City,4-0,Final
8,14/04/2021,03:00,Olmedo,Deportivo Cuenca,2-2,Final
8,14/04/2021,03:00,Delfín SC,Macará,2-0,Final
8,14/04/2021,03:00,LDU Quito,Manta,1-0,Final
8,15/04/2021,03:00,Universidad Católica,Emelec,2-3,Final
9,17/04/2021,03:00,Mushuc Runa,Barcelona,2-2,Final
9,17/04/2021,03:00,Macará,Orense SC,1-0,Final
9,18/04/2021,03:00,Aucas,Olmedo,1-3,Final
9,18/04/2021,03:00,Guayaquil City,LDU Quito,2-2,Final
9,18/04/2021,03:00,Deportivo Cuenca,Universidad Católica,0-1,Final
9,18/04/2021,03:00,Independiente del Valle,9 de Octubre,2-1,Final
9,19/04/2021,03:00,Emelec,Técnico Universitario,2-0,Final
9,20/04/2021,03:00,Manta,Delfín SC,1-2,Final
10,01/05/2021,03:00,Universidad Católica,Aucas,1-1,Final
10,01/05/2021,03:00,9 de Octubre,Deportivo Cuenca,2-1,Final
10,02/05/2021,03:00,LDU Quito,Macará,2-1,Final
10,02/05/2021,03:00,Barcelona,Delfín SC,2-1,Final
10,02/05/2021,03:00,Técnico Universitario,Mushuc Runa,1-3,Final
10,02/05/2021,03:00,Orense SC,Emelec,2-3,Final
10,03/05/2021,03:00,Manta,Independiente del Valle,2-1,Final
10,04/05/2021,03:00,Olmedo,Guayaquil City,0-0,Final
11,08/05/2021,03:00,Macará,Deportivo Cuenca,1-0,Final
11,08/05/2021,03:00,Orense SC,9 de Octubre,3-1,Final
11,08/05/2021,03:00,Independiente del Valle,LDU Quito,3-1,Final
11,09/05/2021,03:00,Mushuc Runa,Universidad Católica,2-6,Final
11,09/05/2021,03:00,Delfín SC,Olmedo,2-4,Final
11,10/05/2021,03:00,Aucas,Técnico Universitario,0-2,Final
11,11/05/2021,03:00,Guayaquil City,Manta,0-3,Final
11,11/07/2021,03:00,Barcelona,Emelec,1-1,Final
12,15/05/2021,03:00,Deportivo Cuenca,Mushuc Runa,1-2,Final
