matchday,date,time,home_team,away_team,result,status
1,12/09/2020,03:00,Barrow AFC,Stevenage FC,1-1,Final
1,12/09/2020,03:00,Bolton Wanderers,Forest Green Rovers,0-1,Final
1,12/09/2020,03:00,Bradford City,Colchester United,0-0,Final
1,12/09/2020,03:00,Cambridge United,Carlisle United,3-0,Final
1,12/09/2020,03:00,Cheltenham Town,Morecambe FC,1-2,Final
1,12/09/2020,03:00,Walsall FC,Grimsby Town,1-0,Final
1,12/09/2020,03:00,Mansfield Town,Tranmere Rovers,0-0,Final
1,12/09/2020,03:00,Oldham Athletic,Leyton Orient,0-1,Final
1,12/09/2020,03:00,Port Vale FC,Crawley Town,2-0,Final
1,12/09/2020,03:00,Salford City,Exeter City,2-2,Final
1,12/09/2020,03:00,Scunthorpe United,Newport County,1-1,Final
1,12/09/2020,03:00,Southend United,Harrogate Town,0-4,Final
2,19/09/2020,03:00,Carlisle United,Southend United,2-0,Final
2,19/09/2020,03:00,Colchester United,Bolton Wanderers,2-0,Final
2,19/09/2020,03:00,Crawley Town,Scunthorpe United,1-0,Final
2,19/09/2020,03:00,Exeter City,Port Vale FC,0-2,Final
2,19/09/2020,03:00,Morecambe FC,Cambridge United,0-5,Final
2,19/09/2020,03:00,Stevenage FC,Oldham Athletic,3-0,Final
2,19/09/2020,03:00,Forest Green Rovers,Bradford City,2-2,Final
2,19/09/2020,03:00,Grimsby Town,Salford City,0-4,Final
2,19/09/2020,03:00,Harrogate Town,Walsall FC,2-2,Final
2,19/09/2020,03:00,Leyton Orient,Mansfield Town,2-2,Final
2,19/09/2020,03:00,Newport County,Barrow AFC,2-1,Final
2,19/09/2020,03:00,Tranmere Rovers,Cheltenham Town,0-3,Final
3,26/09/2020,03:00,Barrow AFC,Colchester United,1-1,Final
3,26/09/2020,03:00,Bolton Wanderers,Newport County,0-2,Final
3,26/09/2020,03:00,Bradford City,Stevenage FC,2-1,Final
3,26/09/2020,03:00,Cambridge United,Tranmere Rovers,0-0,Final
3,26/09/2020,03:00,Mansfield Town,Exeter City,1-2,Final
3,26/09/2020,03:00,Oldham Athletic,Crawley Town,2-3,Final
3,26/09/2020,03:00,Port Vale FC,Harrogate Town,0-0,Final
3,26/09/2020,03:00,Salford City,Forest Green Rovers,0-0,Final
3,26/09/2020,03:00,Scunthorpe United,Carlisle United,1-0,Final
3,26/09/2020,03:00,Southend United,Morecambe FC,1-2,Final
3,13/10/2020,03:00,Cheltenham Town,Grimsby Town,1-3,Final
3,13/10/2020,03:00,Walsall FC,Leyton Orient,2-1,Final
4,03/10/2020,03:00,Carlisle United,Barrow AFC,1-0,Final
4,03/10/2020,03:00,Colchester United,Oldham Athletic,3-3,Final
