matchday,date,time,home_team,away_team,result,status
1,21/08/2020,03:00,Girondins Bordeaux,FC Nantes,0-0,Final
1,22/08/2020,03:00,Dijon FCO,Angers SCO,0-1,Final
1,22/08/2020,03:00,Lille OSC,Stade Rennais,1-1,Final
1,23/08/2020,03:00,AS Monaco,Stade de Reims,2-2,Final
1,23/08/2020,03:00,FC Lorient,Racing Strasbourg,3-1,Final
1,23/08/2020,03:00,Nîmes Olympique,Stade Brestois 29,4-0,Final
1,23/08/2020,03:00,OGC Nice,RC Lens,2-1,Final
1,15/09/2020,03:00,Montpellier HSC,Olympique Lyonnais,2-1,Final
1,16/09/2020,03:00,Paris Saint-Germain,FC Metz,1-0,Final
1,17/09/2020,03:00,Olympique Marseille,AS Saint-Étienne,0-2,Final
2,28/08/2020,03:00,Olympique Lyonnais,Dijon FCO,4-1,Final
2,29/08/2020,03:00,Stade Rennais,Montpellier HSC,2-1,Final
2,29/08/2020,03:00,Racing Strasbourg,OGC Nice,0-2,Final
2,30/08/2020,03:00,Stade de Reims,Lille OSC,0-1,Final
2,30/08/2020,03:00,Angers SCO,Girondins Bordeaux,0-2,Final
2,30/08/2020,03:00,FC Metz,AS Monaco,0-1,Final
2,30/08/2020,03:00,FC Nantes,Nîmes Olympique,2-1,Final
2,30/08/2020,03:00,AS Saint-Étienne,FC Lorient,2-0,Final
2,30/08/2020,03:00,Stade Brestois 29,Olympique Marseille,2-3,Final
2,10/09/2020,03:00,RC Lens,Paris Saint-Germain,1-0,Final
3,11/09/2020,03:00,Girondins Bordeaux,Olympique Lyonnais,0-0,Final
3,12/09/2020,03:00,Montpellier HSC,OGC Nice,3-1,Final
3,12/09/2020,03:00,AS Saint-Étienne,Racing Strasbourg,2-0,Final
3,13/09/2020,03:00,Lille OSC,FC Metz,1-0,Final
3,13/09/2020,03:00,Angers SCO,Stade de Reims,1-0,Final
3,13/09/2020,03:00,Dijon FCO,Stade Brestois 29,0-2,Final
3,13/09/2020,03:00,FC Lorient,RC Lens,2-3,Final
3,13/09/2020,03:00,Nîmes Olympique,Stade Rennais,2-4,Final
3,13/09/2020,03:00,AS Monaco,FC Nantes,2-1,Final
3,13/09/2020,03:00,Paris Saint-Germain,Olympique Marseille,0-1,Final
4,18/09/2020,03:00,Olympique Lyonnais,Nîmes Olympique,0-0,Final
4,19/09/2020,03:00,RC Lens,Girondins Bordeaux,2-1,Final
4,19/09/2020,03:00,Stade Rennais,AS Monaco,2-1,Final
4,20/09/2020,03:00,OGC Nice,Paris Saint-Germain,0-3,Final
4,20/09/2020,03:00,Stade Brestois 29,FC Lorient,3-2,Final
4,20/09/2020,03:00,FC Metz,Stade de Reims,2-1,Final
4,20/09/2020,03:00,Montpellier HSC,Angers SCO,4-1,Final
4,20/09/2020,03:00,Racing Strasbourg,Dijon FCO,1-0,Final
4,20/09/2020,03:00,FC Nantes,AS Saint-Étienne,2-2,Final
4,20/09/2020,03:00,Olympique Marseille,Lille OSC,1-1,Final
5,25/09/2020,03:00,Lille OSC,FC Nantes,2-0,Final
5,26/09/2020,03:00,AS Saint-Étienne,Stade Rennais,0-3,Final
5,26/09/2020,03:00,Olympique Marseille,FC Metz,1-1,Final
5,27/09/2020,03:00,Girondins Bordeaux,OGC Nice,0-0,Final
5,27/09/2020,03:00,Angers SCO,Stade Brestois 29,3-2,Final
5,27/09/2020,03:00,Dijon FCO,Montpellier HSC,2-2,Final
5,27/09/2020,03:00,AS Monaco,Racing Strasbourg,3-2,Final
5,27/09/2020,03:00,Nîmes Olympique,RC Lens,1-1,Final
5,27/09/2020,03:00,FC Lorient,Olympique Lyonnais,1-1,Final
5,27/09/2020,03:00,Stade de Reims,Paris Saint-Germain,0-2,Final
6,02/10/2020,03:00,Paris Saint-Germain,Angers SCO,6-1,Final
6,03/10/2020,03:00,RC Lens,AS Saint-Étienne,2-0,Final
6,03/10/2020,03:00,OGC Nice,FC Nantes,2-1,Final
6,04/10/2020,03:00,Montpellier HSC,Nîmes Olympique,0-1,Final
