matchday,date,time,home_team,away_team,result,status
1.0,28/12/2020,03:00,Western United,Adelaide United,0-0,Final
1.0,29/12/2020,03:00,Brisbane Roar,Melbourne City FC,0-1,Final
1.0,30/12/2020,03:00,Western Sydney Wanderers,Macarthur FC,0-1,Final
1.0,31/12/2020,03:00,Central Coast Mariners,Newcastle United Jets,1-0,Final
2.0,02/01/2021,03:00,Wellington Phoenix,Sydney FC,1-2,Final
2.0,02/01/2021,03:00,Melbourne Victory,Brisbane Roar,1-3,Final
2.0,03/01/2021,03:00,Macarthur FC,Central Coast Mariners,0-2,Final
2.0,03/01/2021,03:00,Adelaide United,Melbourne City FC,2-0,Final
3.0,08/01/2021,03:00,Newcastle United Jets,Western Sydney Wanderers,1-2,Final
3.0,09/01/2021,03:00,Macarthur FC,Wellington Phoenix,1-1,Final
4.0,16/01/2021,03:00,Sydney FC,Western Sydney Wanderers,1-1,Final
4.0,16/01/2021,03:00,Melbourne City FC,Western United,2-1,Final
4.0,17/01/2021,03:00,Newcastle United Jets,Macarthur FC,1-2,Final
4.0,19/01/2021,03:00,Central Coast Mariners,Western Sydney Wanderers,0-1,Final
4.0,20/01/2021,03:00,Newcastle United Jets,Brisbane Roar,1-2,Final
4.0,20/01/2021,03:00,Perth Glory,Adelaide United,5-3,Final
5.0,22/01/2021,03:00,Sydney FC,Central Coast Mariners,0-2,Final
5.0,23/01/2021,03:00,Western United,Perth Glory,5-4,Final
5.0,23/01/2021,03:00,Adelaide United,Melbourne Victory,1-0,Final
5.0,24/01/2021,03:00,Wellington Phoenix,Newcastle United Jets,1-2,Final
5.0,26/01/2021,03:00,Melbourne Victory,Perth Glory,2-1,Final
6.0,29/01/2021,03:00,Western Sydney Wanderers,Newcastle United Jets,1-1,Final
6.0,30/01/2021,03:00,Western United,Melbourne Victory,0-0,Final
6.0,30/01/2021,03:00,Macarthur FC,Sydney FC,0-3,Final
6.0,30/01/2021,03:00,Brisbane Roar,Adelaide United,3-1,Final
6.0,31/01/2021,03:00,Central Coast Mariners,Wellington Phoenix,1-2,Final
6.0,31/01/2021,03:00,Melbourne City FC,Perth Glory,1-3,Final
6.0,03/02/2021,03:00,Central Coast Mariners,Melbourne City FC,3-2,Final
7.0,05/02/2021,03:00,Adelaide United,Perth Glory,1-2,Final
7.0,06/02/2021,03:00,Brisbane Roar,Melbourne Victory,5-2,Final
7.0,06/02/2021,03:00,Macarthur FC,Western Sydney Wanderers,2-2,Final
7.0,07/02/2021,03:00,Newcastle United Jets,Melbourne City FC,1-0,Final
7.0,07/02/2021,03:00,Central Coast Mariners,Western United,3-2,Final
7.0,08/02/2021,03:00,Sydney FC,Wellington Phoenix,2-1,Final
7.0,09/02/2021,03:00,Brisbane Roar,Macarthur FC,0-2,Final
7.0,10/02/2021,03:00,Western Sydney Wanderers,Melbourne Victory,2-0,Final
8.0,12/02/2021,03:00,Macarthur FC,Adelaide United,4-0,Final
8.0,14/02/2021,03:00,Wellington Phoenix,Central Coast Mariners,0-2,Final
8.0,14/02/2021,03:00,Brisbane Roar,Newcastle United Jets,0-0,Final
