matchday,date,time,home_team,away_team,result,status
1,01/08/2020,03:00,Aberdeen FC,Rangers FC,0-1,Final
1,01/08/2020,03:00,Dundee United,St. Johnstone FC,1-1,Final
1,01/08/2020,03:00,Hibernian FC,Kilmarnock FC,2-1,Final
1,01/08/2020,03:00,St. Mirren FC,Livingston FC,1-0,Final
1,02/08/2020,03:00,Celtic FC,Hamilton Academical,5-1,Final
1,03/08/2020,03:00,Ross County FC,Motherwell FC,1-0,Final
2,08/08/2020,03:00,Hamilton Academical,Ross County FC,0-1,Final
2,08/08/2020,03:00,Livingston FC,Hibernian FC,1-4,Final
2,08/08/2020,03:00,Motherwell FC,Dundee United,0-1,Final
2,09/08/2020,03:00,Rangers FC,St. Mirren FC,3-0,Final
2,09/08/2020,03:00,Kilmarnock FC,Celtic FC,1-1,Final
2,20/08/2020,03:00,St. Johnstone FC,Aberdeen FC,0-1,Final
3,11/08/2020,03:00,Dundee United,Hibernian FC,0-1,Final
3,12/08/2020,03:00,Motherwell FC,Livingston FC,2-2,Final
3,12/08/2020,03:00,Rangers FC,St. Johnstone FC,3-0,Final
3,12/08/2020,03:00,Ross County FC,Kilmarnock FC,2-2,Final
3,16/09/2020,03:00,St. Mirren FC,Celtic FC,1-2,Final
3,20/10/2020,03:00,Aberdeen FC,Hamilton Academical,4-2,Final
4,15/08/2020,03:00,Hamilton Academical,St. Mirren FC,0-1,Final
4,15/08/2020,03:00,Kilmarnock FC,St. Johnstone FC,1-2,Final
4,15/08/2020,03:00,Ross County FC,Dundee United,1-2,Final
4,15/08/2020,03:00,Hibernian FC,Motherwell FC,0-0,Final
4,16/08/2020,03:00,Livingston FC,Rangers FC,0-0,Final
4,17/02/2021,03:00,Celtic FC,Aberdeen FC,1-0,Final
5,22/08/2020,03:00,Motherwell FC,Hamilton Academical,0-1,Final
5,22/08/2020,03:00,Rangers FC,Kilmarnock FC,2-0,Final
5,22/08/2020,03:00,St. Mirren FC,Ross County FC,1-1,Final
5,22/08/2020,03:00,Dundee United,Celtic FC,0-1,Final
5,23/08/2020,03:00,Aberdeen FC,Livingston FC,2-1,Final
5,23/08/2020,03:00,St. Johnstone FC,Hibernian FC,0-1,Final
6,29/08/2020,03:00,Kilmarnock FC,Dundee United,4-0,Final
6,29/08/2020,03:00,Livingston FC,Ross County FC,1-0,Final
6,29/08/2020,03:00,St. Johnstone FC,St. Mirren FC,1-0,Final
6,29/08/2020,03:00,Hamilton Academical,Rangers FC,0-2,Final
6,30/08/2020,03:00,Celtic FC,Motherwell FC,3-0,Final
6,30/08/2020,03:00,Hibernian FC,Aberdeen FC,0-1,Final
7,12/09/2020,03:00,Aberdeen FC,Kilmarnock FC,1-0,Final
7,12/09/2020,03:00,Livingston FC,Hamilton Academical,1-2,Final
7,12/09/2020,03:00,Motherwell FC,St. Johnstone FC,1-0,Final
7,12/09/2020,03:00,Rangers FC,Dundee United,4-0,Final
7,12/09/2020,03:00,Ross County FC,Celtic FC,0-5,Final
7,12/09/2020,03:00,St. Mirren FC,Hibernian FC,0-3,Final
8,19/09/2020,03:00,Celtic FC,Livingston FC,3-2,Final
8,19/09/2020,03:00,Dundee United,St. Mirren FC,2-1,Final
8,19/09/2020,03:00,Kilmarnock FC,Hamilton Academical,2-1,Final
8,19/09/2020,03:00,St. Johnstone FC,Ross County FC,0-1,Final
8,20/09/2020,03:00,Hibernian FC,Rangers FC,2-2,Final
8,20/09/2020,03:00,Aberdeen FC,Motherwell FC,0-3,Final
9,26/09/2020,03:00,Hamilton Academical,Dundee United,1-1,Final
9,26/09/2020,03:00,Livingston FC,St. Johnstone FC,2-0,Final
9,26/09/2020,03:00,St. Mirren FC,Kilmarnock FC,0-1,Final
9,27/09/2020,03:00,Motherwell FC,Rangers FC,1-5,Final
9,27/09/2020,03:00,Celtic FC,Hibernian FC,3-0,Final
9,27/09/2020,03:00,Ross County FC,Aberdeen FC,0-3,Final
10,02/10/2020,03:00,Aberdeen FC,St. Mirren FC,2-1,Final
10,02/10/2020,03:00,Dundee United,Livingston FC,1-2,Final
10,02/10/2020,03:00,Hibernian FC,Hamilton Academical,3-2,Final
10,04/10/2020,03:00,St. Johnstone FC,Celtic FC,0-2,Final
10,04/10/2020,03:00,Rangers FC,Ross County FC,2-0,Final
10,10/02/2021,03:00,Kilmarnock FC,Motherwell FC,0-1,Final
11,17/10/2020,03:00,Celtic FC,Rangers FC,0-2,Final
11,17/10/2020,03:00,Dundee United,Aberdeen FC,0-0,Final
11,17/10/2020,03:00,Hamilton Academical,St. Johnstone FC,3-5,Final
11,17/10/2020,03:00,Livingston FC,Kilmarnock FC,1-3,Final
11,17/10/2020,03:00,Ross County FC,Hibernian FC,0-0,Final
11,24/02/2021,03:00,St. Mirren FC,Motherwell FC,0-0,Final
12,24/10/2020,03:00,Kilmarnock FC,Hibernian FC,0-1,Final
12,24/10/2020,03:00,Motherwell FC,Ross County FC,4-0,Final
12,24/10/2020,03:00,St. Johnstone FC,Dundee United,0-0,Final
12,25/10/2020,03:00,Aberdeen FC,Celtic FC,3-3,Final
12,25/10/2020,03:00,Rangers FC,Livingston FC,2-0,Final
12,17/02/2021,03:00,St. Mirren FC,Hamilton Academical,1-1,Final
13,31/10/2020,03:00,Dundee United,Ross County FC,2-1,Final
13,31/10/2020,03:00,Livingston FC,Motherwell FC,0-2,Final
13,01/11/2020,03:00,Kilmarnock FC,Rangers FC,0-1,Final
13,24/11/2020,03:00,Hibernian FC,St. Johnstone FC,2-2,Final
13,25/11/2020,03:00,Hamilton Academical,Aberdeen FC,1-1,Final
13,30/01/2021,03:00,Celtic FC,St. Mirren FC,1-2,Final
