Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado
15/01/2021,1,Unión Magdalena,Llaneros FC,1-2
16/01/2021,1,Real Cartagena,Internacional de Palmira,2-1
16/01/2021,1,Orsomarso SC,Barranquilla FC,2-2
17/01/2021,1,Boca Juniors de Cali,Atlético FC,1-1
17/01/2021,1,Deportes Quindío,Real Soacha Cundinamarca,1-2
03/02/2021,1,Fortaleza FC,Tigres FC,2-0
18/02/2021,1,Real Santander,Atlético Huila,2-2
18/02/2021,1,Bogotá FC,Leones FC,1-3
23/01/2021,2,Barranquilla FC,Boca Juniors de Cali,0-1
23/01/2021,2,Atlético FC,Real Cartagena,3-0
23/01/2021,2,Leones FC,Fortaleza FC,0-0
23/01/2021,2,Real Soacha Cundinamarca,Orsomarso SC,3-4
23/01/2021,2,Llaneros FC,Deportes Quindío,0-1
25/01/2021,2,Atlético Huila,Bogotá FC,4-0
26/01/2021,2,Tigres FC,Unión Magdalena,1-1
24/02/2021,2,Internacional de Palmira,Real Santander,1-0
30/01/2021,3,Fortaleza FC,Atlético Huila,3-4
30/01/2021,3,Orsomarso SC,Llaneros FC,0-0
31/01/2021,3,Leones FC,Tigres FC,1-2
31/01/2021,3,Bogotá FC,Internacional de Palmira,2-3
31/01/2021,3,Boca Juniors de Cali,Real Soacha Cundinamarca,1-2
31/01/2021,3,Deportes Quindío,Unión Magdalena,1-0
01/02/2021,3,Real Cartagena,Barranquilla FC,1-0
02/02/2021,3,Real Santander,Atlético FC,2-2
05/02/2021,4,Atlético Huila,Leones FC,1-1
06/02/2021,4,Unión Magdalena,Orsomarso SC,1-1
06/02/2021,4,Atlético FC,Bogotá FC,2-2
06/02/2021,4,Barranquilla FC,Real Santander,1-0
06/02/2021,4,Llaneros FC,Boca Juniors de Cali,0-1
06/02/2021,4,Internacional de Palmira,Fortaleza FC,3-0
07/02/2021,4,Tigres FC,Deportes Quindío,1-1
09/02/2021,4,Real Soacha Cundinamarca,Real Cartagena,2-0
10/02/2021,5,Fortaleza FC,Atlético FC,1-1
10/02/2021,5,Leones FC,Internacional de Palmira,1-1
10/02/2021,5,Orsomarso SC,Deportes Quindío,2-1
11/02/2021,5,Atlético Huila,Tigres FC,1-0
11/02/2021,5,Bogotá FC,Barranquilla FC,1-0
11/02/2021,5,Real Cartagena,Llaneros FC,3-1
11/02/2021,5,Boca Juniors de Cali,Unión Magdalena,0-1
12/02/2021,5,Real Santander,Real Soacha Cundinamarca,0-1
13/02/2021,6,Atlético FC,Leones FC,2-3
14/02/2021,6,Llaneros FC,Real Santander,0-0
14/02/2021,6,Internacional de Palmira,Atlético Huila,0-0
15/02/2021,6,Tigres FC,Orsomarso SC,2-0
15/02/2021,6,Barranquilla FC,Fortaleza FC,1-2
15/02/2021,6,Real Soacha Cundinamarca,Bogotá FC,6-0
16/02/2021,6,Unión Magdalena,Real Cartagena,2-1
16/02/2021,6,Deportes Quindío,Boca Juniors de Cali,1-1
20/02/2021,7,Real Cartagena,Deportes Quindío,2-3
20/02/2021,7,Boca Juniors de Cali,Orsomarso SC,0-0
20/02/2021,7,Internacional de Palmira,Tigres FC,0-0
21/02/2021,7,Real Santander,Unión Magdalena,0-1
22/02/2021,7,Bogotá FC,Llaneros FC,2-1
22/02/2021,7,Leones FC,Barranquilla FC,2-1
23/02/2021,7,Atlético Huila,Atlético FC,0-2
23/02/2021,7,Fortaleza FC,Real Soacha Cundinamarca,3-2
27/02/2021,8,Unión Magdalena,Bogotá FC,1-0
27/02/2021,8,Barranquilla FC,Atlético Huila,0-0
27/02/2021,8,Llaneros FC,Fortaleza FC,2-1
27/02/2021,8,Orsomarso SC,Real Cartagena,3-3
27/02/2021,8,Real Soacha Cundinamarca,Leones FC,0-1
27/02/2021,8,Atlético FC,Internacional de Palmira,1-0
28/02/2021,8,Tigres FC,Boca Juniors de Cali,1-1
01/03/2021,8,Real Santander,Deportes Quindío,1-1
03/03/2021,9,Atlético FC,Tigres FC,0-1
03/03/2021,9,Leones FC,Llaneros FC,1-0
