matchday,date,time,home_team,away_team,result,status
1,21/08/2020,03:00,Olimpik Donetsk,Dinamo Kiev,1-4,Final
1,21/08/2020,03:00,Shajtar Donetsk,Kolos Kovalivka,3-1,Final
1,22/08/2020,03:00,Desna Chernigov,Zorya Lugansk,3-1,Final
1,22/08/2020,03:00,FK Oleksandriya,FK Mariupol,4-1,Final
1,23/08/2020,03:00,Inhulets Petrove,SK Dnipro-1,1-1,Final
1,23/08/2020,03:00,Vorskla Poltava,Rukh Lviv,5-2,Final
1,21/04/2021,03:00,FK Lviv,FC Mynai,1-0,Final
2,11/09/2020,03:00,Dinamo Kiev,Desna Chernigov,0-0,Final
2,12/09/2020,03:00,SK Dnipro-1,Olimpik Donetsk,1-3,Final
2,12/09/2020,03:00,Kolos Kovalivka,FK Lviv,4-0,Final
2,13/09/2020,03:00,FC Mynai,FK Oleksandriya,1-0,Final
2,13/09/2020,03:00,Zorya Lugansk,FK Mariupol,0-1,Final
2,13/09/2020,03:00,Vorskla Poltava,Inhulets Petrove,2-0,Final
2,23/09/2020,03:00,Rukh Lviv,Shajtar Donetsk,1-1,Final
3,18/09/2020,03:00,SK Dnipro-1,FK Mariupol,1-2,Final
3,19/09/2020,03:00,FK Oleksandriya,Vorskla Poltava,0-2,Final
3,19/09/2020,03:00,Inhulets Petrove,Desna Chernigov,1-1,Final
3,19/09/2020,03:00,Dinamo Kiev,FK Lviv,3-1,Final
3,20/09/2020,03:00,Olimpik Donetsk,FC Mynai,3-0,Final
3,20/09/2020,03:00,Zorya Lugansk,Shajtar Donetsk,2-2,Final
3,20/09/2020,03:00,Rukh Lviv,Kolos Kovalivka,1-2,Final
4,26/09/2020,03:00,FC Mynai,Dinamo Kiev,0-4,Final
4,26/09/2020,03:00,Vorskla Poltava,FK Mariupol,0-0,Final
4,26/09/2020,03:00,FK Oleksandriya,SK Dnipro-1,4-1,Final
4,27/09/2020,03:00,FK Lviv,Zorya Lugansk,0-5,Final
4,27/09/2020,03:00,Shajtar Donetsk,Olimpik Donetsk,2-0,Final
4,27/09/2020,03:00,Desna Chernigov,Rukh Lviv,3-1,Final
4,27/09/2020,03:00,Kolos Kovalivka,Inhulets Petrove,0-0,Final
5,03/10/2020,03:00,SK Dnipro-1,Vorskla Poltava,2-2,Final
5,03/10/2020,03:00,Rukh Lviv,FK Lviv,0-0,Final
5,03/10/2020,03:00,Inhulets Petrove,FC Mynai,1-1,Final
5,04/10/2020,03:00,Olimpik Donetsk,FK Oleksandriya,3-2,Final
5,04/10/2020,03:00,Desna Chernigov,Shajtar Donetsk,2-2,Final
5,04/10/2020,03:00,Dinamo Kiev,Zorya Lugansk,1-1,Final
5,04/10/2020,03:00,Kolos Kovalivka,FK Mariupol,1-0,Final
6,17/10/2020,03:00,FC Mynai,FK Mariupol,0-1,Final
6,17/10/2020,03:00,Rukh Lviv,Dinamo Kiev,0-2,Final
6,17/10/2020,03:00,Shajtar Donetsk,FK Lviv,5-1,Final
6,17/10/2020,03:00,Zorya Lugansk,Kolos Kovalivka,1-1,Final
6,18/10/2020,03:00,Olimpik Donetsk,Vorskla Poltava,0-1,Final
6,18/10/2020,03:00,FK Oleksandriya,Inhulets Petrove,4-3,Final
6,18/10/2020,03:00,SK Dnipro-1,Desna Chernigov,2-0,Final
7,24/10/2020,03:00,Shajtar Donetsk,Vorskla Poltava,1-1,Final
7,24/10/2020,03:00,Olimpik Donetsk,Desna Chernigov,0-2,Final
7,24/10/2020,03:00,Dinamo Kiev,FK Oleksandriya,1-0,Final
7,24/10/2020,03:00,FK Lviv,SK Dnipro-1,1-3,Final
7,25/10/2020,03:00,Inhulets Petrove,FK Mariupol,1-1,Final
7,25/10/2020,03:00,Kolos Kovalivka,FC Mynai,2-2,Final
7,25/10/2020,03:00,Zorya Lugansk,Rukh Lviv,4-0,Final
8,30/10/2020,03:00,Shajtar Donetsk,FK Mariupol,4-1,Final
8,31/10/2020,03:00,Kolos Kovalivka,Olimpik Donetsk,1-2,Final
8,31/10/2020,03:00,FK Oleksandriya,Desna Chernigov,2-2,Final
8,31/10/2020,03:00,SK Dnipro-1,Dinamo Kiev,1-2,Final
8,01/11/2020,03:00,FC Mynai,Rukh Lviv,0-0,Final
8,01/11/2020,03:00,FK Lviv,Vorskla Poltava,1-0,Final
8,01/11/2020,03:00,Inhulets Petrove,Zorya Lugansk,1-1,Final
9,06/11/2020,03:00,SK Dnipro-1,Kolos Kovalivka,0-2,Final
