matchday,date,time,home_team,away_team,result,status
1,14/08/2020,03:00,NK Varaždin,HNK Gorica,1-5,Final
1,15/08/2020,03:00,HNK Rijeka,HNK Šibenik,2-1,Final
1,15/08/2020,03:00,NK Osijek,Slaven Belupo,0-0,Final
1,16/08/2020,03:00,Hajduk Split,NK Istra 1961,2-0,Final
1,16/08/2020,03:00,Dinamo Zagreb,Lokomotiva Zagreb,6-0,Final
2,21/08/2020,03:00,Lokomotiva Zagreb,HNK Rijeka,1-0,Final
2,21/08/2020,03:00,NK Istra 1961,Dinamo Zagreb,0-1,Final
2,22/08/2020,03:00,Slaven Belupo,HNK Gorica,1-2,Final
2,22/08/2020,03:00,HNK Šibenik,NK Varaždin,0-1,Final
2,23/08/2020,03:00,NK Osijek,Hajduk Split,1-2,Final
3,28/08/2020,03:00,HNK Gorica,HNK Šibenik,3-2,Final
3,29/08/2020,03:00,HNK Rijeka,NK Istra 1961,2-1,Final
3,29/08/2020,03:00,Hajduk Split,Slaven Belupo,2-2,Final
3,30/08/2020,03:00,NK Varaždin,Lokomotiva Zagreb,1-1,Final
3,30/08/2020,03:00,Dinamo Zagreb,NK Osijek,4-1,Final
4,11/09/2020,03:00,Slaven Belupo,HNK Šibenik,0-0,Final
4,12/09/2020,03:00,NK Osijek,HNK Rijeka,3-0,Final
4,12/09/2020,03:00,Hajduk Split,Dinamo Zagreb,1-2,Final
4,13/09/2020,03:00,NK Istra 1961,NK Varaždin,0-1,Final
4,13/09/2020,03:00,Lokomotiva Zagreb,HNK Gorica,1-2,Final
5,18/09/2020,03:00,HNK Šibenik,Lokomotiva Zagreb,3-2,Final
5,19/09/2020,03:00,HNK Gorica,NK Istra 1961,2-2,Final
5,19/09/2020,03:00,Dinamo Zagreb,Slaven Belupo,3-3,Final
5,20/09/2020,03:00,NK Varaždin,NK Osijek,0-1,Final
5,10/02/2021,03:00,HNK Rijeka,Hajduk Split,0-1,Final
6,26/09/2020,03:00,NK Istra 1961,HNK Šibenik,1-0,Final
6,26/09/2020,03:00,NK Osijek,HNK Gorica,2-1,Final
6,27/09/2020,03:00,Hajduk Split,NK Varaždin,2-0,Final
6,28/10/2020,03:00,Slaven Belupo,Lokomotiva Zagreb,0-0,Final
6,19/01/2021,03:00,Dinamo Zagreb,HNK Rijeka,0-2,Final
7,02/10/2020,03:00,Lokomotiva Zagreb,NK Istra 1961,0-0,Final
7,03/10/2020,03:00,HNK Šibenik,NK Osijek,0-2,Final
7,03/10/2020,03:00,HNK Gorica,Hajduk Split,2-1,Final
7,04/10/2020,03:00,NK Varaždin,Dinamo Zagreb,1-2,Final
7,04/10/2020,03:00,HNK Rijeka,Slaven Belupo,2-0,Final
8,16/10/2020,03:00,Slaven Belupo,NK Istra 1961,5-1,Final
8,17/10/2020,03:00,Dinamo Zagreb,HNK Gorica,3-2,Final
8,17/10/2020,03:00,HNK Rijeka,NK Varaždin,2-1,Final
8,18/10/2020,03:00,Hajduk Split,HNK Šibenik,0-1,Final
8,04/11/2020,03:00,NK Osijek,Lokomotiva Zagreb,2-1,Final
9,23/10/2020,03:00,NK Varaždin,Slaven Belupo,1-2,Final
9,25/10/2020,03:00,HNK Šibenik,Dinamo Zagreb,0-2,Final
9,24/11/2020,03:00,Lokomotiva Zagreb,Hajduk Split,1-2,Final
9,25/11/2020,03:00,NK Istra 1961,NK Osijek,1-4,Final
9,17/02/2021,03:00,HNK Gorica,HNK Rijeka,0-0,Final
10,31/10/2020,03:00,Slaven Belupo,NK Osijek,0-1,Final
10,31/10/2020,03:00,NK Istra 1961,Hajduk Split,1-0,Final
10,01/11/2020,03:00,HNK Šibenik,HNK Rijeka,2-0,Final
10,01/11/2020,03:00,Lokomotiva Zagreb,Dinamo Zagreb,1-1,Final
10,23/11/2020,03:00,HNK Gorica,NK Varaždin,1-0,Final
11,07/11/2020,03:00,NK Varaždin,HNK Šibenik,1-3,Final
11,07/11/2020,03:00,Hajduk Split,NK Osijek,1-1,Final
11,08/11/2020,03:00,Dinamo Zagreb,NK Istra 1961,5-0,Final
11,08/11/2020,03:00,HNK Rijeka,Lokomotiva Zagreb,1-0,Final
11,02/12/2020,03:00,HNK Gorica,Slaven Belupo,0-1,Final
12,20/11/2020,03:00,Lokomotiva Zagreb,NK Varaždin,2-2,Final
12,20/11/2020,03:00,HNK Šibenik,HNK Gorica,1-3,Final
12,21/11/2020,03:00,NK Osijek,Dinamo Zagreb,2-0,Final
12,21/11/2020,03:00,Slaven Belupo,Hajduk Split,0-2,Final
12,27/01/2021,03:00,NK Istra 1961,HNK Rijeka,1-2,Final
13,27/11/2020,03:00,HNK Šibenik,Slaven Belupo,0-3,Final
13,28/11/2020,03:00,NK Varaždin,NK Istra 1961,1-1,Final
13,28/11/2020,03:00,HNK Gorica,Lokomotiva Zagreb,1-1,Final
13,29/11/2020,03:00,HNK Rijeka,NK Osijek,1-1,Final
13,27/01/2021,03:00,Dinamo Zagreb,Hajduk Split,3-1,Final
14,05/12/2020,03:00,NK Osijek,NK Varaždin,1-0,Final
14,06/12/2020,03:00,Slaven Belupo,Dinamo Zagreb,1-5,Final
14,06/12/2020,03:00,Hajduk Split,HNK Rijeka,1-2,Final
14,19/01/2021,03:00,NK Istra 1961,HNK Gorica,1-1,Final
14,26/01/2021,03:00,Lokomotiva Zagreb,HNK Šibenik,0-4,Final
15,12/12/2020,03:00,HNK Gorica,NK Osijek,4-1,Final
15,12/12/2020,03:00,NK Varaždin,Hajduk Split,4-2,Final
15,13/12/2020,03:00,Lokomotiva Zagreb,Slaven Belupo,2-1,Final
15,13/12/2020,03:00,HNK Rijeka,Dinamo Zagreb,2-2,Final
15,10/02/2021,03:00,HNK Šibenik,NK Istra 1961,1-0,Final
16,19/12/2020,03:00,NK Osijek,HNK Šibenik,1-0,Final
16,19/12/2020,03:00,Dinamo Zagreb,NK Varaždin,4-0,Final
16,20/12/2020,03:00,Hajduk Split,HNK Gorica,2-4,Final
16,10/03/2021,03:00,NK Istra 1961,Lokomotiva Zagreb,3-1,Final
16,17/03/2021,03:00,Slaven Belupo,HNK Rijeka,1-3,Final
17,22/01/2021,03:00,Lokomotiva Zagreb,NK Osijek,0-3,Final
17,22/01/2021,03:00,HNK Šibenik,Hajduk Split,0-1,Final
17,23/01/2021,03:00,NK Varaždin,HNK Rijeka,2-1,Final
17,23/01/2021,03:00,HNK Gorica,Dinamo Zagreb,3-4,Final
17,24/01/2021,03:00,NK Istra 1961,Slaven Belupo,2-1,Final
18,29/01/2021,03:00,Slaven Belupo,NK Varaždin,2-0,Final
18,30/01/2021,03:00,NK Osijek,NK Istra 1961,1-0,Final
18,30/01/2021,03:00,Dinamo Zagreb,HNK Šibenik,1-2,Final
18,30/01/2021,03:00,Hajduk Split,Lokomotiva Zagreb,0-1,Final
18,31/01/2021,03:00,HNK Rijeka,HNK Gorica,0-2,Final
19,02/02/2021,03:00,NK Osijek,Slaven Belupo,3-0,Final
19,02/02/2021,03:00,Dinamo Zagreb,Lokomotiva Zagreb,2-0,Final
19,03/02/2021,03:00,NK Varaždin,HNK Gorica,2-1,Final
19,03/02/2021,03:00,HNK Rijeka,HNK Šibenik,2-2,Final
