matchday,date,time,home_team,away_team,result,status
1,27/11/2020,03:00,CS Constantine,WA Tlemcen,0-0,Final
1,27/11/2020,03:00,NA Hussein Dey,MC Oran,1-1,Final
1,27/11/2020,03:00,RC Rélizane,Paradou AC,1-1,Final
1,27/11/2020,03:00,JS Kabylie,CAB Bou Arreridj,0-0,Final
1,28/11/2020,03:00,NC Magra,ASO Chlef,3-2,Final
1,28/11/2020,03:00,Olympique Médéa,JS Saoura,0-1,Final
1,28/11/2020,03:00,US Biskra,JSM Skikda,1-0,Final
1,28/11/2020,03:00,USM Alger,ES Sétif,0-2,Final
1,08/12/2020,03:00,USM Bel Abbes,MC Alger,1-2,Final
1,15/12/2020,03:00,AS Aïn M'lila,CR Bélouizdad,0-0,Final
2,04/12/2020,03:00,CAB Bou Arreridj,USM Bel Abbes,1-1,Final
2,04/12/2020,03:00,AS Aïn M'lila,NC Magra,2-1,Final
2,04/12/2020,03:00,Paradou AC,CS Constantine,2-2,Final
2,04/12/2020,03:00,MC Oran,JS Kabylie,0-0,Final
2,05/12/2020,03:00,US Biskra,NA Hussein Dey,0-0,Final
2,05/12/2020,03:00,JS Saoura,USM Alger,2-2,Final
2,05/12/2020,03:00,ES Sétif,RC Rélizane,1-1,Final
2,05/12/2020,03:00,ASO Chlef,WA Tlemcen,1-0,Final
2,15/12/2020,03:00,MC Alger,Olympique Médéa,3-0,Final
2,31/12/2020,03:00,CR Bélouizdad,JSM Skikda,3-2,Final
3,11/12/2020,03:00,Olympique Médéa,MC Oran,1-1,Final
3,11/12/2020,03:00,RC Rélizane,JS Saoura,0-0,Final
3,11/12/2020,03:00,JSM Skikda,CAB Bou Arreridj,1-0,Final
3,11/12/2020,03:00,NA Hussein Dey,AS Aïn M'lila,1-1,Final
3,11/12/2020,03:00,JS Kabylie,CR Bélouizdad,0-3,Final
3,11/12/2020,03:00,Paradou AC,MC Alger,1-1,Final
3,12/12/2020,03:00,USM Bel Abbes,ES Sétif,0-2,Final
3,12/12/2020,03:00,NC Magra,US Biskra,0-0,Final
3,12/12/2020,03:00,CS Constantine,ASO Chlef,0-0,Final
3,12/12/2020,03:00,WA Tlemcen,USM Alger,0-0,Final
4,17/12/2020,03:00,ES Sétif,NC Magra,2-0,Final
4,18/12/2020,03:00,CAB Bou Arreridj,RC Rélizane,0-1,Final
4,18/12/2020,03:00,ASO Chlef,JS Kabylie,0-2,Final
4,18/12/2020,03:00,MC Oran,WA Tlemcen,2-1,Final
4,19/12/2020,03:00,CR Bélouizdad,NA Hussein Dey,2-0,Final
4,19/12/2020,03:00,US Biskra,Paradou AC,1-1,Final
4,19/12/2020,03:00,AS Aïn M'lila,JSM Skikda,3-0,Final
4,19/12/2020,03:00,JS Saoura,USM Bel Abbes,2-0,Final
4,19/12/2020,03:00,USM Alger,Olympique Médéa,1-3,Final
4,01/01/2021,03:00,MC Alger,CS Constantine,1-0,Final
5,23/12/2020,03:00,Paradou AC,CAB Bou Arreridj,3-2,Final
5,23/12/2020,03:00,CS Constantine,USM Alger,2-1,Final
5,23/12/2020,03:00,NC Magra,JS Saoura,0-2,Final
5,23/12/2020,03:00,RC Rélizane,MC Alger,0-1,Final
5,23/12/2020,03:00,JSM Skikda,ASO Chlef,1-4,Final
5,23/12/2020,03:00,USM Bel Abbes,MC Oran,1-1,Final
5,23/12/2020,03:00,WA Tlemcen,US Biskra,0-0,Final
5,31/12/2020,03:00,JS Kabylie,AS Aïn M'lila,1-0,Final
5,01/01/2021,03:00,NA Hussein Dey,ES Sétif,0-1,Final
5,03/02/2021,03:00,Olympique Médéa,CR Bélouizdad,0-0,Final
6,27/12/2020,03:00,US Biskra,JS Kabylie,1-1,Final
6,27/12/2020,03:00,NC Magra,Olympique Médéa,1-3,Final
6,27/12/2020,03:00,ASO Chlef,USM Bel Abbes,4-1,Final
6,27/12/2020,03:00,AS Aïn M'lila,CAB Bou Arreridj,1-0,Final
6,27/12/2020,03:00,MC Oran,RC Rélizane,1-0,Final
6,27/12/2020,03:00,ES Sétif,Paradou AC,1-0,Final
6,27/12/2020,03:00,WA Tlemcen,JSM Skikda,0-0,Final
6,27/12/2020,03:00,USM Alger,NA Hussein Dey,3-0,Final
6,03/02/2021,03:00,JS Saoura,MC Alger,1-0,Final
6,08/03/2021,03:00,CR Bélouizdad,CS Constantine,1-1,Final
7,08/01/2021,03:00,NA Hussein Dey,ASO Chlef,1-0,Final
7,08/01/2021,03:00,CS Constantine,AS Aïn M'lila,0-1,Final
7,08/01/2021,03:00,JSM Skikda,JS Saoura,1-0,Final
7,09/01/2021,03:00,Olympique Médéa,WA Tlemcen,2-1,Final
7,09/01/2021,03:00,CAB Bou Arreridj,ES Sétif,1-5,Final
7,09/01/2021,03:00,RC Rélizane,US Biskra,2-0,Final
7,09/01/2021,03:00,USM Bel Abbes,NC Magra,1-0,Final
7,11/01/2021,03:00,Paradou AC,CR Bélouizdad,1-1,Final
7,11/01/2021,03:00,JS Kabylie,USM Alger,1-2,Final
7,11/01/2021,03:00,MC Alger,MC Oran,1-1,Final
8,14/01/2021,03:00,JSM Skikda,CS Constantine,0-0,Final
8,15/01/2021,03:00,US Biskra,USM Bel Abbes,0-1,Final
8,15/01/2021,03:00,JS Saoura,NA Hussein Dey,2-1,Final
8,15/01/2021,03:00,AS Aïn M'lila,Olympique Médéa,1-3,Final
8,15/01/2021,03:00,ASO Chlef,CAB Bou Arreridj,2-0,Final
8,16/01/2021,03:00,NC Magra,Paradou AC,0-0,Final
8,16/01/2021,03:00,WA Tlemcen,JS Kabylie,0-2,Final
8,16/01/2021,03:00,ES Sétif,MC Alger,0-1,Final
8,16/01/2021,03:00,CR Bélouizdad,MC Oran,1-1,Final
8,16/01/2021,03:00,USM Alger,RC Rélizane,3-1,Final
9,22/01/2021,03:00,RC Rélizane,CR Bélouizdad,0-1,Final
9,22/01/2021,03:00,NA Hussein Dey,NC Magra,1-1,Final
9,22/01/2021,03:00,JS Kabylie,JS Saoura,2-1,Final
9,22/01/2021,03:00,Paradou AC,JSM Skikda,3-0,Final
9,22/01/2021,03:00,CS Constantine,ES Sétif,0-1,Final
9,22/01/2021,03:00,Olympique Médéa,US Biskra,1-0,Final
9,22/01/2021,03:00,MC Alger,AS Aïn M'lila,3-3,Final
9,22/01/2021,03:00,USM Bel Abbes,WA Tlemcen,2-3,Final
9,22/01/2021,03:00,MC Oran,ASO Chlef,1-0,Final
9,22/01/2021,03:00,CAB Bou Arreridj,USM Alger,0-1,Final
10,26/01/2021,03:00,JSM Skikda,NA Hussein Dey,0-1,Final
10,26/01/2021,03:00,NC Magra,JS Kabylie,1-0,Final
10,26/01/2021,03:00,CR Bélouizdad,USM Bel Abbes,3-1,Final
10,26/01/2021,03:00,US Biskra,CAB Bou Arreridj,1-1,Final
10,26/01/2021,03:00,AS Aïn M'lila,RC Rélizane,0-0,Final
10,26/01/2021,03:00,JS Saoura,CS Constantine,1-0,Final
10,26/01/2021,03:00,USM Alger,MC Oran,2-0,Final
10,26/01/2021,03:00,WA Tlemcen,MC Alger,1-0,Final
10,26/01/2021,03:00,ES Sétif,Olympique Médéa,0-0,Final
10,26/01/2021,03:00,ASO Chlef,Paradou AC,2-1,Final
11,30/01/2021,03:00,Olympique Médéa,ASO Chlef,2-1,Final
11,30/01/2021,03:00,RC Rélizane,WA Tlemcen,0-0,Final
11,30/01/2021,03:00,CR Bélouizdad,ES Sétif,1-1,Final
11,30/01/2021,03:00,Paradou AC,AS Aïn M'lila,0-0,Final
11,30/01/2021,03:00,CS Constantine,NC Magra,2-0,Final
11,30/01/2021,03:00,MC Alger,US Biskra,1-1,Final
11,30/01/2021,03:00,MC Oran,JS Saoura,2-1,Final
11,30/01/2021,03:00,JS Kabylie,JSM Skikda,1-0,Final
11,30/01/2021,03:00,CAB Bou Arreridj,NA Hussein Dey,1-2,Final
11,30/01/2021,03:00,USM Bel Abbes,USM Alger,1-1,Final
12,06/02/2021,03:00,ES Sétif,MC Oran,4-1,Final
12,06/02/2021,03:00,NA Hussein Dey,JS Kabylie,0-2,Final
12,06/02/2021,03:00,AS Aïn M'lila,USM Bel Abbes,1-0,Final
12,06/02/2021,03:00,NC Magra,RC Rélizane,0-1,Final
12,06/02/2021,03:00,WA Tlemcen,Paradou AC,1-4,Final
12,06/02/2021,03:00,US Biskra,CS Constantine,0-1,Final
12,07/02/2021,03:00,JSM Skikda,Olympique Médéa,0-1,Final
12,07/02/2021,03:00,JS Saoura,CAB Bou Arreridj,2-0,Final
12,24/03/2021,03:00,ASO Chlef,CR Bélouizdad,1-3,Final
12,26/03/2021,03:00,USM Alger,MC Alger,2-2,Final
13,12/02/2021,03:00,USM Alger,AS Aïn M'lila,0-1,Final
13,12/02/2021,03:00,USM Bel Abbes,Paradou AC,0-0,Final
13,12/02/2021,03:00,MC Oran,US Biskra,6-0,Final
13,13/02/2021,03:00,RC Rélizane,JSM Skikda,2-1,Final
13,13/02/2021,03:00,CAB Bou Arreridj,NC Magra,2-2,Final
13,13/02/2021,03:00,Olympique Médéa,NA Hussein Dey,2-1,Final
13,26/03/2021,03:00,JS Saoura,ES Sétif,1-0,Final
13,26/03/2021,03:00,JS Kabylie,CS Constantine,0-1,Final
13,28/03/2021,03:00,CR Bélouizdad,WA Tlemcen,1-1,Final
13,30/03/2021,03:00,MC Alger,ASO Chlef,2-0,Final
14,19/02/2021,03:00,NA Hussein Dey,USM Bel Abbes,1-1,Final
14,19/02/2021,03:00,US Biskra,USM Alger,1-0,Final
14,19/02/2021,03:00,CS Constantine,MC Oran,1-3,Final
14,20/02/2021,03:00,Paradou AC,Olympique Médéa,2-1,Final
14,20/02/2021,03:00,ASO Chlef,JS Saoura,0-6,Final
14,20/02/2021,03:00,WA Tlemcen,CAB Bou Arreridj,3-1,Final
14,30/03/2021,03:00,JS Kabylie,RC Rélizane,1-0,Final
14,30/03/2021,03:00,ES Sétif,AS Aïn M'lila,4-0,Final
14,16/04/2021,03:00,JSM Skikda,MC Alger,1-0,Final
14,16/04/2021,03:00,NC Magra,CR Bélouizdad,0-0,Final
15,26/02/2021,03:00,Olympique Médéa,CS Constantine,0-0,Final
15,26/02/2021,03:00,JS Saoura,US Biskra,4-0,Final
15,26/02/2021,03:00,NA Hussein Dey,RC Rélizane,3-0,Final
15,26/02/2021,03:00,USM Alger,NC Magra,3-0,Final
15,26/02/2021,03:00,USM Bel Abbes,JSM Skikda,2-1,Final
