matchday,date,time,home_team,away_team,result,status
1,18/09/2020,03:00,FC Famalicão,SL Benfica,1-5,Final
1,18/09/2020,03:00,Vitória Guimarães,B-SAD,0-1,Final
1,19/09/2020,03:00,CD Nacional,Boavista,3-3,Final
1,19/09/2020,03:00,FC Porto,Sporting Braga,3-1,Final
1,20/09/2020,03:00,CD Santa Clara,CS Marítimo,2-0,Final
1,20/09/2020,03:00,Moreirense FC,SC Farense,2-0,Final
1,20/09/2020,03:00,CD Tondela,Rio Ave FC,1-1,Final
1,21/09/2020,03:00,Portimonense SC,Paços de Ferreira,1-1,Final
1,28/10/2020,03:00,Sporting CP,Gil Vicente,3-1,Final
2,25/09/2020,03:00,Sporting Braga,CD Santa Clara,0-1,Final
2,26/09/2020,03:00,CS Marítimo,CD Tondela,2-1,Final
2,26/09/2020,03:00,SL Benfica,Moreirense FC,2-0,Final
2,26/09/2020,03:00,Boavista,FC Porto,0-5,Final
2,27/09/2020,03:00,SC Farense,CD Nacional,0-1,Final
2,27/09/2020,03:00,Gil Vicente,Portimonense SC,1-0,Final
2,27/09/2020,03:00,Paços de Ferreira,Sporting CP,0-2,Final
2,27/09/2020,03:00,Rio Ave FC,Vitória Guimarães,0-0,Final
2,28/09/2020,03:00,B-SAD,FC Famalicão,1-2,Final
3,02/10/2020,03:00,Moreirense FC,Boavista,1-1,Final
3,02/10/2020,03:00,Vitória Guimarães,Paços de Ferreira,1-0,Final
3,03/10/2020,03:00,CD Santa Clara,Gil Vicente,0-0,Final
3,03/10/2020,03:00,FC Porto,CS Marítimo,2-3,Final
3,03/10/2020,03:00,CD Tondela,Sporting Braga,0-4,Final
3,04/10/2020,03:00,CD Nacional,B-SAD,0-0,Final
3,04/10/2020,03:00,SL Benfica,SC Farense,3-2,Final
3,04/10/2020,03:00,FC Famalicão,Rio Ave FC,1-1,Final
3,04/10/2020,03:00,Portimonense SC,Sporting CP,0-2,Final
4,17/10/2020,03:00,Gil Vicente,CD Tondela,1-1,Final
4,17/10/2020,03:00,CS Marítimo,Portimonense SC,1-2,Final
4,17/10/2020,03:00,Sporting Braga,CD Nacional,2-1,Final
4,17/10/2020,03:00,Sporting CP,FC Porto,2-2,Final
4,18/10/2020,03:00,B-SAD,Moreirense FC,0-0,Final
4,18/10/2020,03:00,Paços de Ferreira,CD Santa Clara,2-1,Final
4,18/10/2020,03:00,SC Farense,FC Famalicão,3-3,Final
4,18/10/2020,03:00,Rio Ave FC,SL Benfica,0-3,Final
4,19/10/2020,03:00,Boavista,Vitória Guimarães,0-1,Final
5,23/10/2020,03:00,CD Tondela,Portimonense SC,1-0,Final
5,24/10/2020,03:00,CD Nacional,Paços de Ferreira,1-1,Final
5,24/10/2020,03:00,CD Santa Clara,Sporting CP,1-2,Final
5,24/10/2020,03:00,FC Porto,Gil Vicente,1-0,Final
5,25/10/2020,03:00,SC Farense,Rio Ave FC,0-1,Final
5,25/10/2020,03:00,Moreirense FC,CS Marítimo,2-1,Final
5,25/10/2020,03:00,FC Famalicão,Boavista,2-2,Final
5,25/10/2020,03:00,Vitória Guimarães,Sporting Braga,0-1,Final
5,26/10/2020,03:00,SL Benfica,B-SAD,2-0,Final
6,30/10/2020,03:00,Paços de Ferreira,FC Porto,3-2,Final
6,31/10/2020,03:00,B-SAD,SC Farense,1-1,Final
6,31/10/2020,03:00,Rio Ave FC,Moreirense FC,2-0,Final
6,31/10/2020,03:00,CS Marítimo,CD Nacional,0-0,Final
6,01/11/2020,03:00,Portimonense SC,CD Santa Clara,1-2,Final
6,01/11/2020,03:00,Gil Vicente,Vitória Guimarães,1-2,Final
6,01/11/2020,03:00,Sporting CP,CD Tondela,4-0,Final
6,02/11/2020,03:00,Sporting Braga,FC Famalicão,1-0,Final
6,02/11/2020,03:00,Boavista,SL Benfica,3-0,Final
7,06/11/2020,03:00,B-SAD,Rio Ave FC,0-0,Final
7,07/11/2020,03:00,CD Tondela,CD Santa Clara,2-0,Final
7,07/11/2020,03:00,FC Famalicão,CS Marítimo,2-1,Final
7,07/11/2020,03:00,Vitória Guimarães,Sporting CP,0-4,Final
7,08/11/2020,03:00,SC Farense,Boavista,3-1,Final
7,08/11/2020,03:00,CD Nacional,Gil Vicente,2-1,Final
7,08/11/2020,03:00,FC Porto,Portimonense SC,3-1,Final
7,08/11/2020,03:00,SL Benfica,Sporting Braga,2-3,Final
7,01/12/2020,03:00,Moreirense FC,Paços de Ferreira,0-1,Final
8,27/11/2020,03:00,Paços de Ferreira,FC Famalicão,2-0,Final
8,27/11/2020,03:00,CD Tondela,Vitória Guimarães,0-2,Final
8,28/11/2020,03:00,CD Santa Clara,FC Porto,0-1,Final
8,28/11/2020,03:00,Sporting CP,Moreirense FC,2-1,Final
8,29/11/2020,03:00,Gil Vicente,Rio Ave FC,2-0,Final
8,29/11/2020,03:00,Portimonense SC,CD Nacional,1-0,Final
8,29/11/2020,03:00,Boavista,B-SAD,0-0,Final
8,29/11/2020,03:00,Sporting Braga,SC Farense,1-0,Final
8,30/11/2020,03:00,CS Marítimo,SL Benfica,1-2,Final
9,05/12/2020,03:00,Moreirense FC,Gil Vicente,1-1,Final
9,05/12/2020,03:00,Vitória Guimarães,Portimonense SC,1-0,Final
9,05/12/2020,03:00,FC Famalicão,Sporting CP,2-2,Final
9,05/12/2020,03:00,FC Porto,CD Tondela,4-3,Final
9,06/12/2020,03:00,CD Nacional,CD Santa Clara,1-3,Final
9,06/12/2020,03:00,Rio Ave FC,Boavista,0-0,Final
9,06/12/2020,03:00,SL Benfica,Paços de Ferreira,2-1,Final
9,06/12/2020,03:00,B-SAD,Sporting Braga,2-1,Final
9,07/12/2020,03:00,SC Farense,CS Marítimo,2-1,Final
10,18/12/2020,03:00,Portimonense SC,FC Famalicão,0-0,Final
10,19/12/2020,03:00,CS Marítimo,B-SAD,1-0,Final
10,19/12/2020,03:00,CD Tondela,Moreirense FC,0-0,Final
10,19/12/2020,03:00,Sporting CP,SC Farense,1-0,Final
10,20/12/2020,03:00,Paços de Ferreira,Boavista,1-1,Final
10,20/12/2020,03:00,Gil Vicente,SL Benfica,0-2,Final
10,20/12/2020,03:00,FC Porto,CD Nacional,2-0,Final
10,21/12/2020,03:00,CD Santa Clara,Vitória Guimarães,0-4,Final
10,22/12/2020,03:00,Sporting Braga,Rio Ave FC,3-0,Final
11,27/12/2020,03:00,FC Famalicão,Gil Vicente,0-1,Final
11,27/12/2020,03:00,CD Nacional,CD Tondela,2-0,Final
11,27/12/2020,03:00,SC Farense,Paços de Ferreira,1-1,Final
11,27/12/2020,03:00,B-SAD,Sporting CP,1-2,Final
11,28/12/2020,03:00,Rio Ave FC,CS Marítimo,1-3,Final
11,28/12/2020,03:00,Boavista,Sporting Braga,1-4,Final
11,29/12/2020,03:00,SL Benfica,Portimonense SC,2-1,Final
11,29/12/2020,03:00,Moreirense FC,CD Santa Clara,1-0,Final
11,29/12/2020,03:00,Vitória Guimarães,FC Porto,2-3,Final
12,02/01/2021,03:00,Sporting CP,Sporting Braga,2-0,Final
12,03/01/2021,03:00,CD Tondela,FC Famalicão,1-0,Final
12,03/01/2021,03:00,CS Marítimo,Boavista,0-0,Final
12,03/01/2021,03:00,Paços de Ferreira,Rio Ave FC,2-0,Final
12,03/01/2021,03:00,FC Porto,Moreirense FC,3-0,Final
12,04/01/2021,03:00,CD Santa Clara,SL Benfica,1-1,Final
12,04/01/2021,03:00,Gil Vicente,B-SAD,0-0,Final
12,04/01/2021,03:00,Portimonense SC,SC Farense,2-0,Final
12,21/01/2021,03:00,Vitória Guimarães,CD Nacional,3-1,Final
13,07/01/2021,03:00,Sporting Braga,CS Marítimo,2-1,Final
13,08/01/2021,03:00,CD Nacional,Sporting CP,0-2,Final
13,08/01/2021,03:00,SL Benfica,CD Tondela,2-0,Final
13,08/01/2021,03:00,Rio Ave FC,Portimonense SC,3-0,Final
13,08/01/2021,03:00,FC Famalicão,FC Porto,1-4,Final
13,09/01/2021,03:00,Moreirense FC,Vitória Guimarães,2-2,Final
13,09/01/2021,03:00,Boavista,CD Santa Clara,1-1,Final
13,10/01/2021,03:00,SC Farense,Gil Vicente,3-1,Final
13,10/01/2021,03:00,B-SAD,Paços de Ferreira,0-2,Final
14,15/01/2021,03:00,Sporting CP,Rio Ave FC,1-1,Final
14,15/01/2021,03:00,FC Porto,SL Benfica,1-1,Final
14,16/01/2021,03:00,Paços de Ferreira,Sporting Braga,2-0,Final
14,16/01/2021,03:00,CD Tondela,Boavista,3-1,Final
14,17/01/2021,03:00,CD Nacional,Moreirense FC,0-1,Final
14,17/01/2021,03:00,CD Santa Clara,FC Famalicão,1-2,Final
14,17/01/2021,03:00,Gil Vicente,CS Marítimo,0-1,Final
14,18/01/2021,03:00,Portimonense SC,B-SAD,1-0,Final
14,17/02/2021,03:00,Vitória Guimarães,SC Farense,2-2,Final
15,24/01/2021,03:00,CS Marítimo,Paços de Ferreira,0-3,Final
15,24/01/2021,03:00,Moreirense FC,Portimonense SC,2-2,Final
15,24/01/2021,03:00,FC Famalicão,Vitória Guimarães,0-1,Final
15,25/01/2021,03:00,B-SAD,CD Tondela,2-0,Final
15,25/01/2021,03:00,Rio Ave FC,CD Santa Clara,1-2,Final
15,25/01/2021,03:00,SL Benfica,CD Nacional,1-1,Final
15,25/01/2021,03:00,SC Farense,FC Porto,0-1,Final
15,26/01/2021,03:00,Sporting Braga,Gil Vicente,1-0,Final
15,26/01/2021,03:00,Boavista,Sporting CP,0-2,Final
16,30/01/2021,03:00,CD Nacional,FC Famalicão,2-1,Final
16,30/01/2021,03:00,CD Tondela,SC Farense,2-0,Final
16,30/01/2021,03:00,Portimonense SC,Boavista,1-2,Final
16,31/01/2021,03:00,Vitória Guimarães,CS Marítimo,1-0,Final
16,01/02/2021,03:00,CD Santa Clara,B-SAD,2-0,Final
16,01/02/2021,03:00,FC Porto,Rio Ave FC,2-0,Final
16,01/02/2021,03:00,Moreirense FC,Sporting Braga,0-4,Final
16,01/02/2021,03:00,Sporting CP,SL Benfica,1-0,Final
16,02/02/2021,03:00,Gil Vicente,Paços de Ferreira,1-2,Final
17,04/02/2021,03:00,SC Farense,CD Santa Clara,1-1,Final
17,04/02/2021,03:00,B-SAD,FC Porto,0-0,Final
17,04/02/2021,03:00,Sporting Braga,Portimonense SC,2-1,Final
17,04/02/2021,03:00,FC Famalicão,Moreirense FC,0-2,Final
17,05/02/2021,03:00,Rio Ave FC,CD Nacional,0-0,Final
17,05/02/2021,03:00,SL Benfica,Vitória Guimarães,0-0,Final
17,05/02/2021,03:00,CS Marítimo,Sporting CP,0-2,Final
17,05/02/2021,03:00,Boavista,Gil Vicente,1-2,Final
17,05/02/2021,03:00,Paços de Ferreira,CD Tondela,2-1,Final
18,07/02/2021,03:00,Sporting Braga,FC Porto,2-2,Final
18,08/02/2021,03:00,SC Farense,Moreirense FC,1-2,Final
18,08/02/2021,03:00,SL Benfica,FC Famalicão,2-0,Final
18,08/02/2021,03:00,CS Marítimo,CD Santa Clara,1-2,Final
18,08/02/2021,03:00,B-SAD,Vitória Guimarães,1-1,Final
18,09/02/2021,03:00,Paços de Ferreira,Portimonense SC,0-0,Final
18,09/02/2021,03:00,Rio Ave FC,CD Tondela,2-1,Final
18,09/02/2021,03:00,Boavista,CD Nacional,0-1,Final
18,09/02/2021,03:00,Gil Vicente,Sporting CP,1-2,Final
19,12/02/2021,03:00,FC Famalicão,B-SAD,0-0,Final
19,13/02/2021,03:00,CD Nacional,SC Farense,2-3,Final
19,13/02/2021,03:00,Vitória Guimarães,Rio Ave FC,1-3,Final
19,13/02/2021,03:00,FC Porto,Boavista,2-2,Final
19,14/02/2021,03:00,Portimonense SC,Gil Vicente,4-1,Final
19,14/02/2021,03:00,CD Santa Clara,Sporting Braga,0-1,Final
19,14/02/2021,03:00,Moreirense FC,SL Benfica,1-1,Final
19,15/02/2021,03:00,Sporting CP,Paços de Ferreira,2-0,Final
19,16/02/2021,03:00,CD Tondela,CS Marítimo,2-1,Final
20,19/02/2021,03:00,Boavista,Moreirense FC,1-0,Final
20,20/02/2021,03:00,B-SAD,CD Nacional,2-1,Final
20,20/02/2021,03:00,Gil Vicente,CD Santa Clara,1-0,Final
20,20/02/2021,03:00,Sporting CP,Portimonense SC,2-0,Final
20,21/02/2021,03:00,Rio Ave FC,FC Famalicão,0-1,Final
20,21/02/2021,03:00,Paços de Ferreira,Vitória Guimarães,2-1,Final
20,21/02/2021,03:00,Sporting Braga,CD Tondela,4-2,Final
20,21/02/2021,03:00,SC Farense,SL Benfica,0-0,Final
20,22/02/2021,03:00,CS Marítimo,FC Porto,1-2,Final
21,26/02/2021,03:00,Vitória Guimarães,Boavista,2-1,Final
21,27/02/2021,03:00,FC Famalicão,SC Farense,0-0,Final
21,27/02/2021,03:00,CD Santa Clara,Paços de Ferreira,3-0,Final
21,27/02/2021,03:00,FC Porto,Sporting CP,0-0,Final
21,28/02/2021,03:00,Portimonense SC,CS Marítimo,0-0,Final
21,28/02/2021,03:00,CD Tondela,Gil Vicente,1-0,Final
21,28/02/2021,03:00,CD Nacional,Sporting Braga,1-2,Final
