Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado
12/09/2020,1,Barrow AFC,Stevenage FC,1-1
12/09/2020,1,Bolton Wanderers,Forest Green Rovers,0-1
12/09/2020,1,Bradford City,Colchester United,0-0
12/09/2020,1,Cambridge United,Carlisle United,3-0
12/09/2020,1,Cheltenham Town,Morecambe FC,1-2
12/09/2020,1,Walsall FC,Grimsby Town,1-0
12/09/2020,1,Mansfield Town,Tranmere Rovers,0-0
12/09/2020,1,Oldham Athletic,Leyton Orient,0-1
12/09/2020,1,Port Vale FC,Crawley Town,2-0
12/09/2020,1,Salford City,Exeter City,2-2
12/09/2020,1,Scunthorpe United,Newport County,1-1
12/09/2020,1,Southend United,Harrogate Town,0-4
19/09/2020,2,Carlisle United,Southend United,2-0
19/09/2020,2,Colchester United,Bolton Wanderers,2-0
19/09/2020,2,Crawley Town,Scunthorpe United,1-0
19/09/2020,2,Exeter City,Port Vale FC,0-2
19/09/2020,2,Morecambe FC,Cambridge United,0-5
19/09/2020,2,Stevenage FC,Oldham Athletic,3-0
19/09/2020,2,Forest Green Rovers,Bradford City,2-2
19/09/2020,2,Grimsby Town,Salford City,0-4
19/09/2020,2,Harrogate Town,Walsall FC,2-2
19/09/2020,2,Leyton Orient,Mansfield Town,2-2
19/09/2020,2,Newport County,Barrow AFC,2-1
19/09/2020,2,Tranmere Rovers,Cheltenham Town,0-3
26/09/2020,3,Barrow AFC,Colchester United,1-1
26/09/2020,3,Bolton Wanderers,Newport County,0-2
26/09/2020,3,Bradford City,Stevenage FC,2-1
26/09/2020,3,Cambridge United,Tranmere Rovers,0-0
26/09/2020,3,Mansfield Town,Exeter City,1-2
26/09/2020,3,Oldham Athletic,Crawley Town,2-3
26/09/2020,3,Port Vale FC,Harrogate Town,0-0
26/09/2020,3,Salford City,Forest Green Rovers,0-0
26/09/2020,3,Scunthorpe United,Carlisle United,1-0
26/09/2020,3,Southend United,Morecambe FC,1-2
13/10/2020,3,Cheltenham Town,Grimsby Town,1-3
13/10/2020,3,Walsall FC,Leyton Orient,2-1
03/10/2020,4,Carlisle United,Barrow AFC,1-0
03/10/2020,4,Colchester United,Oldham Athletic,3-3
03/10/2020,4,Crawley Town,Southend United,1-1
03/10/2020,4,Exeter City,Cambridge United,2-0
03/10/2020,4,Morecambe FC,Port Vale FC,1-0
03/10/2020,4,Stevenage FC,Salford City,0-1
03/10/2020,4,Forest Green Rovers,Walsall FC,1-1
03/10/2020,4,Harrogate Town,Bolton Wanderers,1-2
03/10/2020,4,Leyton Orient,Cheltenham Town,0-2
03/10/2020,4,Newport County,Mansfield Town,2-1
03/10/2020,4,Tranmere Rovers,Scunthorpe United,2-0
22/12/2020,4,Grimsby Town,Bradford City,1-2
10/10/2020,5,Barrow AFC,Leyton Orient,1-1
10/10/2020,5,Bolton Wanderers,Grimsby Town,0-0
10/10/2020,5,Cambridge United,Newport County,2-1
10/10/2020,5,Cheltenham Town,Crawley Town,2-0
