matchday,date,time,home_team,away_team,result,status
1,09/09/2020,19:00,Estoril,Arouca,1-0,Final
1,11/09/2020,19:00,Vizela,Oliveirense,2-1,Final
1,13/09/2020,05:15,Cova De Piedade,Mafra,0-4,Final
1,13/09/2020,10:00,Leixoes,Casa Pia,2-2,Final
1,13/09/2020,12:00,Benfica B,Vilafranquense,3-2,Final
1,13/09/2020,12:30,Varzim,FC Porto B,1-0,Final
1,14/09/2020,13:45,Penafiel,SC Covilha,1-0,Final
2,18/09/2020,10:00,Oliveirense,Penafiel,2-1,Final
2,18/09/2020,11:00,Chaves,Varzim,0-0,Final
2,18/09/2020,12:00,Vilafranquense,Feirense,0-4,Final
2,19/09/2020,05:00,Casa Pia,Benfica B,0-6,Final
2,19/09/2020,09:30,Arouca,Leixoes,0-0,Final
2,19/09/2020,09:30,Mafra,Academico Viseu,1-0,Final
2,19/09/2020,11:00,FC Porto B,Vizela,4-1,Final
2,19/09/2020,12:00,SC Covilha,Cova De Piedade,1-3,Final
2,20/09/2020,05:15,Academica,Estoril,1-0,Final
3,22/09/2020,12:00,Feirense,Casa Pia,2-1,Final
3,22/09/2020,12:00,Vizela,SC Covilha,2-1,Final
3,22/09/2020,14:00,Varzim,Arouca,0-0,Final
3,23/09/2020,10:00,Benfica B,Chaves,3-4,Final
3,23/09/2020,10:00,Oliveirense,FC Porto B,2-2,Final
3,23/09/2020,10:00,Cova De Piedade,Academica,0-0,Final
3,23/09/2020,12:30,Penafiel,Vilafranquense,1-2,Final
3,23/09/2020,14:00,Leixoes,Mafra,0-2,Final
3,24/09/2020,10:00,Academico Viseu,Estoril,0-2,Final
4,26/09/2020,05:00,SC Covilha,Varzim,2-1,Final
4,27/09/2020,05:15,Mafra,Benfica B,2-1,Final
4,27/09/2020,09:30,Arouca,Academico Viseu,1-1,Final
4,27/09/2020,09:30,Casa Pia,Vizela,1-1,Final
4,27/09/2020,11:00,FC Porto B,Penafiel,1-2,Final
4,27/09/2020,12:00,Chaves,Cova De Piedade,1-0,Final
4,27/09/2020,12:00,Vilafranquense,Oliveirense,0-0,Final
4,28/09/2020,13:45,Estoril,Leixoes,1-0,Final
4,29/09/2020,14:00,Academica,Feirense,0-1,Final
5,02/10/2020,11:00,Penafiel,Mafra,3-1,Final
5,03/10/2020,05:00,Feirense,SC Covilha,0-0,Final
5,03/10/2020,09:30,Oliveirense,Casa Pia,0-1,Final
5,03/10/2020,09:30,Cova De Piedade,Arouca,0-2,Final
5,04/10/2020,05:15,Benfica B,Estoril,0-1,Final
5,04/10/2020,05:15,Varzim,Academica,0-1,Final
5,04/10/2020,09:30,Academico Viseu,Leixoes,1-1,Final
5,04/10/2020,11:00,FC Porto B,Vilafranquense,2-1,Final
5,05/10/2020,13:45,Vizela,Chaves,1-1,Final
1,08/10/2020,09:00,Academico Viseu,Academica,0-0,Final
1,15/10/2020,14:00,Feirense,Chaves,0-4,Final
6,16/10/2020,14:00,Leixoes,Varzim,3-1,Final
6,17/10/2020,05:00,Arouca,Benfica B,1-0,Final
6,17/10/2020,09:00,Mafra,Vizela,2-0,Final
6,17/10/2020,09:00,Casa Pia,FC Porto B,2-1,Final
6,18/10/2020,05:15,Academica,Penafiel,2-1,Final
6,18/10/2020,09:00,SC Covilha,Vilafranquense,2-2,Final
6,18/10/2020,09:00,Academico Viseu,Cova De Piedade,0-2,Final
6,20/10/2020,12:30,Chaves,Oliveirense,0-2,Final
6,20/10/2020,14:30,Estoril,Feirense,3-3,Final
7,23/10/2020,12:30,Penafiel,Arouca,2-2,Final
7,24/10/2020,05:00,Vizela,Academica,1-3,Final
7,24/10/2020,09:00,Cova De Piedade,Leixoes,2-0,Final
7,24/10/2020,09:00,FC Porto B,Chaves,1-2,Final
7,24/10/2020,09:00,Vilafranquense,Casa Pia,2-2,Final
7,24/10/2020,11:00,Benfica B,Academico Viseu,0-1,Final
7,25/10/2020,06:15,Varzim,Estoril,0-2,Final
7,25/10/2020,10:00,Oliveirense,SC Covilha,1-2,Final
7,26/10/2020,13:30,Feirense,Mafra,3-1,Final
8,31/10/2020,06:00,SC Covilha,FC Porto B,4-0,Final
8,31/10/2020,10:00,Academica,Oliveirense,3-0,Final
8,31/10/2020,12:30,Chaves,Vilafranquense,0-0,Final
8,01/11/2020,06:15,Leixoes,Benfica B,3-2,Final
8,01/11/2020,09:00,Casa Pia,Penafiel,3-3,Final
8,01/11/2020,10:00,Academico Viseu,Feirense,0-1,Final
8,01/11/2020,10:00,Arouca,Vizela,2-1,Final
8,01/11/2020,12:30,Mafra,Varzim,3-1,Final
9,06/11/2020,13:30,Feirense,Arouca,0-1,Final
9,07/11/2020,10:00,Varzim,Academico Viseu,1-1,Final
9,07/11/2020,10:00,FC Porto B,Mafra,1-2,Final
9,07/11/2020,10:00,Casa Pia,SC Covilha,0-1,Final
9,07/11/2020,12:30,Vizela,Leixoes,2-1,Final
9,08/11/2020,06:15,Oliveirense,Estoril,0-1,Final
9,08/11/2020,10:00,Vilafranquense,Academica,0-0,Final
9,09/11/2020,14:45,Penafiel,Chaves,1-0,Final
8,14/11/2020,06:00,Estoril,Cova De Piedade,5-1,Final
9,25/11/2020,13:00,Cova De Piedade,Benfica B,2-3,Final
10,28/11/2020,06:00,Academico Viseu,Penafiel,0-0,Final
10,28/11/2020,10:00,Cova De Piedade,Feirense,0-0,Final
10,29/11/2020,06:15,Academica,SC Covilha,2-1,Final
10,29/11/2020,09:00,Estoril,Vizela,2-2,Final
10,29/11/2020,10:00,Arouca,FC Porto B,2-3,Final
10,30/11/2020,11:00,Benfica B,Varzim,1-0,Final
10,30/11/2020,15:45,Mafra,Vilafranquense,0-1,Final
10,01/12/2020,12:00,Chaves,Casa Pia,1-2,Final
11,04/12/2020,15:30,Penafiel,Leixoes,1-0,Final
11,05/12/2020,06:00,Feirense,Benfica B,2-0,Final
11,05/12/2020,10:00,Oliveirense,Arouca,1-2,Final
11,05/12/2020,12:00,Vizela,Academico Viseu,1-0,Final
