Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado
21/11/2021,,Santos Laguna,Atlético San Luis,2-0
21/11/2021,,Puebla FC,Deportivo Guadalajara,6-5
22/11/2021,,Deportivo Toluca,Pumas UNAM,1-2
22/11/2021,,Cruz Azul,CF Monterrey,1-4
25/11/2021,,Pumas UNAM,CF América,0-0
25/11/2021,,CF Monterrey,Atlas Guadalajara,0-0
26/11/2021,,Puebla FC,Club León,2-1
26/11/2021,,Santos Laguna,UANL Tigres,2-1
28/11/2021,,CF América,Pumas UNAM,1-3
28/11/2021,,Atlas Guadalajara,CF Monterrey,1-1
29/11/2021,,UANL Tigres,Santos Laguna,1-0
29/11/2021,,Club León,Puebla FC,2-0
02/12/2021,,UANL Tigres,Club León,2-1
03/12/2021,,Pumas UNAM,Atlas Guadalajara,0-1
05/12/2021,,Club León,UANL Tigres,2-1
06/12/2021,,Atlas Guadalajara,Pumas UNAM,0-1
10/12/2021,,Club León,Atlas Guadalajara,3-2
13/12/2021,,Atlas Guadalajara,Club León,4-3
