matchday,date,time,home_team,away_team,result,status
1,06/08/2021,13:45,Dynamo Dresden,SC Paderborn 07,2-1,Final
1,06/08/2021,13:45,TSV 1860 Munich,SV Darmstadt 98,1-1,Final
1,07/08/2021,08:30,SV Sandhausen,RB Leipzig,0-4,Final
1,07/08/2021,08:30,VfL Osnabrück,Werder Bremen,2-0,Final
1,07/08/2021,08:30,Eintracht Norderstedt,Hannover 96,0-4,Final
1,07/08/2021,08:30,BFC Dynamo,VfB Stuttgart,0-6,Final
1,07/08/2021,08:30,Weiche Flensburg,Holstein Kiel,2-4,Final
1,07/08/2021,08:30,Bayreuth,Arminia Bielefeld,3-6,Final
2,07/08/2021,08:30,Lokomotive Leipzig,Bayer Leverkusen,0-3,Final
2,07/08/2021,08:30,Wuppertaler SV,VfL Bochum,1-2,Final
2,07/08/2021,08:30,Greifswalder FC,FC Augsburg,2-4,Final
2,07/08/2021,11:30,1. FC Magdeburg,FC St. Pauli,2-3,Final
2,07/08/2021,11:30,SV Babelsberg 03,SpVgg Greuther Fürth,2-2,Final
2,07/08/2021,11:30,SSV ULM 1846,1. FC Nürnberg,0-1,Final
2,07/08/2021,13:45,SV Wehen,Borussia Dortmund,0-3,Final
2,08/08/2021,08:30,Preußen Münster,VfL Wolfsburg,1-3,Final
3,08/08/2021,08:30,SV Meppen,Hertha BSC,0-1,Final
3,08/08/2021,08:30,FC Carl Zeiss Jena,1. FC Köln,1-1,Final
3,08/08/2021,08:30,FC 08 Villingen,FC Schalke 04,1-4,Final
3,08/08/2021,08:30,TuS RW Koblenz,SSV Jahn Regensburg,0-3,Final
3,08/08/2021,08:30,SV Elversberg,FSV Mainz 05,2-2,Final
3,08/08/2021,08:30,Waldhof Mannheim,Eintracht Frankfurt,2-0,Final
3,08/08/2021,08:30,Türkgücü-Ataspor,Union Berlin,0-1,Final
3,08/08/2021,08:30,VfL Oldenburg,Fortuna Düsseldorf,0-5,Final
3,08/08/2021,11:30,Eintracht Braunschweig,Hamburger SV,1-2,Final
4,08/08/2021,11:30,Würzburger Kickers,SC Freiburg,0-1,Final
4,08/08/2021,11:30,Hansa Rostock,1. FC Heidenheim,3-2,Final
4,09/08/2021,11:30,FC Ingolstadt 04,Erzgebirge Aue,2-1,Final
4,09/08/2021,11:30,Sportfreunde Lotte,Karlsruher SC,1-4,Final
4,09/08/2021,11:30,FC Viktoria Köln,1899 Hoffenheim,2-3,Final
4,09/08/2021,13:45,1. FC Kaiserslautern,Borussia Mönchengladbach,0-1,Final
4,25/08/2021,13:15,Bremer SV,Bayern München,0-12,Final
4,26/10/2021,11:30,1899 Hoffenheim,Holstein Kiel,5-1,Final
4,26/10/2021,11:30,TSV 1860 Munich,FC Schalke 04,1-0,Final
5,26/10/2021,11:30,Preußen Münster,Hertha BSC,1-3,Final
5,26/10/2021,11:30,SV Babelsberg 03,RB Leipzig,0-1,Final
5,26/10/2021,13:00,Borussia Dortmund,FC Ingolstadt 04,2-0,Final
5,26/10/2021,13:45,FSV Mainz 05,Arminia Bielefeld,3-2,Final
5,26/10/2021,13:45,1. FC Nürnberg,Hamburger SV,1-1,Final
5,26/10/2021,13:45,VfL Osnabrück,SC Freiburg,2-2,Final
5,27/10/2021,11:30,Bayer Leverkusen,Karlsruher SC,1-2,Final
5,27/10/2021,11:30,VfL Bochum,FC Augsburg,2-2,Final
5,27/10/2021,11:30,Dynamo Dresden,FC St. Pauli,2-3,Final
6,27/10/2021,11:30,Waldhof Mannheim,Union Berlin,1-3,Final
6,27/10/2021,13:45,Borussia Mönchengladbach,Bayern München,5-0,Final
6,27/10/2021,13:45,Hannover 96,Fortuna Düsseldorf,3-0,Final
6,27/10/2021,13:45,VfB Stuttgart,1. FC Köln,0-2,Final
6,27/10/2021,13:45,SSV Jahn Regensburg,Hansa Rostock,3-3,Final
6,18/01/2022,12:30,1. FC Köln,Hamburger SV,1-1,Final
6,18/01/2022,12:30,TSV 1860 Munich,Karlsruher SC,0-1,Final
6,18/01/2022,14:45,VfL Bochum,FSV Mainz 05,3-1,Final
6,18/01/2022,14:45,FC St. Pauli,Borussia Dortmund,2-1,Final
7,19/01/2022,12:30,Hannover 96,Borussia Mönchengladbach,3-0,Final
7,19/01/2022,12:30,RB Leipzig,Hansa Rostock,2-0,Final
7,19/01/2022,14:45,Hertha BSC,Union Berlin,2-3,Final
7,19/01/2022,14:45,1899 Hoffenheim,SC Freiburg,1-4,Final
7,01/03/2022,14:45,Union Berlin,FC St. Pauli,2-1,Final
7,02/03/2022,12:30,Hannover 96,RB Leipzig,0-4,Final
7,02/03/2022,12:30,Hamburger SV,Karlsruher SC,2-2,Final
7,02/03/2022,14:45,VfL Bochum,SC Freiburg,1-2,Final
7,19/04/2022,13:45,Hamburger SV,SC Freiburg,1-3,Final
8,20/04/2022,13:45,RB Leipzig,Union Berlin,2-1,Final
8,21/05/2022,13:00,SC Freiburg,RB Leipzig,1-1,Final
