Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado
04/06/2022,1,Barracas Central,Central Córdoba SdE,1-1
04/06/2022,1,Atlético Tucumán,Colón de Santa Fe,1-1
04/06/2022,1,San Lorenzo,Independiente,1-1
04/06/2022,1,Banfield,Newell's Old Boys,1-2
05/06/2022,1,Patronato de Paraná,Vélez Sarsfield,1-1
05/06/2022,1,Platense,Godoy Cruz,2-1
05/06/2022,1,Racing Club,Huracán,2-0
05/06/2022,1,Talleres de Córdoba,Sarmiento de Junín,2-0
05/06/2022,1,Unión de Santa Fe,Tigre,1-2
05/06/2022,1,Estudiantes,Gimnasia de La Plata,1-1
06/06/2022,1,Boca Juniors,Arsenal de Sarandí,2-1
06/06/2022,1,Defensa y Justicia,River Plate,0-0
07/06/2022,1,Rosario Central,Lanús,0-0
07/06/2022,1,Argentinos Juniors,Aldosivi,2-1
10/06/2022,2,Newell's Old Boys,San Lorenzo,0-0
10/06/2022,2,Gimnasia de La Plata,Patronato de Paraná,2-0
11/06/2022,2,Aldosivi,Estudiantes,0-1
11/06/2022,2,Lanús,Defensa y Justicia,1-1
11/06/2022,2,Huracán,Rosario Central,2-0
11/06/2022,2,Independiente,Talleres de Córdoba,1-0
11/06/2022,2,Arsenal de Sarandí,Banfield,0-0
11/06/2022,2,Tigre,Barracas Central,1-1
11/06/2022,2,Sarmiento de Junín,Argentinos Juniors,1-0
12/06/2022,2,River Plate,Atlético Tucumán,0-0
12/06/2022,2,Colón de Santa Fe,Unión de Santa Fe,2-2
12/06/2022,2,Godoy Cruz,Racing Club,2-0
12/06/2022,2,Vélez Sarsfield,Platense,0-1
13/06/2022,2,Central Córdoba SdE,Boca Juniors,1-0
14/06/2022,3,San Lorenzo,Arsenal de Sarandí,3-3
15/06/2022,3,Patronato de Paraná,Aldosivi,1-0
15/06/2022,3,Talleres de Córdoba,Newell's Old Boys,0-1
15/06/2022,3,Defensa y Justicia,Huracán,1-1
15/06/2022,3,Estudiantes,Sarmiento de Junín,2-1
15/06/2022,3,Barracas Central,Unión de Santa Fe,1-2
15/06/2022,3,Atlético Tucumán,Lanús,2-1
15/06/2022,3,Banfield,Central Córdoba SdE,2-1
16/06/2022,3,Colón de Santa Fe,River Plate,1-0
16/06/2022,3,Boca Juniors,Tigre,5-3
17/06/2022,3,Argentinos Juniors,Independiente,2-1
17/06/2022,3,Rosario Central,Godoy Cruz,1-0
17/06/2022,3,Platense,Gimnasia de La Plata,1-1
17/06/2022,3,Racing Club,Vélez Sarsfield,2-0
18/06/2022,4,Arsenal de Sarandí,Talleres de Córdoba,1-1
19/06/2022,4,Sarmiento de Junín,Patronato de Paraná,3-1
19/06/2022,4,Tigre,Banfield,0-1
19/06/2022,4,Huracán,Atlético Tucumán,0-0
19/06/2022,4,Lanús,Colón de Santa Fe,1-0
19/06/2022,4,Unión de Santa Fe,River Plate,1-5
20/06/2022,4,Barracas Central,Boca Juniors,1-3
20/06/2022,4,Godoy Cruz,Defensa y Justicia,2-1
21/06/2022,4,Gimnasia de La Plata,Racing Club,3-1
21/06/2022,4,Vélez Sarsfield,Rosario Central,2-0
21/06/2022,4,Independiente,Estudiantes,2-1
21/06/2022,4,Newell's Old Boys,Argentinos Juniors,1-0
22/06/2022,4,Aldosivi,Platense,0-0
22/06/2022,4,Central Córdoba SdE,San Lorenzo,0-2
25/06/2022,5,Banfield,Barracas Central,1-1
25/06/2022,5,Rosario Central,Gimnasia de La Plata,0-1
25/06/2022,5,Boca Juniors,Unión de Santa Fe,1-2
25/06/2022,5,Defensa y Justicia,Vélez Sarsfield,1-1
25/06/2022,5,Talleres de Córdoba,Central Córdoba SdE,0-2
25/06/2022,5,Colón de Santa Fe,Huracán,0-1
25/06/2022,5,Estudiantes,Newell's Old Boys,0-2
26/06/2022,5,River Plate,Lanús,2-1
26/06/2022,5,San Lorenzo,Tigre,1-1
26/06/2022,5,Platense,Sarmiento de Junín,0-0
26/06/2022,5,Racing Club,Aldosivi,5-0
27/06/2022,5,Argentinos Juniors,Arsenal de Sarandí,1-1
27/06/2022,5,Patronato de Paraná,Independiente,3-1
28/06/2022,5,Atlético Tucumán,Godoy Cruz,1-1
02/07/2022,6,Central Córdoba SdE,Argentinos Juniors,1-2
02/07/2022,6,Boca Juniors,Banfield,0-3
02/07/2022,6,Tigre,Talleres de Córdoba,1-1
02/07/2022,6,Godoy Cruz,Colón de Santa Fe,1-0
02/07/2022,6,Vélez Sarsfield,Atlético Tucumán,0-1
03/07/2022,6,Gimnasia de La Plata,Defensa y Justicia,1-0
03/07/2022,6,Unión de Santa Fe,Lanús,3-0
03/07/2022,6,Barracas Central,San Lorenzo,2-1
03/07/2022,6,Sarmiento de Junín,Racing Club,1-1
04/07/2022,6,Huracán,River Plate,3-2
04/07/2022,6,Arsenal de Sarandí,Estudiantes,2-1
05/07/2022,6,Aldosivi,Rosario Central,2-1
05/07/2022,6,Newell's Old Boys,Patronato de Paraná,2-2
05/07/2022,6,Independiente,Platense,1-3
09/07/2022,7,Rosario Central,Sarmiento de Junín,1-0
09/07/2022,7,Patronato de Paraná,Arsenal de Sarandí,0-1
09/07/2022,7,San Lorenzo,Boca Juniors,2-1
09/07/2022,7,Banfield,Unión de Santa Fe,2-3
10/07/2022,7,Platense,Newell's Old Boys,1-1
10/07/2022,7,Talleres de Córdoba,Barracas Central,0-2
10/07/2022,7,Estudiantes,Central Córdoba SdE,2-2
10/07/2022,7,Racing Club,Independiente,1-0
10/07/2022,7,Atlético Tucumán,Gimnasia de La Plata,2-0
10/07/2022,7,Lanús,Huracán,2-3
11/07/2022,7,River Plate,Godoy Cruz,0-2
12/07/2022,7,Colón de Santa Fe,Vélez Sarsfield,2-1
12/07/2022,7,Defensa y Justicia,Aldosivi,3-2
12/07/2022,7,Argentinos Juniors,Tigre,2-1
15/07/2022,8,Central Córdoba SdE,Patronato de Paraná,1-3
16/07/2022,8,Sarmiento de Junín,Defensa y Justicia,2-0
16/07/2022,8,Arsenal de Sarandí,Platense,1-1
16/07/2022,8,Aldosivi,Atlético Tucumán,0-1
16/07/2022,8,Barracas Central,Argentinos Juniors,1-3
16/07/2022,8,Gimnasia de La Plata,Colón de Santa Fe,0-0
16/07/2022,8,Independiente,Rosario Central,0-0
16/07/2022,8,Newell's Old Boys,Racing Club,0-0
17/07/2022,8,Boca Juniors,Talleres de Córdoba,1-0
17/07/2022,8,Godoy Cruz,Lanús,2-1
17/07/2022,8,Unión de Santa Fe,Huracán,0-0
17/07/2022,8,Banfield,San Lorenzo,1-1
17/07/2022,8,Tigre,Estudiantes,2-1
18/07/2022,8,Vélez Sarsfield,River Plate,2-2
19/07/2022,9,Colón de Santa Fe,Aldosivi,1-1
19/07/2022,9,Platense,Central Córdoba SdE,2-0
20/07/2022,9,Atlético Tucumán,Sarmiento de Junín,1-0
20/07/2022,9,Racing Club,Arsenal de Sarandí,1-1
20/07/2022,9,Argentinos Juniors,Boca Juniors,2-0
20/07/2022,9,San Lorenzo,Unión de Santa Fe,2-2
20/07/2022,9,Patronato de Paraná,Tigre,1-0
21/07/2022,9,Defensa y Justicia,Independiente,2-1
21/07/2022,9,Estudiantes,Barracas Central,3-1
21/07/2022,9,Huracán,Godoy Cruz,0-0
21/07/2022,9,Lanús,Vélez Sarsfield,2-2
21/07/2022,9,Rosario Central,Newell's Old Boys,1-0
22/07/2022,9,Talleres de Córdoba,Banfield,1-0
22/07/2022,9,River Plate,Gimnasia de La Plata,1-0
23/07/2022,10,Sarmiento de Junín,Colón de Santa Fe,1-3
24/07/2022,10,Central Córdoba SdE,Racing Club,1-3
24/07/2022,10,Independiente,Atlético Tucumán,0-1
24/07/2022,10,Tigre,Platense,3-0
24/07/2022,10,Aldosivi,River Plate,0-3
24/07/2022,10,Gimnasia de La Plata,Lanús,1-0
25/07/2022,10,Boca Juniors,Estudiantes,3-1
25/07/2022,10,San Lorenzo,Talleres de Córdoba,1-1
