Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado
13/08/2021,1,Beşiktaş,Çaykur Rizespor,3-0
14/08/2021,1,Fatih Karagümrük,Gaziantep FK,3-2
14/08/2021,1,Altay Izmir,Kayserispor,3-0
14/08/2021,1,Hatayspor,Kasımpaşa SK,1-1
15/08/2021,1,İstanbul Başakşehir,Alanyaspor,0-1
15/08/2021,1,Adana Demirspor,Fenerbahçe,0-1
15/08/2021,1,Antalyaspor,Göztepe,1-1
16/08/2021,1,Sivasspor,Konyaspor,0-1
16/08/2021,1,Yeni Malatyaspor,Trabzonspor,1-5
16/08/2021,1,Giresunspor,Galatasaray,0-2
20/08/2021,2,Kayserispor,Adana Demirspor,1-1
21/08/2021,2,Çaykur Rizespor,Fatih Karagümrük,0-0
21/08/2021,2,Kasımpaşa SK,Giresunspor,2-0
21/08/2021,2,Alanyaspor,Altay Izmir,1-4
21/08/2021,2,Gaziantep FK,Beşiktaş,0-0
22/08/2021,2,Konyaspor,İstanbul Başakşehir,2-1
22/08/2021,2,Fenerbahçe,Antalyaspor,2-0
22/08/2021,2,Göztepe,Yeni Malatyaspor,0-1
23/08/2021,2,Trabzonspor,Sivasspor,2-1
23/08/2021,2,Galatasaray,Hatayspor,2-1
27/08/2021,3,Antalyaspor,Çaykur Rizespor,3-2
27/08/2021,3,Adana Demirspor,Konyaspor,1-1
28/08/2021,3,İstanbul Başakşehir,Kayserispor,0-1
28/08/2021,3,Yeni Malatyaspor,Gaziantep FK,2-0
28/08/2021,3,Beşiktaş,Fatih Karagümrük,1-0
28/08/2021,3,Hatayspor,Alanyaspor,5-0
29/08/2021,3,Kasımpaşa SK,Galatasaray,2-2
29/08/2021,3,Sivasspor,Göztepe,2-2
29/08/2021,3,Altay Izmir,Fenerbahçe,0-2
29/08/2021,3,Giresunspor,Trabzonspor,0-1
11/09/2021,4,Fatih Karagümrük,Adana Demirspor,4-0
11/09/2021,4,Konyaspor,Altay Izmir,3-1
11/09/2021,4,Beşiktaş,Yeni Malatyaspor,3-0
11/09/2021,4,Kayserispor,Kasımpaşa SK,2-0
12/09/2021,4,Çaykur Rizespor,Hatayspor,0-2
12/09/2021,4,Fenerbahçe,Sivasspor,1-1
12/09/2021,4,Göztepe,İstanbul Başakşehir,2-1
12/09/2021,4,Trabzonspor,Galatasaray,2-2
13/09/2021,4,Alanyaspor,Giresunspor,1-0
13/09/2021,4,Gaziantep FK,Antalyaspor,2-0
17/09/2021,5,Altay Izmir,Göztepe,2-1
17/09/2021,5,Yeni Malatyaspor,Fatih Karagümrük,3-4
18/09/2021,5,Sivasspor,Gaziantep FK,1-1
18/09/2021,5,Kasımpaşa SK,Trabzonspor,0-1
18/09/2021,5,Adana Demirspor,Çaykur Rizespor,3-1
18/09/2021,5,Antalyaspor,Beşiktaş,2-3
19/09/2021,5,Giresunspor,Konyaspor,0-0
19/09/2021,5,Galatasaray,Alanyaspor,0-1
19/09/2021,5,Hatayspor,Kayserispor,2-1
19/09/2021,5,İstanbul Başakşehir,Fenerbahçe,2-0
21/09/2021,6,Çaykur Rizespor,Altay Izmir,1-2
21/09/2021,6,Fatih Karagümrük,Antalyaspor,0-0
21/09/2021,6,Beşiktaş,Adana Demirspor,3-3
21/09/2021,6,Yeni Malatyaspor,Sivasspor,0-1
22/09/2021,6,Gaziantep FK,İstanbul Başakşehir,1-0
22/09/2021,6,Göztepe,Hatayspor,0-2
22/09/2021,6,Kayserispor,Galatasaray,3-0
23/09/2021,6,Konyaspor,Trabzonspor,2-2
23/09/2021,6,Alanyaspor,Kasımpaşa SK,2-0
23/09/2021,6,Fenerbahçe,Giresunspor,2-1
24/09/2021,7,Altay Izmir,Beşiktaş,2-1
25/09/2021,7,Sivasspor,Fatih Karagümrük,4-0
25/09/2021,7,Antalyaspor,Yeni Malatyaspor,1-0
25/09/2021,7,Adana Demirspor,Gaziantep FK,4-0
26/09/2021,7,Giresunspor,Kayserispor,1-1
26/09/2021,7,Hatayspor,Fenerbahçe,1-2
26/09/2021,7,İstanbul Başakşehir,Çaykur Rizespor,3-0
26/09/2021,7,Galatasaray,Göztepe,2-1
27/09/2021,7,Kasımpaşa SK,Konyaspor,2-2
27/09/2021,7,Trabzonspor,Alanyaspor,1-1
01/10/2021,8,Antalyaspor,Adana Demirspor,1-2
01/10/2021,8,Fatih Karagümrük,İstanbul Başakşehir,3-1
02/10/2021,8,Konyaspor,Alanyaspor,1-1
02/10/2021,8,Göztepe,Giresunspor,0-1
02/10/2021,8,Kayserispor,Trabzonspor,1-2
02/10/2021,8,Beşiktaş,Sivasspor,2-1
03/10/2021,8,Yeni Malatyaspor,Hatayspor,0-2
03/10/2021,8,Fenerbahçe,Kasımpaşa SK,2-1
03/10/2021,8,Gaziantep FK,Altay Izmir,4-1
03/10/2021,8,Çaykur Rizespor,Galatasaray,2-3
15/10/2021,9,İstanbul Başakşehir,Beşiktaş,3-2
16/10/2021,9,Giresunspor,Çaykur Rizespor,2-0
16/10/2021,9,Sivasspor,Antalyaspor,2-2
16/10/2021,9,Adana Demirspor,Yeni Malatyaspor,0-2
17/10/2021,9,Kasımpaşa SK,Göztepe,1-2
17/10/2021,9,Altay Izmir,Fatih Karagümrük,0-1
17/10/2021,9,Galatasaray,Konyaspor,1-0
17/10/2021,9,Trabzonspor,Fenerbahçe,3-1
18/10/2021,9,Alanyaspor,Kayserispor,6-3
18/10/2021,9,Hatayspor,Gaziantep FK,2-1
22/10/2021,10,Yeni Malatyaspor,Altay Izmir,2-1
23/10/2021,10,Çaykur Rizespor,Kasımpaşa SK,2-1
23/10/2021,10,Gaziantep FK,Giresunspor,1-1
23/10/2021,10,Konyaspor,Kayserispor,2-0
23/10/2021,10,Göztepe,Trabzonspor,0-1
24/10/2021,10,Fatih Karagümrük,Hatayspor,1-1
24/10/2021,10,Antalyaspor,İstanbul Başakşehir,1-2
24/10/2021,10,Sivasspor,Adana Demirspor,1-1
24/10/2021,10,Fenerbahçe,Alanyaspor,1-2
25/10/2021,10,Beşiktaş,Galatasaray,2-1
29/10/2021,11,Trabzonspor,Çaykur Rizespor,2-1
30/10/2021,11,Kasımpaşa SK,Yeni Malatyaspor,2-0
30/10/2021,11,Altay Izmir,Sivasspor,1-1
30/10/2021,11,Hatayspor,Beşiktaş,1-0
30/10/2021,11,Konyaspor,Fenerbahçe,2-1
31/10/2021,11,Kayserispor,Fatih Karagümrük,2-1
31/10/2021,11,Alanyaspor,Göztepe,2-2
31/10/2021,11,Galatasaray,Gaziantep FK,2-0
01/11/2021,11,Giresunspor,Antalyaspor,1-2
01/11/2021,11,İstanbul Başakşehir,Adana Demirspor,2-1
05/11/2021,12,Çaykur Rizespor,Alanyaspor,2-0
05/11/2021,12,Gaziantep FK,Kasımpaşa SK,2-0
06/11/2021,12,Sivasspor,Giresunspor,0-0
06/11/2021,12,Antalyaspor,Altay Izmir,1-0
06/11/2021,12,Yeni Malatyaspor,İstanbul Başakşehir,1-3
06/11/2021,12,Beşiktaş,Trabzonspor,1-2
