Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado
08/05/2022,,Cruz Azul,Club Necaxa,3-1
08/05/2022,,CF Monterrey,Atlético San Luis,1-3
09/05/2022,,Puebla FC,Mazatlán FC,3-1
09/05/2022,,Deportivo Guadalajara,Pumas UNAM,4-1
11/05/2022,,Puebla FC,CF América,1-1
12/05/2022,,Atlético San Luis,CF Pachuca,2-2
13/05/2022,,Cruz Azul,UANL Tigres,0-1
13/05/2022,,Deportivo Guadalajara,Atlas Guadalajara,1-2
15/05/2022,,CF América,Puebla FC,3-2
15/05/2022,,CF Pachuca,Atlético San Luis,3-2
16/05/2022,,Atlas Guadalajara,Deportivo Guadalajara,1-1
16/05/2022,,UANL Tigres,Cruz Azul,0-1
19/05/2022,,Atlas Guadalajara,UANL Tigres,3-0
20/05/2022,,CF América,CF Pachuca,1-1
22/05/2022,,UANL Tigres,Atlas Guadalajara,4-2
23/05/2022,,CF Pachuca,CF América,3-0
27/05/2022,,Atlas Guadalajara,CF Pachuca,2-0
30/05/2022,,CF Pachuca,Atlas Guadalajara,2-1
