Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado
23/04/2022,1,KV Mechelen,Sporting Charleroi,1-0
24/04/2022,1,KAA Gent,KRC Genk,0-1
29/04/2022,2,KRC Genk,KV Mechelen,4-2
30/04/2022,2,Sporting Charleroi,KAA Gent,1-3
06/05/2022,3,Sporting Charleroi,KRC Genk,2-2
07/05/2022,3,KAA Gent,KV Mechelen,1-0
10/05/2022,4,KV Mechelen,KAA Gent,1-2
10/05/2022,4,KRC Genk,Sporting Charleroi,3-2
14/05/2022,5,Sporting Charleroi,KV Mechelen,3-2
15/05/2022,5,KRC Genk,KAA Gent,0-2
21/05/2022,6,KAA Gent,Sporting Charleroi,1-2
21/05/2022,6,KV Mechelen,KRC Genk,0-0
