matchday,date,time,home_team,away_team,result,status
1,16/07/2021,03:00,FK Čukarički,FK Voždovac,2-1,Final
1,16/07/2021,03:00,Estrella Roja de Belgrado,Vojvodina,0-0,Final
1,17/07/2021,03:00,TSC Bačka Topola,FK Novi Pazar,2-0,Final
1,17/07/2021,03:00,Proleter Novi Sad,Partizan,0-4,Final
1,18/07/2021,03:00,Spartak Subotica,Radnički Niš,1-1,Final
1,18/07/2021,03:00,Mladost Lučani,FK Radnički 1923,0-1,Final
1,19/07/2021,03:00,Radnik Surdulica,FK Metalac,0-0,Final
1,19/07/2021,03:00,FK Napredak,FK Kolubara,3-0,Final
2,23/07/2021,03:00,FK Radnički 1923,Spartak Subotica,3-2,Final
2,23/07/2021,03:00,FK Voždovac,Proleter Novi Sad,2-1,Final
2,24/07/2021,03:00,Radnički Niš,FK Napredak,4-2,Final
2,24/07/2021,03:00,Estrella Roja de Belgrado,Mladost Lučani,1-0,Final
2,25/07/2021,03:00,FK Metalac,TSC Bačka Topola,2-4,Final
2,25/07/2021,03:00,Vojvodina,Partizan,0-2,Final
2,26/07/2021,03:00,FK Kolubara,Radnik Surdulica,1-1,Final
2,18/11/2021,03:00,FK Novi Pazar,FK Čukarički,2-2,Final
3,30/07/2021,03:00,Proleter Novi Sad,FK Novi Pazar,2-2,Final
3,30/07/2021,03:00,FK Napredak,FK Radnički 1923,1-0,Final
3,31/07/2021,03:00,Spartak Subotica,Estrella Roja de Belgrado,1-3,Final
3,31/07/2021,03:00,Radnik Surdulica,Radnički Niš,1-1,Final
3,01/08/2021,03:00,FK Čukarički,FK Metalac,2-1,Final
3,01/08/2021,03:00,Partizan,FK Voždovac,4-0,Final
3,02/08/2021,03:00,TSC Bačka Topola,FK Kolubara,4-0,Final
3,25/11/2021,03:00,Mladost Lučani,Vojvodina,0-2,Final
4,06/08/2021,03:00,FK Radnički 1923,Radnik Surdulica,0-1,Final
4,06/08/2021,03:00,Estrella Roja de Belgrado,FK Napredak,1-0,Final
4,07/08/2021,03:00,Mladost Lučani,Spartak Subotica,1-2,Final
4,07/08/2021,03:00,FK Metalac,Proleter Novi Sad,3-0,Final
4,08/08/2021,03:00,Vojvodina,FK Voždovac,2-0,Final
4,08/08/2021,03:00,FK Kolubara,FK Čukarički,3-1,Final
4,08/08/2021,03:00,FK Novi Pazar,Partizan,1-4,Final
4,09/08/2021,03:00,Radnički Niš,TSC Bačka Topola,1-2,Final
5,14/08/2021,03:00,TSC Bačka Topola,FK Radnički 1923,4-4,Final
5,14/08/2021,03:00,FK Napredak,Mladost Lučani,2-1,Final
5,15/08/2021,03:00,FK Čukarički,Radnički Niš,0-0,Final
5,15/08/2021,03:00,FK Voždovac,FK Novi Pazar,3-2,Final
5,16/08/2021,03:00,Proleter Novi Sad,FK Kolubara,0-1,Final
5,16/08/2021,03:00,Spartak Subotica,Vojvodina,2-2,Final
5,27/10/2021,03:00,Radnik Surdulica,Estrella Roja de Belgrado,2-1,Final
5,28/10/2021,03:00,Partizan,FK Metalac,3-1,Final
6,20/08/2021,03:00,Mladost Lučani,Radnik Surdulica,0-2,Final
6,20/08/2021,03:00,FK Metalac,FK Voždovac,0-1,Final
6,21/08/2021,03:00,FK Radnički 1923,FK Čukarički,0-3,Final
6,21/08/2021,03:00,Estrella Roja de Belgrado,TSC Bačka Topola,3-1,Final
6,22/08/2021,03:00,Vojvodina,FK Novi Pazar,2-1,Final
