Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado
07/01/2022,1,Atlético San Luis,CF Pachuca,0-2
08/01/2022,1,FC Juárez,Club Necaxa,2-1
08/01/2022,1,Puebla FC,CF América,1-1
09/01/2022,1,CF Monterrey,Gallos Blancos,0-0
09/01/2022,1,Cruz Azul,Club Tijuana,2-0
10/01/2022,1,Deportivo Guadalajara,Mazatlán FC,3-0
11/01/2022,1,Pumas UNAM,Deportivo Toluca,5-0
13/01/2022,1,Santos Laguna,UANL Tigres,1-1
20/01/2022,1,Club León,Atlas Guadalajara,1-1
15/01/2022,2,Gallos Blancos,Pumas UNAM,1-3
15/01/2022,2,Club Necaxa,CF Monterrey,0-4
16/01/2022,2,Atlas Guadalajara,Atlético San Luis,1-0
16/01/2022,2,UANL Tigres,Puebla FC,0-2
16/01/2022,2,Cruz Azul,FC Juárez,1-0
16/01/2022,2,Club Tijuana,Club León,1-1
16/01/2022,2,Deportivo Toluca,Santos Laguna,3-1
17/01/2022,2,CF Pachuca,Deportivo Guadalajara,2-1
17/02/2022,2,Mazatlán FC,CF América,2-1
21/01/2022,3,Atlético San Luis,FC Juárez,0-1
22/01/2022,3,Mazatlán FC,Deportivo Toluca,1-2
23/01/2022,3,Deportivo Guadalajara,Gallos Blancos,1-1
23/01/2022,3,Club León,CF Pachuca,2-1
23/01/2022,3,CF América,Atlas Guadalajara,0-2
23/01/2022,3,CF Monterrey,Cruz Azul,2-2
23/01/2022,3,Pumas UNAM,UANL Tigres,1-2
24/01/2022,3,Santos Laguna,Club Necaxa,1-4
29/01/2022,3,Puebla FC,Club Tijuana,3-1
06/02/2022,4,Club Necaxa,CF Pachuca,1-3
06/02/2022,4,CF América,Atlético San Luis,2-3
06/02/2022,4,Club Tijuana,Pumas UNAM,1-0
06/02/2022,4,Gallos Blancos,Puebla FC,0-2
07/02/2022,4,Atlas Guadalajara,Santos Laguna,2-1
07/02/2022,4,UANL Tigres,Mazatlán FC,4-3
08/02/2022,4,Club León,Cruz Azul,0-1
10/02/2022,4,FC Juárez,Deportivo Guadalajara,1-3
07/04/2022,4,Deportivo Toluca,CF Monterrey,2-2
12/02/2022,5,Mazatlán FC,Club Tijuana,2-0
12/02/2022,5,Puebla FC,Atlas Guadalajara,1-1
13/02/2022,5,Atlético San Luis,Deportivo Toluca,0-1
13/02/2022,5,Deportivo Guadalajara,UANL Tigres,1-3
13/02/2022,5,Cruz Azul,Club Necaxa,1-2
13/02/2022,5,Santos Laguna,CF América,2-3
13/02/2022,5,Pumas UNAM,Club León,2-1
15/02/2022,5,CF Pachuca,Gallos Blancos,2-2
16/03/2022,5,CF Monterrey,FC Juárez,3-0
19/02/2022,6,Puebla FC,CF Monterrey,1-0
19/02/2022,6,FC Juárez,Santos Laguna,0-0
19/02/2022,6,Club Tijuana,Club Necaxa,1-1
20/02/2022,6,Gallos Blancos,Mazatlán FC,2-0
20/02/2022,6,UANL Tigres,Atlético San Luis,2-1
20/02/2022,6,Club León,Deportivo Guadalajara,2-1
20/02/2022,6,CF América,CF Pachuca,1-3
21/02/2022,6,Deportivo Toluca,Cruz Azul,1-4
21/02/2022,6,Atlas Guadalajara,Pumas UNAM,0-0
25/02/2022,7,CF Pachuca,Mazatlán FC,3-1
25/02/2022,7,Gallos Blancos,Deportivo Toluca,1-1
26/02/2022,7,Club Necaxa,Club León,0-1
26/02/2022,7,FC Juárez,UANL Tigres,2-3
26/02/2022,7,Club Tijuana,Atlas Guadalajara,2-0
27/02/2022,7,CF Monterrey,Atlético San Luis,0-2
27/02/2022,7,Deportivo Guadalajara,Puebla FC,2-3
27/02/2022,7,Pumas UNAM,CF América,0-0
28/02/2022,7,Cruz Azul,Santos Laguna,1-2
02/03/2022,8,Deportivo Toluca,Club Tijuana,1-2
02/03/2022,8,Puebla FC,FC Juárez,1-1
02/03/2022,8,CF América,Gallos Blancos,1-1
02/03/2022,8,Club León,CF Monterrey,0-0
02/03/2022,8,Mazatlán FC,Club Necaxa,0-0
03/03/2022,8,Atlas Guadalajara,CF Pachuca,0-1
03/03/2022,8,UANL Tigres,Cruz Azul,2-2
03/03/2022,8,Atlético San Luis,Deportivo Guadalajara,2-2
03/03/2022,8,Santos Laguna,Pumas UNAM,3-2
05/03/2022,9,Club Necaxa,Deportivo Toluca,0-1
05/03/2022,9,FC Juárez,Club León,0-1
06/03/2022,9,Gallos Blancos,Atlas Guadalajara,0-3
06/03/2022,9,CF Monterrey,CF América,2-1
06/03/2022,9,Deportivo Guadalajara,Santos Laguna,1-0
06/03/2022,9,Cruz Azul,Puebla FC,1-3
27/03/2022,9,Pumas UNAM,Mazatlán FC,1-1
07/04/2022,9,Club Tijuana,Atlético San Luis,1-1
08/04/2022,9,CF Pachuca,UANL Tigres,2-1
