matchday,date,time,home_team,away_team,result,status
1,19/11/2021,03:00,Melbourne City FC,Brisbane Roar,2-1,Final
1,20/11/2021,03:00,Western Sydney Wanderers,Sydney FC,0-0,Final
1,20/11/2021,03:00,Western United,Melbourne Victory,0-1,Final
1,20/11/2021,03:00,Perth Glory,Adelaide United,1-1,Final
1,21/11/2021,03:00,Newcastle United Jets,Central Coast Mariners,1-2,Final
1,21/11/2021,03:00,Macarthur FC,Wellington Phoenix,1-1,Final
2,26/11/2021,03:00,Western United,Perth Glory,1-0,Final
2,27/11/2021,03:00,Wellington Phoenix,Central Coast Mariners,2-1,Final
2,27/11/2021,03:00,Adelaide United,Melbourne City FC,2-2,Final
2,27/11/2021,03:00,Sydney FC,Macarthur FC,0-1,Final
2,28/11/2021,03:00,Melbourne Victory,Brisbane Roar,3-0,Final
2,28/11/2021,03:00,Western Sydney Wanderers,Newcastle United Jets,2-2,Final
3,03/12/2021,03:00,Wellington Phoenix,Western Sydney Wanderers,0-2,Final
3,04/12/2021,03:00,Brisbane Roar,Adelaide United,0-0,Final
3,04/12/2021,03:00,Melbourne City FC,Western United,0-1,Final
3,04/12/2021,03:00,Sydney FC,Newcastle United Jets,2-2,Final
3,05/12/2021,03:00,Macarthur FC,Central Coast Mariners,1-0,Final
3,05/12/2021,03:00,Melbourne Victory,Perth Glory,0-3,Final
4,08/12/2021,03:00,Melbourne City FC,Perth Glory,1-0,Final
4,10/12/2021,03:00,Newcastle United Jets,Wellington Phoenix,4-0,Final
4,11/12/2021,03:00,Western United,Brisbane Roar,1-0,Final
4,11/12/2021,03:00,Adelaide United,Melbourne Victory,1-2,Final
4,11/12/2021,03:00,Western Sydney Wanderers,Macarthur FC,0-2,Final
4,12/12/2021,03:00,Central Coast Mariners,Sydney FC,2-0,Final
5,17/12/2021,03:00,Western United,Adelaide United,1-0,Final
5,18/12/2021,03:00,Central Coast Mariners,Western Sydney Wanderers,2-0,Final
5,18/12/2021,03:00,Melbourne City FC,Melbourne Victory,2-2,Final
5,19/12/2021,03:00,Macarthur FC,Newcastle United Jets,2-1,Final
5,19/12/2021,03:00,Sydney FC,Wellington Phoenix,2-1,Final
5,19/01/2022,03:00,Brisbane Roar,Perth Glory,1-0,Final
6,26/12/2021,03:00,Melbourne Victory,Western United,3-1,Final
6,26/12/2021,03:00,Macarthur FC,Sydney FC,0-3,Final
6,23/02/2022,03:00,Newcastle United Jets,Western Sydney Wanderers,1-0,Final
6,23/03/2022,03:00,Brisbane Roar,Melbourne City FC,1-2,Final
6,05/04/2022,03:00,Central Coast Mariners,Wellington Phoenix,5-0,Final
6,24/04/2022,03:00,Adelaide United,Perth Glory,2-0,Final
7,01/01/2022,03:00,Adelaide United,Wellington Phoenix,4-0,Final
7,22/01/2022,03:00,Sydney FC,Perth Glory,1-2,Final
7,05/02/2022,03:00,Western Sydney Wanderers,Western United,0-1,Final
7,08/02/2022,03:00,Newcastle United Jets,Melbourne City FC,2-4,Final
7,10/02/2022,03:00,Central Coast Mariners,Macarthur FC,3-3,Final
7,12/04/2022,03:00,Melbourne Victory,Brisbane Roar,0-0,Final
8,25/01/2022,03:00,Melbourne Victory,Sydney FC,2-2,Final
8,16/02/2022,03:00,Wellington Phoenix,Brisbane Roar,3-0,Final
8,22/02/2022,03:00,Melbourne City FC,Central Coast Mariners,3-2,Final
8,16/03/2022,03:00,Adelaide United,Western Sydney Wanderers,1-2,Final
8,03/04/2022,03:00,Macarthur FC,Perth Glory,4-2,Final
8,04/05/2022,03:00,Newcastle United Jets,Western United,1-1,Final
9,08/01/2022,03:00,Melbourne Victory,Adelaide United,1-1,Final
9,02/02/2022,03:00,Western Sydney Wanderers,Perth Glory,1-0,Final
9,23/02/2022,03:00,Western United,Sydney FC,1-0,Final
9,09/03/2022,03:00,Melbourne City FC,Macarthur FC,3-1,Final
9,09/03/2022,03:00,Wellington Phoenix,Newcastle United Jets,3-2,Final
9,03/05/2022,03:00,Brisbane Roar,Central Coast Mariners,0-2,Final
10,15/01/2022,03:00,Adelaide United,Melbourne City FC,2-2,Final
10,15/01/2022,03:00,Sydney FC,Brisbane Roar,1-1,Final
10,01/02/2022,03:00,Macarthur FC,Western United,2-2,Final
