matchday,date,time,home_team,away_team,result,status
1,19/02/2022,03:00,Emelec,Macará,4-0,Final
1,19/02/2022,03:00,Mushuc Runa,Universidad Católica,1-2,Final
1,19/02/2022,03:00,LDU Quito,Gualaceo SC,1-0,Final
1,20/02/2022,03:00,Delfín SC,Barcelona,0-1,Final
1,20/02/2022,03:00,Orense SC,Aucas,1-1,Final
1,20/02/2022,03:00,Guayaquil City,Deportivo Cuenca,3-0,Final
1,21/02/2022,03:00,Cumbayá,Independiente del Valle,0-1,Final
1,22/02/2022,03:00,Técnico Universitario,9 de Octubre,2-1,Final
2,26/02/2022,03:00,Deportivo Cuenca,LDU Quito,2-0,Final
2,26/02/2022,03:00,Aucas,Delfín SC,3-0,Final
2,26/02/2022,03:00,Universidad Católica,Guayaquil City,1-1,Final
2,27/02/2022,03:00,Barcelona,Técnico Universitario,1-0,Final
2,27/02/2022,03:00,Gualaceo SC,Cumbayá,0-1,Final
2,27/02/2022,03:00,9 de Octubre,Mushuc Runa,2-0,Final
2,28/02/2022,03:00,Independiente del Valle,Emelec,0-1,Final
2,01/03/2022,03:00,Macará,Orense SC,1-0,Final
3,05/03/2022,03:00,Emelec,Guayaquil City,2-2,Final
3,05/03/2022,03:00,Técnico Universitario,Mushuc Runa,1-3,Final
3,05/03/2022,03:00,LDU Quito,Universidad Católica,2-1,Final
3,06/03/2022,03:00,9 de Octubre,Barcelona,1-3,Final
3,06/03/2022,03:00,Cumbayá,Orense SC,1-1,Final
3,06/03/2022,03:00,Delfín SC,Macará,1-0,Final
3,07/03/2022,03:00,Independiente del Valle,Aucas,1-0,Final
3,08/03/2022,03:00,Deportivo Cuenca,Gualaceo SC,2-1,Final
4,12/03/2022,03:00,Aucas,Deportivo Cuenca,0-0,Final
4,12/03/2022,03:00,Mushuc Runa,Cumbayá,4-2,Final
4,12/03/2022,03:00,Técnico Universitario,LDU Quito,1-2,Final
4,13/03/2022,03:00,Barcelona,Independiente del Valle,2-0,Final
4,13/03/2022,03:00,Orense SC,9 de Octubre,2-1,Final
4,13/03/2022,03:00,Universidad Católica,Macará,2-2,Final
4,14/03/2022,03:00,Gualaceo SC,Emelec,2-1,Final
4,15/03/2022,03:00,Guayaquil City,Delfín SC,1-1,Final
5,19/03/2022,03:00,Independiente del Valle,Orense SC,1-1,Final
5,19/03/2022,03:00,Cumbayá,Técnico Universitario,2-0,Final
5,19/03/2022,03:00,LDU Quito,Aucas,4-4,Final
5,20/03/2022,03:00,Mushuc Runa,Barcelona,1-1,Final
5,20/03/2022,03:00,9 de Octubre,Gualaceo SC,1-1,Final
5,20/03/2022,03:00,Macará,Guayaquil City,2-0,Final
5,21/03/2022,03:00,Emelec,Delfín SC,1-2,Final
5,22/03/2022,03:00,Deportivo Cuenca,Universidad Católica,0-2,Final
