Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado
19/02/2022,1,Emelec,Macará,4-0
19/02/2022,1,Mushuc Runa,Universidad Católica,1-2
19/02/2022,1,LDU Quito,Gualaceo SC,1-0
20/02/2022,1,Delfín SC,Barcelona,0-1
20/02/2022,1,Orense SC,Aucas,1-1
20/02/2022,1,Guayaquil City,Deportivo Cuenca,3-0
21/02/2022,1,Cumbayá,Independiente del Valle,0-1
22/02/2022,1,Técnico Universitario,9 de Octubre,2-1
26/02/2022,2,Deportivo Cuenca,LDU Quito,2-0
26/02/2022,2,Aucas,Delfín SC,3-0
26/02/2022,2,Universidad Católica,Guayaquil City,1-1
27/02/2022,2,Barcelona,Técnico Universitario,1-0
27/02/2022,2,Gualaceo SC,Cumbayá,0-1
27/02/2022,2,9 de Octubre,Mushuc Runa,2-0
28/02/2022,2,Independiente del Valle,Emelec,0-1
01/03/2022,2,Macará,Orense SC,1-0
05/03/2022,3,Emelec,Guayaquil City,2-2
05/03/2022,3,Técnico Universitario,Mushuc Runa,1-3
05/03/2022,3,LDU Quito,Universidad Católica,2-1
06/03/2022,3,9 de Octubre,Barcelona,1-3
06/03/2022,3,Cumbayá,Orense SC,1-1
06/03/2022,3,Delfín SC,Macará,1-0
07/03/2022,3,Independiente del Valle,Aucas,1-0
08/03/2022,3,Deportivo Cuenca,Gualaceo SC,2-1
12/03/2022,4,Aucas,Deportivo Cuenca,0-0
12/03/2022,4,Mushuc Runa,Cumbayá,4-2
12/03/2022,4,Técnico Universitario,LDU Quito,1-2
13/03/2022,4,Barcelona,Independiente del Valle,2-0
13/03/2022,4,Orense SC,9 de Octubre,2-1
13/03/2022,4,Universidad Católica,Macará,2-2
14/03/2022,4,Gualaceo SC,Emelec,2-1
15/03/2022,4,Guayaquil City,Delfín SC,1-1
19/03/2022,5,Independiente del Valle,Orense SC,1-1
19/03/2022,5,Cumbayá,Técnico Universitario,2-0
19/03/2022,5,LDU Quito,Aucas,4-4
20/03/2022,5,Mushuc Runa,Barcelona,1-1
20/03/2022,5,9 de Octubre,Gualaceo SC,1-1
20/03/2022,5,Macará,Guayaquil City,2-0
21/03/2022,5,Emelec,Delfín SC,1-2
22/03/2022,5,Deportivo Cuenca,Universidad Católica,0-2
02/04/2022,6,Universidad Católica,Barcelona,1-2
02/04/2022,6,Emelec,LDU Quito,2-0
02/04/2022,6,Gualaceo SC,Independiente del Valle,1-3
03/04/2022,6,Aucas,9 de Octubre,1-1
03/04/2022,6,Orense SC,Mushuc Runa,0-0
03/04/2022,6,Guayaquil City,Técnico Universitario,0-1
04/04/2022,6,Delfín SC,Deportivo Cuenca,0-0
05/04/2022,6,Macará,Cumbayá,0-0
09/04/2022,7,Técnico Universitario,Gualaceo SC,1-1
09/04/2022,7,Mushuc Runa,Delfín SC,1-2
10/04/2022,7,9 de Octubre,Universidad Católica,0-4
10/04/2022,7,Cumbayá,LDU Quito,0-2
10/04/2022,7,Independiente del Valle,Guayaquil City,0-0
10/04/2022,7,Deportivo Cuenca,Emelec,2-2
11/04/2022,7,Barcelona,Orense SC,2-0
12/04/2022,7,Aucas,Macará,2-0
16/04/2022,8,Gualaceo SC,Mushuc Runa,3-2
16/04/2022,8,Orense SC,Técnico Universitario,0-0
16/04/2022,8,Delfín SC,Cumbayá,1-1
17/04/2022,8,Guayaquil City,Aucas,4-0
17/04/2022,8,Universidad Católica,Independiente del Valle,3-1
17/04/2022,8,Macará,Deportivo Cuenca,0-1
17/04/2022,8,Emelec,9 de Octubre,2-1
18/04/2022,8,LDU Quito,Barcelona,2-0
20/04/2022,9,Técnico Universitario,Delfín SC,1-1
20/04/2022,9,Independiente del Valle,Deportivo Cuenca,2-0
20/04/2022,9,Orense SC,LDU Quito,3-0
21/04/2022,9,Barcelona,Gualaceo SC,0-1
21/04/2022,9,Mushuc Runa,Macará,0-0
21/04/2022,9,Aucas,Universidad Católica,3-2
22/04/2022,9,Cumbayá,Emelec,1-1
12/05/2022,9,9 de Octubre,Guayaquil City,2-2
23/04/2022,10,Gualaceo SC,Orense SC,2-1
23/04/2022,10,Deportivo Cuenca,9 de Octubre,1-1
24/04/2022,10,Delfín SC,Independiente del Valle,0-1
24/04/2022,10,Universidad Católica,Técnico Universitario,4-1
24/04/2022,10,LDU Quito,Mushuc Runa,3-2
25/04/2022,10,Emelec,Aucas,1-0
25/04/2022,10,Macará,Barcelona,0-1
26/04/2022,10,Guayaquil City,Cumbayá,4-1
30/04/2022,11,Gualaceo SC,Macará,2-1
30/04/2022,11,Mushuc Runa,Guayaquil City,2-0
01/05/2022,11,9 de Octubre,Delfín SC,0-1
01/05/2022,11,Técnico Universitario,Aucas,0-1
01/05/2022,11,Orense SC,Universidad Católica,1-0
01/05/2022,11,Cumbayá,Deportivo Cuenca,0-1
02/05/2022,11,Independiente del Valle,LDU Quito,1-0
12/05/2022,11,Barcelona,Emelec,1-1
07/05/2022,12,Deportivo Cuenca,Técnico Universitario,1-0
07/05/2022,12,Delfín SC,Orense SC,2-1
08/05/2022,12,Aucas,Cumbayá,1-0
08/05/2022,12,Emelec,Mushuc Runa,4-0
08/05/2022,12,Universidad Católica,Gualaceo SC,3-1
08/05/2022,12,LDU Quito,9 de Octubre,2-0
09/05/2022,12,Guayaquil City,Barcelona,1-4
10/05/2022,12,Macará,Independiente del Valle,0-1
14/05/2022,13,Universidad Católica,Cumbayá,1-0
14/05/2022,13,Mushuc Runa,Aucas,1-1
14/05/2022,13,9 de Octubre,Macará,1-1
15/05/2022,13,LDU Quito,Delfín SC,3-2
15/05/2022,13,Técnico Universitario,Independiente del Valle,2-3
15/05/2022,13,Orense SC,Emelec,2-0
16/05/2022,13,Barcelona,Deportivo Cuenca,1-1
17/05/2022,13,Gualaceo SC,Guayaquil City,2-1
21/05/2022,14,Cumbayá,9 de Octubre,3-2
21/05/2022,14,Delfín SC,Gualaceo SC,1-0
22/05/2022,14,Emelec,Universidad Católica,0-1
22/05/2022,14,Guayaquil City,LDU Quito,2-2
22/05/2022,14,Macará,Técnico Universitario,3-1
23/05/2022,14,Aucas,Barcelona,2-1
23/05/2022,14,Independiente del Valle,Mushuc Runa,0-1
24/05/2022,14,Deportivo Cuenca,Orense SC,1-1
28/05/2022,15,Gualaceo SC,Aucas,1-4
28/05/2022,15,Mushuc Runa,Deportivo Cuenca,1-0
28/05/2022,15,Orense SC,Guayaquil City,0-1
29/05/2022,15,Técnico Universitario,Emelec,1-1
30/05/2022,15,9 de Octubre,Independiente del Valle,1-1
30/05/2022,15,Barcelona,Cumbayá,4-0
30/05/2022,15,LDU Quito,Macará,3-2
30/05/2022,15,Universidad Católica,Delfín SC,4-2
