Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado
23/07/2021,1,Standard Lieja,KRC Genk,1-1
24/07/2021,1,Oud-Heverlee Leuven,SV Zulte Waregem,1-1
24/07/2021,1,KV Kortrijk,RFC Seraing,2-0
24/07/2021,1,KV Oostende,Sporting Charleroi,0-3
25/07/2021,1,KV Mechelen,Royal Antwerp FC,3-2
25/07/2021,1,Club Brugge KV,KAS Eupen,2-2
25/07/2021,1,RSC Anderlecht,Union Saint-Gilloise,1-3
25/07/2021,1,Sint-Truidense VV,KAA Gent,2-1
27/07/2021,1,K Beerschot VA,Cercle Brugge,0-1
30/07/2021,2,KRC Genk,KV Oostende,3-4
31/07/2021,2,Sporting Charleroi,Sint-Truidense VV,0-0
31/07/2021,2,Cercle Brugge,Oud-Heverlee Leuven,1-1
31/07/2021,2,RFC Seraing,KV Mechelen,1-0
31/07/2021,2,KAS Eupen,RSC Anderlecht,1-1
01/08/2021,2,Union Saint-Gilloise,Club Brugge KV,0-1
01/08/2021,2,SV Zulte Waregem,Standard Lieja,1-2
01/08/2021,2,KAA Gent,K Beerschot VA,2-2
01/08/2021,2,Royal Antwerp FC,KV Kortrijk,0-1
06/08/2021,3,Club Brugge KV,Cercle Brugge,1-1
07/08/2021,3,K Beerschot VA,Union Saint-Gilloise,0-3
07/08/2021,3,KV Mechelen,KAS Eupen,1-3
07/08/2021,3,Sint-Truidense VV,SV Zulte Waregem,1-3
07/08/2021,3,KV Kortrijk,KRC Genk,1-2
08/08/2021,3,Standard Lieja,Royal Antwerp FC,2-5
08/08/2021,3,Oud-Heverlee Leuven,Sporting Charleroi,1-1
08/08/2021,3,RSC Anderlecht,RFC Seraing,3-0
08/08/2021,3,KV Oostende,KAA Gent,1-0
13/08/2021,4,Sporting Charleroi,Royal Antwerp FC,1-1
14/08/2021,4,Union Saint-Gilloise,KV Kortrijk,2-0
14/08/2021,4,KAS Eupen,Sint-Truidense VV,2-1
14/08/2021,4,RFC Seraing,KV Oostende,2-3
14/08/2021,4,KRC Genk,Oud-Heverlee Leuven,4-0
15/08/2021,4,K Beerschot VA,Standard Lieja,0-1
15/08/2021,4,KAA Gent,KV Mechelen,2-0
15/08/2021,4,Cercle Brugge,RSC Anderlecht,1-2
15/08/2021,4,SV Zulte Waregem,Club Brugge KV,0-4
20/08/2021,5,Standard Lieja,KV Oostende,1-0
21/08/2021,5,RFC Seraing,Cercle Brugge,2-1
21/08/2021,5,Oud-Heverlee Leuven,KAS Eupen,1-4
21/08/2021,5,Sint-Truidense VV,KV Kortrijk,0-2
22/08/2021,5,SV Zulte Waregem,Sporting Charleroi,2-2
22/08/2021,5,Club Brugge KV,K Beerschot VA,3-2
22/08/2021,5,KV Mechelen,Union Saint-Gilloise,3-1
22/09/2021,5,Royal Antwerp FC,KRC Genk,4-2
23/09/2021,5,RSC Anderlecht,KAA Gent,1-1
27/08/2021,6,KV Kortrijk,KV Mechelen,2-2
28/08/2021,6,Sporting Charleroi,K Beerschot VA,5-2
28/08/2021,6,Cercle Brugge,Sint-Truidense VV,0-1
28/08/2021,6,KAS Eupen,RFC Seraing,1-2
28/08/2021,6,Union Saint-Gilloise,Standard Lieja,4-0
29/08/2021,6,KAA Gent,Club Brugge KV,6-1
29/08/2021,6,Royal Antwerp FC,Oud-Heverlee Leuven,2-2
29/08/2021,6,KRC Genk,RSC Anderlecht,1-0
29/08/2021,6,KV Oostende,SV Zulte Waregem,0-2
10/09/2021,7,Club Brugge KV,KV Oostende,3-0
11/09/2021,7,KAS Eupen,Royal Antwerp FC,0-1
11/09/2021,7,SV Zulte Waregem,Cercle Brugge,2-4
12/09/2021,7,RSC Anderlecht,KV Mechelen,7-2
12/09/2021,7,KAA Gent,Sporting Charleroi,2-3
12/09/2021,7,RFC Seraing,Standard Lieja,0-1
12/09/2021,7,KRC Genk,Union Saint-Gilloise,1-1
12/09/2021,7,Oud-Heverlee Leuven,KV Kortrijk,2-1
13/09/2021,7,K Beerschot VA,Sint-Truidense VV,0-1
