matchday,date,time,home_team,away_team,result,status
1,07/08/2021,04:45,Academico Viseu,Casa Pia,2-1,Final
1,07/08/2021,08:00,Varzim,Chaves,2-2,Final
1,07/08/2021,12:00,FC Porto B,Trofense,2-2,Final
1,07/08/2021,13:30,Feirense,SC Covilha,1-2,Final
1,08/08/2021,05:00,Estrela,Mafra,0-2,Final
1,08/08/2021,08:00,Rio Ave,Academica,5-1,Final
1,09/08/2021,12:00,Benfica B,Nacional,5-0,Final
1,09/08/2021,12:00,Vilafranquense,Penafiel,0-1,Final
1,10/08/2021,12:00,Leixoes,Farense,3-1,Final
2,13/08/2021,12:00,Trofense,Estrela,0-0,Final
2,14/08/2021,05:00,Academica,Varzim,1-1,Final
2,14/08/2021,08:00,Casa Pia,FC Porto B,2-0,Final
2,14/08/2021,12:00,Mafra,Feirense,0-1,Final
2,15/08/2021,05:00,Farense,Rio Ave,1-1,Final
2,15/08/2021,08:00,Penafiel,Benfica B,0-1,Final
2,15/08/2021,09:30,Nacional,Vilafranquense,4-0,Final
2,15/08/2021,13:30,SC Covilha,Academico Viseu,2-1,Final
2,16/08/2021,12:00,Chaves,Leixoes,1-1,Final
3,21/08/2021,05:00,Estrela,Farense,3-1,Final
3,21/08/2021,08:00,Penafiel,Casa Pia,1-0,Final
3,22/08/2021,05:00,Varzim,Rio Ave,0-3,Final
3,22/08/2021,08:00,Leixoes,Academica,2-1,Final
3,22/08/2021,09:30,FC Porto B,Nacional,1-1,Final
3,22/08/2021,12:00,Benfica B,Trofense,2-1,Final
3,22/08/2021,12:00,Academico Viseu,Mafra,1-3,Final
3,22/08/2021,13:30,Feirense,Chaves,3-1,Final
3,23/08/2021,12:00,Vilafranquense,SC Covilha,1-1,Final
4,26/08/2021,12:00,Chaves,Academico Viseu,3-0,Final
4,28/08/2021,05:00,Casa Pia,Benfica B,4-2,Final
4,28/08/2021,08:00,Rio Ave,Leixoes,2-1,Final
4,28/08/2021,09:30,Nacional,Varzim,2-1,Final
4,29/08/2021,05:00,SC Covilha,FC Porto B,1-2,Final
4,29/08/2021,13:30,Farense,Feirense,0-1,Final
4,30/08/2021,13:00,Mafra,Vilafranquense,1-0,Final
4,30/08/2021,15:15,Trofense,Penafiel,2-1,Final
5,10/09/2021,14:15,Estrela,Rio Ave,2-5,Final
5,11/09/2021,05:00,Feirense,Academica,1-0,Final
5,11/09/2021,05:00,Benfica B,SC Covilha,0-0,Final
5,12/09/2021,05:00,Penafiel,Nacional,1-0,Final
