matchday,date,time,home_team,away_team,result,status
1,15/09/2021,03:00,Manchester City,RB Leipzig,6-3,Final
1,15/09/2021,03:00,Club Brugge KV,Paris Saint-Germain,1-1,Final
2,28/09/2021,03:00,Paris Saint-Germain,Manchester City,2-0,Final
2,28/09/2021,03:00,RB Leipzig,Club Brugge KV,1-2,Final
3,19/10/2021,03:00,Club Brugge KV,Manchester City,1-5,Final
3,19/10/2021,03:00,Paris Saint-Germain,RB Leipzig,3-2,Final
4,03/11/2021,03:00,RB Leipzig,Paris Saint-Germain,2-2,Final
4,03/11/2021,03:00,Manchester City,Club Brugge KV,4-1,Final
5,24/11/2021,03:00,Manchester City,Paris Saint-Germain,2-1,Final
5,24/11/2021,03:00,Club Brugge KV,RB Leipzig,0-5,Final
6,07/12/2021,03:00,RB Leipzig,Manchester City,2-1,Final
6,07/12/2021,03:00,Paris Saint-Germain,Club Brugge KV,4-1,Final
1,15/09/2021,03:00,Atlético de Madrid,FC Porto,0-0,Final
1,15/09/2021,03:00,Liverpool FC,AC Milan,3-2,Final
2,28/09/2021,03:00,FC Porto,Liverpool FC,1-5,Final
2,28/09/2021,03:00,AC Milan,Atlético de Madrid,1-2,Final
3,19/10/2021,03:00,Atlético de Madrid,Liverpool FC,2-3,Final
3,19/10/2021,03:00,FC Porto,AC Milan,1-0,Final
4,03/11/2021,03:00,AC Milan,FC Porto,1-1,Final
4,03/11/2021,03:00,Liverpool FC,Atlético de Madrid,2-0,Final
5,24/11/2021,03:00,Liverpool FC,FC Porto,2-0,Final
5,24/11/2021,03:00,Atlético de Madrid,AC Milan,0-1,Final
6,07/12/2021,03:00,FC Porto,Atlético de Madrid,1-3,Final
6,07/12/2021,03:00,AC Milan,Liverpool FC,1-2,Final
1,15/09/2021,03:00,Beşiktaş,Borussia Dortmund,1-2,Final
1,15/09/2021,03:00,Sporting CP,AFC Ajax,1-5,Final
2,28/09/2021,03:00,AFC Ajax,Beşiktaş,2-0,Final
2,28/09/2021,03:00,Borussia Dortmund,Sporting CP,1-0,Final
3,19/10/2021,03:00,Beşiktaş,Sporting CP,1-4,Final
3,19/10/2021,03:00,AFC Ajax,Borussia Dortmund,4-0,Final
4,03/11/2021,03:00,Borussia Dortmund,AFC Ajax,1-3,Final
4,03/11/2021,03:00,Sporting CP,Beşiktaş,4-0,Final
5,24/11/2021,03:00,Beşiktaş,AFC Ajax,1-2,Final
5,24/11/2021,03:00,Sporting CP,Borussia Dortmund,3-1,Final
6,07/12/2021,03:00,AFC Ajax,Sporting CP,4-2,Final
6,07/12/2021,03:00,Borussia Dortmund,Beşiktaş,5-0,Final
1,15/09/2021,03:00,FC Sheriff,Shajtar Donetsk,2-0,Final
1,15/09/2021,03:00,Inter,Real Madrid,0-1,Final
2,28/09/2021,03:00,Shajtar Donetsk,Inter,0-0,Final
2,28/09/2021,03:00,Real Madrid,FC Sheriff,1-2,Final
3,19/10/2021,03:00,Shajtar Donetsk,Real Madrid,0-5,Final
3,19/10/2021,03:00,Inter,FC Sheriff,3-1,Final
4,03/11/2021,03:00,Real Madrid,Shajtar Donetsk,2-1,Final
4,03/11/2021,03:00,FC Sheriff,Inter,1-3,Final
5,24/11/2021,03:00,Inter,Shajtar Donetsk,2-0,Final
5,24/11/2021,03:00,FC Sheriff,Real Madrid,0-3,Final
6,07/12/2021,03:00,Real Madrid,Inter,2-0,Final
6,07/12/2021,03:00,Shajtar Donetsk,FC Sheriff,1-1,Final
1,14/09/2021,03:00,FC Barcelona,Bayern Munich,0-3,Final
1,14/09/2021,03:00,Dinamo Kiev,SL Benfica,0-0,Final
2,29/09/2021,03:00,SL Benfica,FC Barcelona,3-0,Final
2,29/09/2021,03:00,Bayern Munich,Dinamo Kiev,5-0,Final
3,20/10/2021,03:00,FC Barcelona,Dinamo Kiev,1-0,Final
3,20/10/2021,03:00,SL Benfica,Bayern Munich,0-4,Final
4,02/11/2021,03:00,Bayern Munich,SL Benfica,5-2,Final
4,02/11/2021,03:00,Dinamo Kiev,FC Barcelona,0-1,Final
5,23/11/2021,03:00,Dinamo Kiev,Bayern Munich,1-2,Final
5,23/11/2021,03:00,FC Barcelona,SL Benfica,0-0,Final
6,08/12/2021,03:00,Bayern Munich,FC Barcelona,3-0,Final
6,08/12/2021,03:00,SL Benfica,Dinamo Kiev,2-0,Final
1,14/09/2021,03:00,BSC Young Boys,Manchester United,2-1,Final
1,14/09/2021,03:00,Villarreal CF,Atalanta,2-2,Final
2,29/09/2021,03:00,Atalanta,BSC Young Boys,1-0,Final
2,29/09/2021,03:00,Manchester United,Villarreal CF,2-1,Final
3,20/10/2021,03:00,Manchester United,Atalanta,3-2,Final
3,20/10/2021,03:00,BSC Young Boys,Villarreal CF,1-4,Final
4,02/11/2021,03:00,Atalanta,Manchester United,2-2,Final
4,02/11/2021,03:00,Villarreal CF,BSC Young Boys,2-0,Final
5,23/11/2021,03:00,Villarreal CF,Manchester United,0-2,Final
5,23/11/2021,03:00,BSC Young Boys,Atalanta,3-3,Final
6,08/12/2021,03:00,Manchester United,BSC Young Boys,1-1,Final
