Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado
09/07/2022,1,Universidad Católica,Mushuc Runa,2-1
09/07/2022,1,Aucas,Orense SC,2-0
10/07/2022,1,9 de Octubre,Técnico Universitario,2-0
10/07/2022,1,Gualaceo SC,LDU Quito,0-1
10/07/2022,1,Independiente del Valle,Cumbayá,2-0
10/07/2022,1,Macará,Emelec,1-3
11/07/2022,1,Barcelona,Delfín SC,0-1
12/07/2022,1,Deportivo Cuenca,Guayaquil City,1-0
16/07/2022,2,Cumbayá,Gualaceo SC,1-2
16/07/2022,2,Orense SC,Macará,1-1
17/07/2022,2,LDU Quito,Deportivo Cuenca,1-1
17/07/2022,2,Técnico Universitario,Barcelona,0-2
17/07/2022,2,Mushuc Runa,9 de Octubre,3-1
17/07/2022,2,Guayaquil City,Universidad Católica,2-0
18/07/2022,2,Emelec,Independiente del Valle,2-3
19/07/2022,2,Delfín SC,Aucas,0-0
23/07/2022,3,Gualaceo SC,Deportivo Cuenca,0-0
23/07/2022,3,Orense SC,Cumbayá,3-1
24/07/2022,3,Aucas,Independiente del Valle,5-0
24/07/2022,3,Guayaquil City,Emelec,0-0
24/07/2022,3,Mushuc Runa,Técnico Universitario,0-0
24/07/2022,3,Universidad Católica,LDU Quito,4-0
25/07/2022,3,Barcelona,9 de Octubre,2-2
26/07/2022,3,Macará,Delfín SC,1-2
30/07/2022,4,Deportivo Cuenca,Aucas,1-2
30/07/2022,4,Delfín SC,Guayaquil City,1-3
31/07/2022,4,LDU Quito,Técnico Universitario,2-0
31/07/2022,4,Independiente del Valle,Barcelona,1-1
31/07/2022,4,Cumbayá,Mushuc Runa,1-1
31/07/2022,4,Macará,Universidad Católica,1-3
01/08/2022,4,Emelec,Gualaceo SC,2-1
02/08/2022,4,9 de Octubre,Orense SC,0-0
06/08/2022,5,Técnico Universitario,Cumbayá,3-3
06/08/2022,5,Orense SC,Independiente del Valle,1-2
07/08/2022,5,Guayaquil City,Macará,0-0
07/08/2022,5,Delfín SC,Emelec,0-3
07/08/2022,5,Aucas,LDU Quito,1-1
07/08/2022,5,Universidad Católica,Deportivo Cuenca,0-2
08/08/2022,5,Barcelona,Mushuc Runa,4-1
09/08/2022,5,Gualaceo SC,9 de Octubre,1-0
13/08/2022,6,Mushuc Runa,Orense SC,1-1
13/08/2022,6,Independiente del Valle,Gualaceo SC,2-0
14/08/2022,6,9 de Octubre,Aucas,1-2
14/08/2022,6,Barcelona,Universidad Católica,0-0
14/08/2022,6,Cumbayá,Macará,1-0
14/08/2022,6,Técnico Universitario,Guayaquil City,3-1
15/08/2022,6,LDU Quito,Emelec,2-0
16/08/2022,6,Deportivo Cuenca,Delfín SC,3-2
20/08/2022,7,Gualaceo SC,Técnico Universitario,0-3
20/08/2022,7,Orense SC,Barcelona,1-2
21/08/2022,7,LDU Quito,Cumbayá,1-0
21/08/2022,7,Macará,Aucas,1-1
23/08/2022,7,Guayaquil City,Independiente del Valle,0-1
24/09/2022,7,Universidad Católica,9 de Octubre,3-0
25/09/2022,7,Delfín SC,Mushuc Runa,0-0
26/09/2022,7,Emelec,Deportivo Cuenca,3-1
27/08/2022,8,Deportivo Cuenca,Macará,1-1
27/08/2022,8,Cumbayá,Delfín SC,2-1
28/08/2022,8,Aucas,Guayaquil City,2-1
28/08/2022,8,9 de Octubre,Emelec,0-3
28/08/2022,8,Mushuc Runa,Gualaceo SC,2-0
28/08/2022,8,Independiente del Valle,Universidad Católica,1-2
29/08/2022,8,Barcelona,LDU Quito,1-1
30/08/2022,8,Técnico Universitario,Orense SC,2-0
03/09/2022,9,Emelec,Cumbayá,1-0
03/09/2022,9,Deportivo Cuenca,Independiente del Valle,2-1
03/09/2022,9,Guayaquil City,9 de Octubre,1-1
04/09/2022,9,Gualaceo SC,Barcelona,2-1
04/09/2022,9,Macará,Mushuc Runa,3-0
04/09/2022,9,LDU Quito,Orense SC,1-2
05/09/2022,9,Universidad Católica,Aucas,1-2
06/09/2022,9,Delfín SC,Técnico Universitario,0-0
10/09/2022,10,Mushuc Runa,LDU Quito,1-2
10/09/2022,10,Orense SC,Gualaceo SC,4-1
10/09/2022,10,Cumbayá,Guayaquil City,3-0
11/09/2022,10,Barcelona,Macará,5-3
11/09/2022,10,Independiente del Valle,Delfín SC,2-0
11/09/2022,10,Aucas,Emelec,1-1
12/09/2022,10,9 de Octubre,Deportivo Cuenca,1-0
13/09/2022,10,Técnico Universitario,Universidad Católica,1-1
17/09/2022,11,Deportivo Cuenca,Cumbayá,1-1
17/09/2022,11,Macará,Gualaceo SC,1-1
17/09/2022,11,Delfín SC,9 de Octubre,3-1
18/09/2022,11,LDU Quito,Independiente del Valle,2-2
18/09/2022,11,Universidad Católica,Orense SC,2-0
18/09/2022,11,Aucas,Técnico Universitario,5-2
19/09/2022,11,Emelec,Barcelona,1-3
20/09/2022,11,Guayaquil City,Mushuc Runa,4-1
25/09/2022,12,Independiente del Valle,Macará,1-0
01/10/2022,12,Gualaceo SC,Universidad Católica,0-1
02/10/2022,12,9 de Octubre,LDU Quito,2-2
02/10/2022,12,Mushuc Runa,Emelec,0-0
02/10/2022,12,Orense SC,Delfín SC,1-1
02/10/2022,12,Cumbayá,Aucas,0-0
03/10/2022,12,Barcelona,Guayaquil City,1-1
04/10/2022,12,Técnico Universitario,Deportivo Cuenca,1-0
08/10/2022,13,Delfín SC,LDU Quito,3-0
08/10/2022,13,Cumbayá,Universidad Católica,0-0
08/10/2022,13,Macará,9 de Octubre,3-1
09/10/2022,13,Deportivo Cuenca,Barcelona,2-1
09/10/2022,13,Guayaquil City,Gualaceo SC,1-0
09/10/2022,13,Aucas,Mushuc Runa,0-0
10/10/2022,13,Emelec,Orense SC,0-0
11/10/2022,13,Independiente del Valle,Técnico Universitario,0-1
16/10/2022,14,LDU Quito,Guayaquil City,2-0
16/10/2022,14,Gualaceo SC,Delfín SC,2-1
16/10/2022,14,Orense SC,Deportivo Cuenca,1-0
17/10/2022,14,Universidad Católica,Emelec,2-0
17/10/2022,14,Barcelona,Aucas,0-2
17/10/2022,14,Mushuc Runa,Independiente del Valle,0-1
18/10/2022,14,9 de Octubre,Cumbayá,0-1
18/10/2022,14,Técnico Universitario,Macará,3-1
22/10/2022,15,Deportivo Cuenca,Mushuc Runa,3-1
22/10/2022,15,Macará,LDU Quito,0-5
22/10/2022,15,Emelec,Técnico Universitario,3-1
23/10/2022,15,Cumbayá,Barcelona,1-1
23/10/2022,15,Independiente del Valle,9 de Octubre,1-0
24/10/2022,15,Delfín SC,Universidad Católica,2-1
24/10/2022,15,Guayaquil City,Orense SC,1-1
24/10/2022,15,Aucas,Gualaceo SC,3-0
