Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado
07/07/2022,1,Unión Magdalena,Once Caldas,2-2
08/07/2022,1,Deportivo Pereira,Alianza FC,1-2
08/07/2022,1,Patriotas FC,Atlético Junior,1-0
09/07/2022,1,Envigado FC,América de Cali,0-0
10/07/2022,1,Millonarios,Deportivo Pasto,1-1
10/07/2022,1,Internacional de Bogotá,Santa Fe,2-2
11/07/2022,1,Atlético Nacional,Internacional de Palmira,1-1
11/07/2022,1,Deportes Tolima,Independiente Medellín,1-1
26/08/2022,1,Deportivo Cali,Jaguares de Córdoba,2-2
07/10/2022,1,Atlético Bucaramanga,Águilas Doradas,0-1
13/07/2022,2,Alianza FC,Unión Magdalena,0-1
13/07/2022,2,Millonarios,Atlético Bucaramanga,0-0
13/07/2022,2,Internacional de Palmira,Jaguares de Córdoba,0-1
13/07/2022,2,Deportivo Pasto,Envigado FC,4-0
14/07/2022,2,Once Caldas,Internacional de Bogotá,1-1
14/07/2022,2,Atlético Junior,Atlético Nacional,3-1
14/07/2022,2,Águilas Doradas,Santa Fe,2-2
15/07/2022,2,Independiente Medellín,Patriotas FC,1-0
15/07/2022,2,Deportes Tolima,Deportivo Cali,2-0
16/09/2022,2,América de Cali,Deportivo Pereira,0-1
16/07/2022,3,Jaguares de Córdoba,Deportivo Pasto,0-1
17/07/2022,3,Atlético Nacional,Millonarios,1-2
17/07/2022,3,Internacional de Bogotá,Atlético Junior,0-0
17/07/2022,3,Envigado FC,Alianza FC,2-2
17/07/2022,3,Santa Fe,Internacional de Palmira,1-0
19/07/2022,3,Unión Magdalena,Deportes Tolima,2-1
19/07/2022,3,Once Caldas,Águilas Doradas,2-0
20/07/2022,3,Deportivo Pereira,Patriotas FC,2-0
22/07/2022,3,Deportivo Cali,Independiente Medellín,2-2
01/09/2022,3,Atlético Bucaramanga,América de Cali,0-2
23/07/2022,4,Alianza FC,Atlético Bucaramanga,3-1
23/07/2022,4,Millonarios,Envigado FC,1-0
23/07/2022,4,Águilas Doradas,Internacional de Bogotá,3-0
23/07/2022,4,Deportivo Pasto,Unión Magdalena,1-2
24/07/2022,4,Atlético Junior,Santa Fe,2-0
24/07/2022,4,Deportes Tolima,Atlético Nacional,2-2
24/07/2022,4,América de Cali,Internacional de Palmira,1-1
24/07/2022,4,Independiente Medellín,Once Caldas,1-1
25/07/2022,4,Deportivo Pereira,Deportivo Cali,2-1
26/07/2022,4,Patriotas FC,Jaguares de Córdoba,0-0
30/07/2022,5,Internacional de Palmira,Independiente Medellín,1-0
30/07/2022,5,Jaguares de Córdoba,Alianza FC,2-1
31/07/2022,5,Once Caldas,Deportivo Pereira,2-1
31/07/2022,5,Águilas Doradas,Atlético Junior,1-1
01/08/2022,5,Unión Magdalena,Millonarios,0-2
01/08/2022,5,Internacional de Bogotá,Patriotas FC,4-3
02/08/2022,5,Atlético Bucaramanga,Deportes Tolima,2-1
02/08/2022,5,Atlético Nacional,Deportivo Pasto,3-1
03/08/2022,5,Deportivo Cali,Envigado FC,0-3
03/08/2022,5,Santa Fe,América de Cali,1-1
06/08/2022,6,Independiente Medellín,Internacional de Bogotá,1-1
06/08/2022,6,Patriotas FC,Internacional de Palmira,3-0
06/08/2022,6,Envigado FC,Unión Magdalena,1-2
06/08/2022,6,Deportes Tolima,Jaguares de Córdoba,2-2
07/08/2022,6,Alianza FC,Atlético Nacional,0-2
07/08/2022,6,Millonarios,Deportivo Cali,4-2
07/08/2022,6,Deportivo Pasto,Atlético Bucaramanga,1-0
08/08/2022,6,Atlético Junior,Once Caldas,1-2
08/08/2022,6,Deportivo Pereira,Santa Fe,0-1
10/08/2022,6,América de Cali,Águilas Doradas,2-0
13/08/2022,7,Atlético Bucaramanga,Unión Magdalena,1-0
13/08/2022,7,Internacional de Palmira,Alianza FC,0-2
14/08/2022,7,Santa Fe,Deportes Tolima,2-1
14/08/2022,7,Atlético Junior,Independiente Medellín,4-2
