Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado
26/02/2022,1,Philadelphia Union,Minnesota United FC,1-1
26/02/2022,1,Columbus Crew,Vancouver Whitecaps,4-0
26/02/2022,1,Los Angeles FC,Colorado Rapids,3-0
26/02/2022,1,FC Dallas,Toronto FC,1-1
27/02/2022,1,Austin FC,FC Cincinnati,5-0
27/02/2022,1,D.C. United,Charlotte FC,3-0
27/02/2022,1,Inter Miami CF,Chicago Fire,0-0
27/02/2022,1,San Jose Earthquakes,New York RB,1-3
27/02/2022,1,Portland Timbers,New England Revolution,2-2
27/02/2022,1,Orlando City,CF Montréal,2-0
27/02/2022,1,Atlanta United FC,Sporting Kansas City,3-1
27/02/2022,1,Los Angeles Galaxy,New York City FC,1-0
28/02/2022,1,Houston Dynamo,Real Salt Lake,0-0
28/02/2022,1,Seattle Sounders,Nashville SC,0-1
05/03/2022,2,New England Revolution,FC Dallas,1-0
05/03/2022,2,Toronto FC,New York RB,1-4
05/03/2022,2,Sporting Kansas City,Houston Dynamo,1-0
05/03/2022,2,CF Montréal,Philadelphia Union,1-2
05/03/2022,2,San Jose Earthquakes,Columbus Crew,3-3
06/03/2022,2,Chicago Fire,Orlando City,0-0
06/03/2022,2,Colorado Rapids,Atlanta United FC,3-0
06/03/2022,2,FC Cincinnati,D.C. United,0-1
06/03/2022,2,Minnesota United FC,Nashville SC,1-1
06/03/2022,2,Real Salt Lake,Seattle Sounders,1-0
06/03/2022,2,Vancouver Whitecaps,New York City FC,0-0
06/03/2022,2,Charlotte FC,Los Angeles Galaxy,0-1
06/03/2022,2,Austin FC,Inter Miami CF,5-1
07/03/2022,2,Los Angeles FC,Portland Timbers,1-1
12/03/2022,2,New York City FC,CF Montréal,4-1
12/03/2022,2,Columbus Crew,Toronto FC,2-1
12/03/2022,2,Inter Miami CF,Los Angeles FC,0-2
12/03/2022,2,Seattle Sounders,Los Angeles Galaxy,3-2
13/03/2022,2,Houston Dynamo,Vancouver Whitecaps,2-1
13/03/2022,2,D.C. United,Chicago Fire,0-2
13/03/2022,2,New England Revolution,Real Salt Lake,2-3
13/03/2022,2,Orlando City,FC Cincinnati,1-2
13/03/2022,2,Philadelphia Union,San Jose Earthquakes,2-0
13/03/2022,2,FC Dallas,Nashville SC,2-0
13/03/2022,2,Colorado Rapids,Sporting Kansas City,2-0
13/03/2022,2,Portland Timbers,Austin FC,1-0
13/03/2022,2,Atlanta United FC,Charlotte FC,2-1
14/03/2022,2,New York RB,Minnesota United FC,0-1
19/03/2022,2,FC Cincinnati,Inter Miami CF,3-1
19/03/2022,2,New York City FC,Philadelphia Union,0-2
19/03/2022,2,Toronto FC,D.C. United,2-1
19/03/2022,2,Los Angeles Galaxy,Orlando City,0-1
19/03/2022,2,Atlanta United FC,CF Montréal,3-3
19/03/2022,2,Chicago Fire,Sporting Kansas City,3-1
20/03/2022,2,Charlotte FC,New England Revolution,3-1
20/03/2022,2,Minnesota United FC,San Jose Earthquakes,1-0
20/03/2022,2,FC Dallas,Portland Timbers,4-1
20/03/2022,2,Houston Dynamo,Colorado Rapids,1-1
20/03/2022,2,Real Salt Lake,Nashville SC,2-1
20/03/2022,2,New York RB,Columbus Crew,1-1
20/03/2022,2,Austin FC,Seattle Sounders,1-1
21/03/2022,2,Los Angeles FC,Vancouver Whitecaps,3-1
26/03/2022,2,Charlotte FC,FC Cincinnati,2-0
27/03/2022,2,Sporting Kansas City,Real Salt Lake,1-0
27/03/2022,2,Portland Timbers,Orlando City,1-1
02/04/2022,3,Chicago Fire,FC Dallas,0-0
02/04/2022,3,FC Cincinnati,CF Montréal,3-4
02/04/2022,3,Toronto FC,New York City FC,2-1
03/04/2022,3,Columbus Crew,Nashville SC,0-1
03/04/2022,3,D.C. United,Atlanta United FC,0-1
03/04/2022,3,New England Revolution,New York RB,0-1
03/04/2022,3,Orlando City,Los Angeles FC,2-4
03/04/2022,3,Philadelphia Union,Charlotte FC,2-0
03/04/2022,3,San Jose Earthquakes,Austin FC,2-2
03/04/2022,3,Inter Miami CF,Houston Dynamo,1-3
03/04/2022,3,Minnesota United FC,Seattle Sounders,1-2
03/04/2022,3,Vancouver Whitecaps,Sporting Kansas City,1-0
03/04/2022,3,Colorado Rapids,Real Salt Lake,1-1
03/04/2022,3,Portland Timbers,Los Angeles Galaxy,1-3
09/04/2022,3,Orlando City,Chicago Fire,1-0
09/04/2022,3,Inter Miami CF,New England Revolution,3-2
09/04/2022,3,New York RB,CF Montréal,1-2
10/04/2022,3,Philadelphia Union,Columbus Crew,1-0
10/04/2022,3,Los Angeles Galaxy,Los Angeles FC,2-1
10/04/2022,3,Real Salt Lake,Toronto FC,2-2
10/04/2022,3,FC Dallas,Colorado Rapids,3-1
10/04/2022,3,Houston Dynamo,San Jose Earthquakes,4-3
10/04/2022,3,Sporting Kansas City,Nashville SC,1-2
10/04/2022,3,Vancouver Whitecaps,Portland Timbers,2-3
10/04/2022,3,Charlotte FC,Atlanta United FC,1-0
11/04/2022,3,Austin FC,Minnesota United FC,1-0
16/04/2022,3,CF Montréal,Vancouver Whitecaps,2-1
16/04/2022,3,San Jose Earthquakes,Nashville SC,2-2
17/04/2022,3,Atlanta United FC,FC Cincinnati,0-0
17/04/2022,3,Houston Dynamo,Portland Timbers,0-0
17/04/2022,3,New York RB,FC Dallas,0-0
17/04/2022,3,Columbus Crew,Orlando City,0-2
17/04/2022,3,D.C. United,Austin FC,2-3
17/04/2022,3,New England Revolution,Charlotte FC,2-1
17/04/2022,3,Toronto FC,Philadelphia Union,2-1
17/04/2022,3,Chicago Fire,Los Angeles Galaxy,0-0
17/04/2022,3,Minnesota United FC,Colorado Rapids,3-1
17/04/2022,3,Seattle Sounders,Inter Miami CF,0-1
17/04/2022,3,New York City FC,Real Salt Lake,6-0
17/04/2022,3,Los Angeles FC,Sporting Kansas City,3-1
23/04/2022,3,FC Dallas,Houston Dynamo,2-1
23/04/2022,3,Philadelphia Union,CF Montréal,1-1
23/04/2022,3,Minnesota United FC,Chicago Fire,3-0
24/04/2022,3,D.C. United,New England Revolution,3-2
24/04/2022,3,Austin FC,Vancouver Whitecaps,3-0
24/04/2022,3,Sporting Kansas City,Columbus Crew,0-0
24/04/2022,3,Colorado Rapids,Charlotte FC,0-0
24/04/2022,3,Portland Timbers,Real Salt Lake,0-0
24/04/2022,3,San Jose Earthquakes,Seattle Sounders,4-3
24/04/2022,3,Los Angeles Galaxy,Nashville SC,1-0
24/04/2022,3,Inter Miami CF,Atlanta United FC,2-1
24/04/2022,3,Orlando City,New York RB,0-3
24/04/2022,3,FC Cincinnati,Los Angeles FC,1-2
24/04/2022,3,New York City FC,Toronto FC,5-4
30/04/2022,3,Houston Dynamo,Austin FC,1-2
30/04/2022,3,Toronto FC,FC Cincinnati,1-2
30/04/2022,3,Real Salt Lake,Los Angeles Galaxy,1-0
30/04/2022,3,CF Montréal,Atlanta United FC,2-1
01/05/2022,4,New England Revolution,Inter Miami CF,2-0
01/05/2022,4,Columbus Crew,D.C. United,3-0
01/05/2022,4,Orlando City,Charlotte FC,2-1
01/05/2022,4,Chicago Fire,New York RB,1-2
01/05/2022,4,Sporting Kansas City,FC Dallas,2-2
01/05/2022,4,Colorado Rapids,Portland Timbers,2-0
01/05/2022,4,New York City FC,San Jose Earthquakes,3-0
01/05/2022,4,Nashville SC,Philadelphia Union,1-1
02/05/2022,4,Los Angeles FC,Minnesota United FC,2-0
