matchday,date,time,home_team,away_team,result,status
1,02/04/2022,03:00,Hamarkameratene,Lillestrøm SK,2-2,Final
1,02/04/2022,03:00,Molde FK,Vålerenga IF,1-0,Final
1,03/04/2022,03:00,Aalesunds FK,Kristiansund BK,1-0,Final
1,03/04/2022,03:00,FK Haugesund,Sandefjord Fotball,1-3,Final
1,03/04/2022,03:00,FK Jerv,Strømsgodset IF,1-0,Final
1,03/04/2022,03:00,Odds BK,Tromsø IL,2-0,Final
1,03/04/2022,03:00,Sarpsborg 08,Viking FK,0-1,Final
1,03/04/2022,03:00,FK Bodø/Glimt,Rosenborg BK,2-2,Final
2,09/04/2022,03:00,Lillestrøm SK,FK Jerv,4-0,Final
2,10/04/2022,03:00,Sandefjord Fotball,FK Bodø/Glimt,1-2,Final
2,10/04/2022,03:00,Kristiansund BK,Sarpsborg 08,2-3,Final
2,10/04/2022,03:00,Rosenborg BK,Odds BK,1-0,Final
2,10/04/2022,03:00,Strømsgodset IF,Molde FK,1-3,Final
2,10/04/2022,03:00,Tromsø IL,Hamarkameratene,2-1,Final
2,10/04/2022,03:00,Vålerenga IF,FK Haugesund,2-1,Final
2,10/04/2022,03:00,Viking FK,Aalesunds FK,1-0,Final
3,18/04/2022,03:00,Aalesunds FK,Tromsø IL,2-2,Final
3,18/04/2022,03:00,FK Haugesund,Strømsgodset IF,0-1,Final
3,18/04/2022,03:00,FK Jerv,Kristiansund BK,1-0,Final
3,18/04/2022,03:00,Hamarkameratene,Sandefjord Fotball,3-0,Final
3,18/04/2022,03:00,Molde FK,Lillestrøm SK,1-2,Final
3,18/04/2022,03:00,Odds BK,Viking FK,2-1,Final
3,18/04/2022,03:00,Sarpsborg 08,Rosenborg BK,1-1,Final
3,18/04/2022,03:00,FK Bodø/Glimt,Vålerenga IF,5-1,Final
4,23/04/2022,03:00,Odds BK,Aalesunds FK,2-3,Final
4,23/04/2022,03:00,Strømsgodset IF,Sandefjord Fotball,0-5,Final
4,24/04/2022,03:00,Kristiansund BK,Hamarkameratene,2-2,Final
4,24/04/2022,03:00,Lillestrøm SK,FK Haugesund,1-0,Final
4,24/04/2022,03:00,Tromsø IL,Sarpsborg 08,2-5,Final
4,24/04/2022,03:00,Vålerenga IF,FK Jerv,1-0,Final
4,24/04/2022,03:00,Viking FK,FK Bodø/Glimt,2-0,Final
4,24/04/2022,03:00,Rosenborg BK,Molde FK,0-0,Final
5,07/05/2022,03:00,Sarpsborg 08,Odds BK,1-0,Final
5,07/05/2022,03:00,Molde FK,Viking FK,3-4,Final
5,08/05/2022,03:00,FK Bodø/Glimt,Lillestrøm SK,1-1,Final
5,08/05/2022,03:00,FK Haugesund,Kristiansund BK,2-0,Final
5,08/05/2022,03:00,FK Jerv,Tromsø IL,1-1,Final
5,08/05/2022,03:00,Sandefjord Fotball,Vålerenga IF,1-3,Final
5,08/05/2022,03:00,Strømsgodset IF,Rosenborg BK,3-0,Final
5,08/05/2022,03:00,Hamarkameratene,Aalesunds FK,0-0,Final
6,16/05/2022,03:00,Aalesunds FK,Molde FK,0-2,Final
6,16/05/2022,03:00,FK Bodø/Glimt,Tromsø IL,1-1,Final
6,16/05/2022,03:00,Kristiansund BK,Strømsgodset IF,0-3,Final
6,16/05/2022,03:00,Lillestrøm SK,Sarpsborg 08,1-0,Final
6,16/05/2022,03:00,Odds BK,FK Haugesund,0-4,Final
6,16/05/2022,03:00,Rosenborg BK,Sandefjord Fotball,3-0,Final
6,16/05/2022,03:00,Viking FK,FK Jerv,3-0,Final
6,16/05/2022,03:00,Vålerenga IF,Hamarkameratene,1-1,Final
7,21/05/2022,03:00,Sandefjord Fotball,Lillestrøm SK,1-4,Final
7,21/05/2022,03:00,Molde FK,Kristiansund BK,2-1,Final
7,22/05/2022,03:00,FK Haugesund,FK Bodø/Glimt,1-4,Final
7,22/05/2022,03:00,FK Jerv,Odds BK,0-1,Final
7,22/05/2022,03:00,Sarpsborg 08,Aalesunds FK,1-2,Final
7,22/05/2022,03:00,Strømsgodset IF,Vålerenga IF,3-2,Final
7,22/05/2022,03:00,Tromsø IL,Viking FK,1-1,Final
7,22/05/2022,03:00,Hamarkameratene,Rosenborg BK,1-1,Final
8,25/05/2022,03:00,Aalesunds FK,FK Jerv,2-1,Final
8,25/05/2022,03:00,FK Bodø/Glimt,Strømsgodset IF,2-2,Final
8,25/05/2022,03:00,Odds BK,Sandefjord Fotball,0-1,Final
8,25/05/2022,03:00,Viking FK,Hamarkameratene,1-1,Final
8,25/05/2022,03:00,Lillestrøm SK,Vålerenga IF,2-0,Final
8,26/05/2022,03:00,Rosenborg BK,FK Haugesund,3-3,Final
8,26/05/2022,03:00,Sarpsborg 08,Molde FK,1-2,Final
8,03/08/2022,03:00,Kristiansund BK,Tromsø IL,1-1,Final
9,28/05/2022,03:00,Hamarkameratene,Odds BK,1-2,Final
9,28/05/2022,03:00,Strømsgodset IF,Viking FK,3-2,Final
9,29/05/2022,03:00,FK Haugesund,Aalesunds FK,2-2,Final
9,29/05/2022,03:00,FK Jerv,Sarpsborg 08,0-5,Final
