Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado
13/03/2022,1,Loudoun United,Indy Eleven,1-0
13/03/2022,1,Charleston Battery,FC Tulsa,1-0
13/03/2022,1,Memphis 901,Pittsburgh Riverhounds,0-3
13/03/2022,1,Miami FC,New York RB II,2-0
13/03/2022,1,Louisville City FC,Atlanta United II,1-0
13/03/2022,1,Colorado Springs Switchbacks,Orange County SC,2-1
13/03/2022,1,Rio Grande Valley FC,Oakland Roots,1-0
13/03/2022,1,San Antonio FC,Detroit City FC,1-0
13/03/2022,1,Phoenix Rising,Monterey Bay FC,4-2
13/03/2022,1,Sacramento Republic,El Paso Locomotive,3-1
13/03/2022,1,San Diego Loyal,Ventura County FC,2-1
13/03/2022,1,Birmingham Legion,Tampa Bay Rowdies,1-1
14/03/2022,1,New Mexico United,Las Vegas Lights FC,2-0
17/03/2022,1,Atlanta United II,New York RB II,0-1
19/03/2022,1,New York RB II,Loudoun United,0-3
19/03/2022,1,Detroit City FC,Charleston Battery,1-0
20/03/2022,1,Ventura County FC,San Antonio FC,1-2
20/03/2022,1,Memphis 901,Oakland Roots,2-1
20/03/2022,1,Pittsburgh Riverhounds,Hartford Athletic,2-1
20/03/2022,1,Louisville City FC,Miami FC,2-0
20/03/2022,1,Tampa Bay Rowdies,Indy Eleven,2-0
20/03/2022,1,Colorado Springs Switchbacks,Monterey Bay FC,1-0
20/03/2022,1,El Paso Locomotive,New Mexico United,1-2
20/03/2022,1,FC Tulsa,Birmingham Legion,3-1
20/03/2022,1,Las Vegas Lights FC,Phoenix Rising,2-1
20/03/2022,1,Orange County SC,Rio Grande Valley FC,2-1
20/03/2022,1,San Diego Loyal,Sacramento Republic,2-0
24/03/2022,1,New York RB II,Louisville City FC,0-2
24/03/2022,1,Atlanta United II,Tampa Bay Rowdies,0-3
24/03/2022,1,FC Tulsa,San Diego Loyal,1-0
24/03/2022,1,El Paso Locomotive,Las Vegas Lights FC,4-5
24/03/2022,1,Ventura County FC,Rio Grande Valley FC,1-0
26/03/2022,1,Detroit City FC,Pittsburgh Riverhounds,1-1
26/03/2022,1,New Mexico United,Orange County SC,1-1
27/03/2022,1,Miami FC,Loudoun United,0-0
27/03/2022,1,Birmingham Legion,Colorado Springs Switchbacks,0-2
27/03/2022,1,Louisville City FC,Indy Eleven,1-1
27/03/2022,1,Tampa Bay Rowdies,Hartford Athletic,1-1
27/03/2022,1,Las Vegas Lights FC,Memphis 901,0-1
27/03/2022,1,Oakland Roots,Monterey Bay FC,2-3
27/03/2022,1,Phoenix Rising,San Diego Loyal,2-3
27/03/2022,1,Sacramento Republic,FC Tulsa,2-1
28/03/2022,1,Atlanta United II,Charleston Battery,4-1
28/03/2022,1,Rio Grande Valley FC,San Antonio FC,1-2
31/03/2022,1,New Mexico United,Oakland Roots,2-2
02/04/2022,2,Charleston Battery,Las Vegas Lights FC,1-2
02/04/2022,2,Detroit City FC,Memphis 901,1-1
03/04/2022,2,Hartford Athletic,Atlanta United II,1-2
03/04/2022,2,Indy Eleven,Ventura County FC,1-1
03/04/2022,2,Miami FC,Colorado Springs Switchbacks,1-2
03/04/2022,2,Pittsburgh Riverhounds,Loudoun United,2-0
03/04/2022,2,Birmingham Legion,Louisville City FC,0-0
03/04/2022,2,FC Tulsa,New York RB II,3-2
03/04/2022,2,San Antonio FC,Phoenix Rising,0-2
03/04/2022,2,Oakland Roots,Tampa Bay Rowdies,0-0
03/04/2022,2,Sacramento Republic,Monterey Bay FC,2-1
03/04/2022,2,San Diego Loyal,El Paso Locomotive,3-2
09/04/2022,2,FC Tulsa,Pittsburgh Riverhounds,3-4
09/04/2022,2,Las Vegas Lights FC,Colorado Springs Switchbacks,2-3
10/04/2022,2,Atlanta United II,Detroit City FC,0-4
10/04/2022,2,Tampa Bay Rowdies,Miami FC,0-1
10/04/2022,2,Rio Grande Valley FC,Indy Eleven,1-2
10/04/2022,2,El Paso Locomotive,Monterey Bay FC,5-0
10/04/2022,2,Orange County SC,San Antonio FC,0-1
10/04/2022,2,San Diego Loyal,Charleston Battery,4-1
10/04/2022,2,Phoenix Rising,Ventura County FC,3-1
10/04/2022,2,Loudoun United,Louisville City FC,0-2
10/04/2022,2,Birmingham Legion,Hartford Athletic,2-1
14/04/2022,2,Oakland Roots,San Diego Loyal,2-2
16/04/2022,2,New York RB II,Rio Grande Valley FC,0-1
16/04/2022,2,Detroit City FC,Birmingham Legion,1-0
17/04/2022,2,Indy Eleven,Atlanta United II,2-1
17/04/2022,2,Las Vegas Lights FC,Pittsburgh Riverhounds,1-0
17/04/2022,2,Miami FC,Hartford Athletic,2-0
17/04/2022,2,Tampa Bay Rowdies,FC Tulsa,3-1
17/04/2022,2,Colorado Springs Switchbacks,Memphis 901,1-2
17/04/2022,2,San Antonio FC,El Paso Locomotive,1-0
17/04/2022,2,Oakland Roots,Loudoun United,4-1
17/04/2022,2,Orange County SC,Sacramento Republic,1-1
17/04/2022,2,San Diego Loyal,Louisville City FC,2-5
17/04/2022,2,Ventura County FC,Monterey Bay FC,3-1
17/04/2022,2,Phoenix Rising,New Mexico United,1-0
23/04/2022,2,New York RB II,Tampa Bay Rowdies,1-1
23/04/2022,2,Charleston Battery,Louisville City FC,1-1
24/04/2022,2,Hartford Athletic,Detroit City FC,1-2
24/04/2022,2,Pittsburgh Riverhounds,Atlanta United II,4-0
24/04/2022,2,FC Tulsa,Colorado Springs Switchbacks,0-2
24/04/2022,2,Rio Grande Valley FC,Sacramento Republic,2-1
24/04/2022,2,New Mexico United,San Antonio FC,0-1
24/04/2022,2,El Paso Locomotive,Oakland Roots,1-1
24/04/2022,2,Las Vegas Lights FC,Ventura County FC,1-1
24/04/2022,2,Phoenix Rising,Miami FC,2-1
24/04/2022,2,Loudoun United,Birmingham Legion,1-2
24/04/2022,2,Indy Eleven,Orange County SC,3-1
28/04/2022,2,Birmingham Legion,Charleston Battery,2-1
28/04/2022,2,Memphis 901,Tampa Bay Rowdies,3-1
30/04/2022,2,Detroit City FC,New York RB II,2-0
01/05/2022,3,Loudoun United,El Paso Locomotive,1-3
01/05/2022,3,Indy Eleven,Hartford Athletic,1-0
01/05/2022,3,Louisville City FC,Pittsburgh Riverhounds,2-0
01/05/2022,3,Tampa Bay Rowdies,San Diego Loyal,2-3
01/05/2022,3,Memphis 901,Miami FC,1-2
01/05/2022,3,Rio Grande Valley FC,Orange County SC,1-2
01/05/2022,3,San Antonio FC,Monterey Bay FC,6-0
01/05/2022,3,Oakland Roots,Colorado Springs Switchbacks,0-3
01/05/2022,3,Sacramento Republic,Las Vegas Lights FC,1-1
02/05/2022,3,Ventura County FC,Phoenix Rising,3-0
05/05/2022,3,Atlanta United II,Louisville City FC,0-4
05/05/2022,3,Birmingham Legion,Miami FC,0-0
05/05/2022,3,El Paso Locomotive,FC Tulsa,3-1
05/05/2022,3,Sacramento Republic,New Mexico United,0-0
06/05/2022,3,Colorado Springs Switchbacks,Rio Grande Valley FC,3-2
07/05/2022,3,Charleston Battery,Memphis 901,0-2
08/05/2022,3,Hartford Athletic,Loudoun United,1-0
08/05/2022,3,New Mexico United,San Diego Loyal,1-1
08/05/2022,3,Pittsburgh Riverhounds,Birmingham Legion,1-0
08/05/2022,3,FC Tulsa,Detroit City FC,3-1
08/05/2022,3,El Paso Locomotive,Ventura County FC,4-0
08/05/2022,3,Monterey Bay FC,Las Vegas Lights FC,1-0
08/05/2022,3,Orange County SC,Oakland Roots,2-2
08/05/2022,3,Phoenix Rising,San Antonio FC,3-0
08/05/2022,3,New York RB II,Sacramento Republic,0-1
14/05/2022,3,Orange County SC,FC Tulsa,5-1
14/05/2022,3,Ventura County FC,Louisville City FC,4-3
15/05/2022,3,Charleston Battery,New Mexico United,0-2
15/05/2022,3,Hartford Athletic,New York RB II,3-2
15/05/2022,3,Miami FC,San Antonio FC,0-2
15/05/2022,3,Pittsburgh Riverhounds,El Paso Locomotive,1-0
15/05/2022,3,Detroit City FC,Loudoun United,4-2
15/05/2022,3,Memphis 901,Indy Eleven,2-1
15/05/2022,3,Las Vegas Lights FC,Oakland Roots,1-1
