Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado
16/09/2021,1,Brøndby IF,AC Sparta Praha,0-0
16/09/2021,1,Rangers FC,Olympique Lyonnais,0-2
30/09/2021,2,Olympique Lyonnais,Brøndby IF,3-0
30/09/2021,2,AC Sparta Praha,Rangers FC,1-0
21/10/2021,3,Rangers FC,Brøndby IF,2-0
21/10/2021,3,AC Sparta Praha,Olympique Lyonnais,3-4
04/11/2021,4,Brøndby IF,Rangers FC,1-1
04/11/2021,4,Olympique Lyonnais,AC Sparta Praha,3-0
25/11/2021,5,Brøndby IF,Olympique Lyonnais,1-3
25/11/2021,5,Rangers FC,AC Sparta Praha,2-0
09/12/2021,6,AC Sparta Praha,Brøndby IF,2-0
09/12/2021,6,Olympique Lyonnais,Rangers FC,1-1
16/09/2021,1,AS Monaco,Sturm Graz,1-0
16/09/2021,1,PSV Eindhoven,Real Sociedad,2-2
30/09/2021,2,Real Sociedad,AS Monaco,1-1
30/09/2021,2,Sturm Graz,PSV Eindhoven,1-4
21/10/2021,3,PSV Eindhoven,AS Monaco,1-2
21/10/2021,3,Sturm Graz,Real Sociedad,0-1
04/11/2021,4,AS Monaco,PSV Eindhoven,0-0
04/11/2021,4,Real Sociedad,Sturm Graz,1-1
25/11/2021,5,AS Monaco,Real Sociedad,2-1
25/11/2021,5,PSV Eindhoven,Sturm Graz,2-0
09/12/2021,6,Sturm Graz,AS Monaco,1-1
09/12/2021,6,Real Sociedad,PSV Eindhoven,3-0
15/09/2021,1,Spartak Moskva,Legia Warszawa,0-1
16/09/2021,1,Leicester City,SSC Napoli,2-2
30/09/2021,2,Legia Warszawa,Leicester City,1-0
30/09/2021,2,SSC Napoli,Spartak Moskva,2-3
20/10/2021,3,Spartak Moskva,Leicester City,3-4
21/10/2021,3,SSC Napoli,Legia Warszawa,3-0
04/11/2021,4,Legia Warszawa,SSC Napoli,1-4
04/11/2021,4,Leicester City,Spartak Moskva,1-1
24/11/2021,5,Spartak Moskva,SSC Napoli,2-1
25/11/2021,5,Leicester City,Legia Warszawa,3-1
09/12/2021,6,Legia Warszawa,Spartak Moskva,0-1
09/12/2021,6,SSC Napoli,Leicester City,3-2
16/09/2021,1,Eintracht Francfort,Fenerbahçe,1-1
16/09/2021,1,Olympiakos Piraeus,Royal Antwerp FC,2-1
30/09/2021,2,Royal Antwerp FC,Eintracht Francfort,0-1
30/09/2021,2,Fenerbahçe,Olympiakos Piraeus,0-3
21/10/2021,3,Fenerbahçe,Royal Antwerp FC,2-2
21/10/2021,3,Eintracht Francfort,Olympiakos Piraeus,3-1
04/11/2021,4,Olympiakos Piraeus,Eintracht Francfort,1-2
04/11/2021,4,Royal Antwerp FC,Fenerbahçe,0-3
25/11/2021,5,Eintracht Francfort,Royal Antwerp FC,2-2
25/11/2021,5,Olympiakos Piraeus,Fenerbahçe,1-0
09/12/2021,6,Fenerbahçe,Eintracht Francfort,1-1
09/12/2021,6,Royal Antwerp FC,Olympiakos Piraeus,1-0
