Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado
21/09/2023,1,Olympiakos Piraeus,SC Friburgo,2-3
21/09/2023,1,West Ham United,TSC Bačka Topola,3-1
05/10/2023,2,SC Friburgo,West Ham United,1-2
05/10/2023,2,TSC Bačka Topola,Olympiakos Piraeus,2-2
26/10/2023,3,Olympiakos Piraeus,West Ham United,2-1
26/10/2023,3,TSC Bačka Topola,SC Friburgo,1-3
09/11/2023,4,SC Friburgo,TSC Bačka Topola,5-0
09/11/2023,4,West Ham United,Olympiakos Piraeus,1-0
30/11/2023,5,SC Friburgo,Olympiakos Piraeus,5-0
30/11/2023,5,TSC Bačka Topola,West Ham United,0-1
14/12/2023,6,Olympiakos Piraeus,TSC Bačka Topola,5-2
14/12/2023,6,West Ham United,SC Friburgo,2-0
21/09/2023,1,AFC Ajax,Olympique Marseille,3-3
21/09/2023,1,Brighton & Hove Albion,AEK Athen,2-3
05/10/2023,2,AEK Athen,AFC Ajax,1-1
05/10/2023,2,Olympique Marseille,Brighton & Hove Albion,2-2
26/10/2023,3,Olympique Marseille,AEK Athen,3-1
26/10/2023,3,Brighton & Hove Albion,AFC Ajax,2-0
09/11/2023,4,AFC Ajax,Brighton & Hove Albion,0-2
09/11/2023,4,AEK Athen,Olympique Marseille,0-2
30/11/2023,5,AEK Athen,Brighton & Hove Albion,0-1
30/11/2023,5,Olympique Marseille,AFC Ajax,4-3
14/12/2023,6,AFC Ajax,AEK Athen,3-1
14/12/2023,6,Brighton & Hove Albion,Olympique Marseille,1-0
21/09/2023,1,AC Sparta Praha,Aris Limassol,3-2
21/09/2023,1,Rangers FC,Real Betis,1-0
05/10/2023,2,Aris Limassol,Rangers FC,2-1
05/10/2023,2,Real Betis,AC Sparta Praha,2-1
26/10/2023,3,AC Sparta Praha,Rangers FC,0-0
26/10/2023,3,Aris Limassol,Real Betis,0-1
09/11/2023,4,Rangers FC,AC Sparta Praha,2-1
09/11/2023,4,Real Betis,Aris Limassol,4-1
30/11/2023,5,AC Sparta Praha,Real Betis,1-0
30/11/2023,5,Rangers FC,Aris Limassol,1-1
14/12/2023,6,Aris Limassol,AC Sparta Praha,1-3
14/12/2023,6,Real Betis,Rangers FC,2-3
21/09/2023,1,Atalanta,Raków Częstochowa,2-0
21/09/2023,1,Sturm Graz,Sporting CP,1-2
05/10/2023,2,Raków Częstochowa,Sturm Graz,0-1
05/10/2023,2,Sporting CP,Atalanta,1-2
26/10/2023,3,Raków Częstochowa,Sporting CP,1-1
26/10/2023,3,Sturm Graz,Atalanta,2-2
09/11/2023,4,Atalanta,Sturm Graz,1-0
09/11/2023,4,Sporting CP,Raków Częstochowa,2-1
30/11/2023,5,Atalanta,Sporting CP,1-1
30/11/2023,5,Sturm Graz,Raków Częstochowa,0-1
14/12/2023,6,Raków Częstochowa,Atalanta,0-4
14/12/2023,6,Sporting CP,Sturm Graz,3-0
21/09/2023,1,Union Saint-Gilloise,Toulouse FC,1-1
21/09/2023,1,LASK,Liverpool FC,1-3
05/10/2023,2,Liverpool FC,Union Saint-Gilloise,2-0
05/10/2023,2,Toulouse FC,LASK,1-0
26/10/2023,3,Liverpool FC,Toulouse FC,5-1
26/10/2023,3,Union Saint-Gilloise,LASK,2-1
09/11/2023,4,Toulouse FC,Liverpool FC,3-2
09/11/2023,4,LASK,Union Saint-Gilloise,3-0
30/11/2023,5,Liverpool FC,LASK,4-0
30/11/2023,5,Toulouse FC,Union Saint-Gilloise,0-0
14/12/2023,6,Union Saint-Gilloise,Liverpool FC,2-1
14/12/2023,6,LASK,Toulouse FC,1-2
21/09/2023,1,Stade Rennais,Maccabi Haifa,3-0
21/09/2023,1,Panathinaikos,Villarreal CF,2-0
05/10/2023,2,Villarreal CF,Stade Rennais,1-0
05/10/2023,2,Maccabi Haifa,Panathinaikos,0-0
26/10/2023,3,Panathinaikos,Stade Rennais,1-2
09/11/2023,4,Stade Rennais,Panathinaikos,3-1
09/11/2023,4,Maccabi Haifa,Villarreal CF,1-2
30/11/2023,5,Maccabi Haifa,Stade Rennais,0-3
30/11/2023,5,Villarreal CF,Panathinaikos,3-2
06/12/2023,3,Villarreal CF,Maccabi Haifa,0-0
14/12/2023,6,Stade Rennais,Villarreal CF,2-3
14/12/2023,6,Panathinaikos,Maccabi Haifa,1-2
21/09/2023,1,FC Sheriff,AS Roma,1-2
21/09/2023,1,Servette FC,Slavia Praha,0-2
05/10/2023,2,AS Roma,Servette FC,4-0
05/10/2023,2,Slavia Praha,FC Sheriff,6-0
26/10/2023,3,AS Roma,Slavia Praha,2-0
26/10/2023,3,FC Sheriff,Servette FC,1-1
09/11/2023,4,Slavia Praha,AS Roma,2-0
09/11/2023,4,Servette FC,FC Sheriff,2-1
30/11/2023,5,Servette FC,AS Roma,1-1
30/11/2023,5,FC Sheriff,Slavia Praha,2-3
14/12/2023,6,AS Roma,FC Sheriff,3-0
14/12/2023,6,Slavia Praha,Servette FC,4-0
21/09/2023,1,Bayer Leverkusen,BK Häcken,4-0
21/09/2023,1,Qarabağ FK,Molde FK,1-0
05/10/2023,2,Molde FK,Bayer Leverkusen,1-2
05/10/2023,2,BK Häcken,Qarabağ FK,0-1
26/10/2023,3,Molde FK,BK Häcken,5-1
26/10/2023,3,Bayer Leverkusen,Qarabağ FK,5-1
09/11/2023,4,Qarabağ FK,Bayer Leverkusen,0-1
09/11/2023,4,BK Häcken,Molde FK,1-3
30/11/2023,5,BK Häcken,Bayer Leverkusen,0-2
30/11/2023,5,Molde FK,Qarabağ FK,2-2
14/12/2023,6,Bayer Leverkusen,Molde FK,5-1
14/12/2023,6,Qarabağ FK,BK Häcken,2-1
15/02/2024,6,Feyenoord,AS Roma,1-1
15/02/2024,6,BSC Young Boys,Sporting CP,1-3
15/02/2024,6,Galatasaray,AC Sparta Praha,3-2
15/02/2024,6,Shajtar Donetsk,Olympique Marseille,2-2
15/02/2024,6,AC Milan,Stade Rennais,3-0
15/02/2024,6,RC Lens,SC Friburgo,0-0
15/02/2024,6,SL Benfica,Toulouse FC,2-1
15/02/2024,6,Sporting Braga,Qarabağ FK,2-4
22/02/2024,6,Stade Rennais,AC Milan,3-2
22/02/2024,6,SC Friburgo,RC Lens,3-2
22/02/2024,6,Toulouse FC,SL Benfica,0-0
22/02/2024,6,Qarabağ FK,Sporting Braga,2-3
22/02/2024,6,AS Roma,Feyenoord,4-2
22/02/2024,6,Sporting CP,BSC Young Boys,1-1
22/02/2024,6,AC Sparta Praha,Galatasaray,4-1
22/02/2024,6,Olympique Marseille,Shajtar Donetsk,3-1
06/03/2024,6,Sporting CP,Atalanta,1-1
07/03/2024,6,AC Sparta Praha,Liverpool FC,1-5
07/03/2024,6,AS Roma,Brighton & Hove Albion,4-0
07/03/2024,6,Qarabağ FK,Bayer Leverkusen,2-2
07/03/2024,6,Olympique Marseille,Villarreal CF,4-0
07/03/2024,6,SL Benfica,Rangers FC,2-2
07/03/2024,6,SC Friburgo,West Ham United,1-0
07/03/2024,6,AC Milan,Slavia Praha,4-2
14/03/2024,6,Villarreal CF,Olympique Marseille,3-1
14/03/2024,6,Rangers FC,SL Benfica,0-1
14/03/2024,6,West Ham United,SC Friburgo,5-0
14/03/2024,6,Slavia Praha,AC Milan,1-3
14/03/2024,6,Liverpool FC,AC Sparta Praha,6-1
14/03/2024,6,Brighton & Hove Albion,AS Roma,1-0
14/03/2024,6,Atalanta,Sporting CP,2-1
14/03/2024,6,Bayer Leverkusen,Qarabağ FK,3-2
11/04/2024,6,AC Milan,AS Roma,0-1
11/04/2024,6,Liverpool FC,Atalanta,0-3
11/04/2024,6,Bayer Leverkusen,West Ham United,2-0
11/04/2024,6,SL Benfica,Olympique Marseille,2-1
18/04/2024,6,AS Roma,AC Milan,2-1
18/04/2024,6,Atalanta,Liverpool FC,0-1
18/04/2024,6,West Ham United,Bayer Leverkusen,1-1
18/04/2024,6,Olympique Marseille,SL Benfica,4-2
02/05/2024,6,Olympique Marseille,Atalanta,1-1
02/05/2024,6,AS Roma,Bayer Leverkusen,0-2
09/05/2024,6,Atalanta,Olympique Marseille,3-0
09/05/2024,6,Bayer Leverkusen,AS Roma,2-2
22/05/2024,6,Atalanta,Bayer Leverkusen,3-0
