Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado
20/09/2023,1,Galatasaray,FC København,2-2
20/09/2023,1,Bayern Munich,Manchester United,4-3
03/10/2023,2,FC København,Bayern Munich,1-2
03/10/2023,2,Manchester United,Galatasaray,2-3
24/10/2023,3,Galatasaray,Bayern Munich,1-3
24/10/2023,3,Manchester United,FC København,1-0
08/11/2023,4,Bayern Munich,Galatasaray,2-1
08/11/2023,4,FC København,Manchester United,4-3
29/11/2023,5,Galatasaray,Manchester United,3-3
29/11/2023,5,Bayern Munich,FC København,0-0
12/12/2023,6,Manchester United,Bayern Munich,0-1
12/12/2023,6,FC København,Galatasaray,1-0
20/09/2023,1,Arsenal FC,PSV Eindhoven,4-0
20/09/2023,1,Sevilla FC,RC Lens,1-1
03/10/2023,2,RC Lens,Arsenal FC,2-1
03/10/2023,2,PSV Eindhoven,Sevilla FC,2-2
24/10/2023,3,Sevilla FC,Arsenal FC,1-2
24/10/2023,3,RC Lens,PSV Eindhoven,1-1
08/11/2023,4,Arsenal FC,Sevilla FC,2-0
08/11/2023,4,PSV Eindhoven,RC Lens,1-0
29/11/2023,5,Sevilla FC,PSV Eindhoven,2-3
29/11/2023,5,Arsenal FC,RC Lens,6-0
12/12/2023,6,PSV Eindhoven,Arsenal FC,1-1
12/12/2023,6,RC Lens,Sevilla FC,2-1
20/09/2023,1,Real Madrid,Union Berlín,1-0
20/09/2023,1,Sporting Braga,SSC Napoli,1-2
03/10/2023,2,Union Berlín,Sporting Braga,2-3
03/10/2023,2,SSC Napoli,Real Madrid,2-3
24/10/2023,3,Union Berlín,SSC Napoli,0-1
24/10/2023,3,Sporting Braga,Real Madrid,1-2
08/11/2023,4,SSC Napoli,Union Berlín,1-1
08/11/2023,4,Real Madrid,Sporting Braga,3-0
29/11/2023,5,Sporting Braga,Union Berlín,1-1
29/11/2023,5,Real Madrid,SSC Napoli,4-2
12/12/2023,6,Union Berlín,Real Madrid,2-3
12/12/2023,6,SSC Napoli,Sporting Braga,2-0
20/09/2023,1,Real Sociedad,Inter,1-1
20/09/2023,1,SL Benfica,Red Bull Salzburgo,0-2
03/10/2023,2,Red Bull Salzburgo,Real Sociedad,0-2
03/10/2023,2,Inter,SL Benfica,1-0
24/10/2023,3,Inter,Red Bull Salzburgo,2-1
24/10/2023,3,SL Benfica,Real Sociedad,0-1
08/11/2023,4,Real Sociedad,SL Benfica,3-1
08/11/2023,4,Red Bull Salzburgo,Inter,0-1
29/11/2023,5,SL Benfica,Inter,3-3
29/11/2023,5,Real Sociedad,Red Bull Salzburgo,0-0
12/12/2023,6,Inter,Real Sociedad,0-0
12/12/2023,6,Red Bull Salzburgo,SL Benfica,1-3
19/09/2023,1,Lazio Roma,Atlético de Madrid,1-1
19/09/2023,1,Feyenoord,Celtic FC,2-0
04/10/2023,2,Atlético de Madrid,Feyenoord,3-2
04/10/2023,2,Celtic FC,Lazio Roma,1-2
25/10/2023,3,Feyenoord,Lazio Roma,3-1
25/10/2023,3,Celtic FC,Atlético de Madrid,2-2
07/11/2023,4,Atlético de Madrid,Celtic FC,6-0
07/11/2023,4,Lazio Roma,Feyenoord,1-0
28/11/2023,5,Lazio Roma,Celtic FC,2-0
28/11/2023,5,Feyenoord,Atlético de Madrid,1-3
13/12/2023,6,Atlético de Madrid,Lazio Roma,2-0
13/12/2023,6,Celtic FC,Feyenoord,2-1
19/09/2023,1,AC Milan,Newcastle United,0-0
19/09/2023,1,Paris Saint-Germain,Borussia Dortmund,2-0
04/10/2023,2,Borussia Dortmund,AC Milan,0-0
04/10/2023,2,Newcastle United,Paris Saint-Germain,4-1
25/10/2023,3,Paris Saint-Germain,AC Milan,3-0
25/10/2023,3,Newcastle United,Borussia Dortmund,0-1
07/11/2023,4,Borussia Dortmund,Newcastle United,2-0
07/11/2023,4,AC Milan,Paris Saint-Germain,2-1
28/11/2023,5,AC Milan,Borussia Dortmund,1-3
28/11/2023,5,Paris Saint-Germain,Newcastle United,1-1
13/12/2023,6,Newcastle United,AC Milan,1-2
13/12/2023,6,Borussia Dortmund,Paris Saint-Germain,1-1
19/09/2023,1,BSC Young Boys,RB Leipzig,1-3
19/09/2023,1,Manchester City,Estrella Roja de Belgrado,3-1
04/10/2023,2,Estrella Roja de Belgrado,BSC Young Boys,2-2
04/10/2023,2,RB Leipzig,Manchester City,1-3
25/10/2023,3,BSC Young Boys,Manchester City,1-3
25/10/2023,3,RB Leipzig,Estrella Roja de Belgrado,3-1
07/11/2023,4,Manchester City,BSC Young Boys,3-0
07/11/2023,4,Estrella Roja de Belgrado,RB Leipzig,1-2
28/11/2023,5,BSC Young Boys,Estrella Roja de Belgrado,2-0
28/11/2023,5,Manchester City,RB Leipzig,3-2
13/12/2023,6,RB Leipzig,BSC Young Boys,2-1
13/12/2023,6,Estrella Roja de Belgrado,Manchester City,2-3
19/09/2023,1,FC Barcelona,Royal Antwerp FC,5-0
19/09/2023,1,Shajtar Donetsk,FC Porto,1-3
04/10/2023,2,Royal Antwerp FC,Shajtar Donetsk,2-3
04/10/2023,2,FC Porto,FC Barcelona,0-1
25/10/2023,3,FC Barcelona,Shajtar Donetsk,2-1
25/10/2023,3,Royal Antwerp FC,FC Porto,1-4
07/11/2023,4,Shajtar Donetsk,FC Barcelona,1-0
07/11/2023,4,FC Porto,Royal Antwerp FC,2-0
28/11/2023,5,Shajtar Donetsk,Royal Antwerp FC,1-0
28/11/2023,5,FC Barcelona,FC Porto,2-1
13/12/2023,6,Royal Antwerp FC,FC Barcelona,3-2
13/12/2023,6,FC Porto,Shajtar Donetsk,5-3
13/02/2024,6,FC København,Manchester City,1-3
13/02/2024,6,RB Leipzig,Real Madrid,0-1
14/02/2024,6,Paris Saint-Germain,Real Sociedad,2-0
14/02/2024,6,Lazio Roma,Bayern Munich,1-0
20/02/2024,6,Inter,Atlético de Madrid,1-0
20/02/2024,6,PSV Eindhoven,Borussia Dortmund,1-1
21/02/2024,6,FC Porto,Arsenal FC,1-0
21/02/2024,6,SSC Napoli,FC Barcelona,1-1
05/03/2024,6,Real Sociedad,Paris Saint-Germain,1-2
05/03/2024,6,Bayern Munich,Lazio Roma,3-0
06/03/2024,6,Manchester City,FC København,3-1
06/03/2024,6,Real Madrid,RB Leipzig,1-1
12/03/2024,6,Arsenal FC,FC Porto,4-2
12/03/2024,6,FC Barcelona,SSC Napoli,3-1
13/03/2024,6,Atlético de Madrid,Inter,3-2
13/03/2024,6,Borussia Dortmund,PSV Eindhoven,2-0
09/04/2024,6,Arsenal FC,Bayern Munich,2-2
09/04/2024,6,Real Madrid,Manchester City,3-3
10/04/2024,6,Atlético de Madrid,Borussia Dortmund,2-1
10/04/2024,6,Paris Saint-Germain,FC Barcelona,2-3
16/04/2024,6,Borussia Dortmund,Atlético de Madrid,4-2
16/04/2024,6,FC Barcelona,Paris Saint-Germain,1-4
17/04/2024,6,Bayern Munich,Arsenal FC,1-0
17/04/2024,6,Manchester City,Real Madrid,3-4
30/04/2024,6,Bayern Munich,Real Madrid,2-2
01/05/2024,6,Borussia Dortmund,Paris Saint-Germain,1-0
07/05/2024,6,Paris Saint-Germain,Borussia Dortmund,0-1
08/05/2024,6,Real Madrid,Bayern Munich,2-1
01/06/2024,6,Borussia Dortmund,Real Madrid,0-2
