Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado
19/07/2024,1,Internacional de Palmira,Real Cartagena,0-0
21/07/2024,1,Atlético Huila,Deportes Quindío,2-1
21/07/2024,1,Cúcuta Deportivo,Atlético FC,2-0
21/07/2024,1,Tigres FC,Barranquilla FC,1-1
22/07/2024,1,Leones FC,Real Santander,2-0
22/07/2024,1,Real Soacha Cundinamarca,Orsomarso SC,2-0
24/07/2024,1,Boca Juniors de Cali,Llaneros FC,0-0
26/07/2024,1,Unión Magdalena,Bogotá FC,3-2
26/07/2024,2,Atlético FC,Leones FC,2-2
27/07/2024,2,Real Cartagena,Atlético Huila,1-0
27/07/2024,2,Orsomarso SC,Internacional de Palmira,2-1
27/07/2024,2,Deportes Quindío,Tigres FC,3-1
28/07/2024,2,Barranquilla FC,Cúcuta Deportivo,1-0
29/07/2024,2,Real Santander,Real Soacha Cundinamarca,0-1
30/07/2024,2,Bogotá FC,Boca Juniors de Cali,0-1
02/08/2024,2,Llaneros FC,Unión Magdalena,1-1
03/08/2024,3,Atlético Huila,Boca Juniors de Cali,0-2
04/08/2024,3,Tigres FC,Real Santander,1-0
05/08/2024,3,Atlético FC,Bogotá FC,3-0
06/08/2024,3,Real Soacha Cundinamarca,Deportes Quindío,2-1
07/08/2024,3,Unión Magdalena,Orsomarso SC,3-0
07/08/2024,3,Internacional de Palmira,Llaneros FC,0-2
07/08/2024,3,Cúcuta Deportivo,Real Cartagena,2-1
11/10/2024,3,Leones FC,Barranquilla FC,1-2
10/08/2024,4,Real Santander,Deportes Quindío,0-2
11/08/2024,4,Real Soacha Cundinamarca,Atlético Huila,1-0
12/08/2024,4,Llaneros FC,Atlético FC,3-0
12/08/2024,4,Orsomarso SC,Tigres FC,1-0
13/08/2024,4,Barranquilla FC,Unión Magdalena,1-1
13/08/2024,4,Bogotá FC,Real Cartagena,0-1
14/08/2024,4,Boca Juniors de Cali,Cúcuta Deportivo,0-1
02/10/2024,4,Leones FC,Internacional de Palmira,2-0
16/08/2024,5,Atlético FC,Real Santander,0-1
17/08/2024,5,Deportes Quindío,Unión Magdalena,1-2
17/08/2024,5,Atlético Huila,Bogotá FC,2-1
17/08/2024,5,Internacional de Palmira,Real Soacha Cundinamarca,0-0
17/08/2024,5,Cúcuta Deportivo,Orsomarso SC,0-1
18/08/2024,5,Barranquilla FC,Boca Juniors de Cali,1-1
18/08/2024,5,Real Cartagena,Llaneros FC,1-2
